
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 10/09/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
6117561719            10/03/2019  11/07/2019          24.18
6395925008            10/03/2019  11/07/2019         364.68
6604225000            10/03/2019  11/07/2019          29.63
7568833136            10/03/2019  11/07/2019           9.61
7639515233            10/03/2019  11/07/2019           7.31
7985565550            10/03/2019  11/07/2019          56.42
8486060000            10/03/2019  11/07/2019        1061.94
8555470007            10/03/2019  11/07/2019          67.67
9006000005            10/03/2019  11/07/2019         262.87
9026057506            10/03/2019  11/07/2019         647.65
9423383257            10/03/2019  11/07/2019         338.77
9581789907            10/03/2019  11/07/2019          18.33
0313545006            10/04/2019  11/08/2019         226.68
0399795483            10/04/2019  11/08/2019          15.48
1122287962            10/04/2019  11/08/2019         216.01
1156320002            10/04/2019  11/08/2019        3001.18
1545407502            10/04/2019  11/08/2019         141.50
1856265002            10/04/2019  11/08/2019        3994.09
4006384632            10/04/2019  11/08/2019          31.14
4452642962            10/04/2019  11/08/2019       23341.61
4696475005            10/04/2019  11/08/2019       28627.16
6414967502            10/04/2019  11/08/2019          26.39
6626365008            10/04/2019  11/08/2019       10413.39
7146330001            10/04/2019  11/08/2019        2682.10
7352631019            10/04/2019  11/08/2019        2707.74
7743229473            10/04/2019  11/08/2019          22.75
8703872054            10/04/2019  11/08/2019         442.97
8955365005            10/04/2019  11/08/2019        1008.33
0442731477            10/07/2019  11/12/2019          61.68
0662927573            10/07/2019  11/12/2019        3909.69
0979288487            10/07/2019  11/12/2019          54.61
1043295003            10/07/2019  11/12/2019          27.82
1312808247            10/07/2019  11/12/2019          37.05
2040619443            10/07/2019  11/12/2019        5385.77
2174476057            10/07/2019  11/12/2019          77.61
2225822507            10/07/2019  11/12/2019         307.54
2371115839            10/07/2019  11/12/2019          57.97
2923347955            10/07/2019  11/12/2019         110.70
3092500747            10/07/2019  11/12/2019          31.01
3103257501            10/07/2019  11/12/2019         328.81
3104883701            10/07/2019  11/12/2019        4566.87
3470617501            10/07/2019  11/12/2019          43.90
4802659823            10/07/2019  11/12/2019        9656.43
5680981221            10/07/2019  11/12/2019          16.74
6070697393            10/07/2019  11/12/2019          36.95
6318036420            10/07/2019  11/12/2019          31.94
6670610002            10/07/2019  11/12/2019          30.57
6855697501            10/07/2019  11/12/2019         302.10
7199264891            10/07/2019  11/12/2019          75.93
7236357500            10/07/2019  11/12/2019        3036.81
7320592509            10/07/2019  11/12/2019          47.57
7448178173            10/07/2019  11/12/2019         115.23
7835036513            10/07/2019  11/12/2019         861.28
8118282899            10/07/2019  11/12/2019           7.41
8659213329            10/07/2019  11/12/2019          34.97
8954752245            10/07/2019  11/12/2019          38.96
8965342507            10/07/2019  11/12/2019         157.44
9091146192            10/07/2019  11/12/2019         196.29
9216886433            10/07/2019  11/12/2019          49.53
9628787443            10/07/2019  11/12/2019          41.88

132 VA Dominion Invoices for a Total Invoice Amount of $172928.88

132 Total Alexandria Invoices for a Total Invoice Amount of $172928.88


Organization:   Total

132 Total Invoices for a Total Invoice Amount of $172928.88

