
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/10/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            02/03/2016  03/09/2016          13.54
0850668062            02/03/2016  03/09/2016           9.07
1118501327            02/03/2016  03/09/2016          32.80
1301306682            02/03/2016  03/09/2016          20.00
1765582505            02/03/2016  03/09/2016         113.62
1863767503            02/03/2016  03/09/2016          42.44
1934161330            02/03/2016  03/09/2016           8.89
1973380007            02/03/2016  03/09/2016         180.13
2073392504            02/03/2016  03/09/2016         132.88
2123460004            02/03/2016  03/09/2016          43.52
2154604132            02/03/2016  03/09/2016         276.32
2464858170            02/03/2016  03/09/2016          20.50
3249452008            02/03/2016  03/09/2016         121.37
3341907974            02/03/2016  03/09/2016          28.53
3355630009            02/03/2016  03/09/2016          18.69
3675982502            02/03/2016  03/09/2016          39.75
4287681979            02/03/2016  03/09/2016          18.77
4626102505            02/03/2016  03/09/2016          91.88
4793367501            02/03/2016  03/09/2016         103.68
5033402503            02/03/2016  03/09/2016          36.67
5316252500            02/03/2016  03/09/2016        8000.89
5321630005            02/03/2016  03/09/2016         155.11
5411705006            02/03/2016  03/09/2016         656.74
5431647501            02/03/2016  03/09/2016        1845.95
5593500001            02/03/2016  03/09/2016          14.64
5611957373            02/03/2016  03/09/2016           9.17
5781917504            02/03/2016  03/09/2016           6.59
6124540409            02/03/2016  03/09/2016         222.22
6137557531            02/03/2016  03/09/2016         198.29
6433295000            02/03/2016  03/09/2016          40.04
6651850288            02/03/2016  03/09/2016           8.78
6923515008            02/03/2016  03/09/2016          66.77
7005172502            02/03/2016  03/09/2016         190.55
7122056133            02/03/2016  03/09/2016           7.00
7241105886            02/03/2016  03/09/2016          29.07
7996733445            02/03/2016  03/09/2016          27.04
8702071724            02/03/2016  03/09/2016         282.88
8973730404            02/03/2016  03/09/2016         721.08
9116039182            02/03/2016  03/09/2016          34.69
9598044056            02/03/2016  03/09/2016           6.79
9901598657            02/03/2016  03/09/2016           7.19
9995390003            02/03/2016  03/09/2016         100.41
5246257504            02/04/2016  03/10/2016        2503.97
5746157501            02/04/2016  03/10/2016           0.22
6533151400            02/04/2016  03/10/2016       10912.88
6611367506            02/04/2016  03/10/2016         558.89
7152308461            02/04/2016  03/10/2016        2417.02
8371427504            02/04/2016  03/10/2016        2081.98
8381307506            02/04/2016  03/10/2016         710.96
9273322504            02/04/2016  03/10/2016         640.79
9596382508            02/04/2016  03/10/2016       12531.87
0215490004            02/05/2016  03/11/2016         118.97
0851910000            02/05/2016  03/11/2016        2569.35
1704970001            02/05/2016  03/11/2016         187.29
1735865006            02/05/2016  03/11/2016         189.47
2186032500            02/05/2016  03/11/2016        1275.00
2752013074            02/05/2016  03/11/2016          44.37
2959751336            02/05/2016  03/11/2016          17.10
3033837505            02/05/2016  03/11/2016         516.21
3419594464            02/05/2016  03/11/2016        3030.09
3870683699            02/05/2016  03/11/2016         275.64
4676162508            02/05/2016  03/11/2016          27.42
5265675008            02/05/2016  03/11/2016         484.94
5837025922            02/05/2016  03/11/2016         125.82
6395925008            02/05/2016  03/11/2016         968.23
6604225000            02/05/2016  03/11/2016          39.46
7568833136            02/05/2016  03/11/2016           9.88
8486060000            02/05/2016  03/11/2016         856.29
8555470007            02/05/2016  03/11/2016         163.36
9006000005            02/05/2016  03/11/2016         231.26
9026057506            02/05/2016  03/11/2016         439.44
9423383257            02/05/2016  03/11/2016         155.02
9581789907            02/05/2016  03/11/2016          21.99
0313545006            02/08/2016  03/14/2016          72.61
1122287962            02/08/2016  03/14/2016         269.19
1156320002            02/08/2016  03/14/2016        3539.79
1545407502            02/08/2016  03/14/2016         175.55
1856265002            02/08/2016  03/14/2016        3886.09
4006384632            02/08/2016  03/14/2016          52.72
4452642962            02/08/2016  03/14/2016       17125.51
4696475005            02/08/2016  03/14/2016       22169.76
6414967502            02/08/2016  03/14/2016          25.55
6626365008            02/08/2016  03/14/2016        7904.71
7146330001            02/08/2016  03/14/2016        3113.40
7352631019            02/08/2016  03/14/2016        2974.09
8703872054            02/08/2016  03/14/2016        1166.71
8955365005            02/08/2016  03/14/2016         812.59

87 VA Dominion Invoices for a Total Invoice Amount of $121378.39

87 Total Alexandria Invoices for a Total Invoice Amount of $121378.39


Organization:   Total

87 Total Invoices for a Total Invoice Amount of $121378.39

