"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72405013743","2020-01-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  31.1","24","  18.6","24","1034.0","21","031.0","24","  9.1","24","  7.9","24"," 22.0"," 27.0","  35.1","*","  26.6","*"," 0.00","G","999.9","011000"
"72405013743","2020-01-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.9","24","  31.7","24","1012.1","24","009.3","24"," 10.0","24"," 12.0","24"," 21.0"," 29.9","  46.0"," ","  27.0"," "," 0.25","G","999.9","000000"
"72405013743","2020-01-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  30.0","24","  11.3","24","1025.4","24","023.1","24"," 10.0","24"," 13.7","24"," 18.1"," 28.0","  46.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.6","24","  11.4","24","1032.1","24","029.8","24"," 10.0","24"," 10.1","24"," 15.0","999.9","  37.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  30.8","24","  15.8","24","1032.4","24","030.1","24"," 10.0","24","  5.4","24","  9.9","999.9","  39.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.7","24","  23.3","24","1029.9","24","027.6","24"," 10.0","24","  1.0","24","  7.0","999.9","  44.1"," ","  24.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.9","24","  31.6","24","1025.7","22","023.6","24","  9.9","24","  4.6","24","  9.9","999.9","  51.1"," ","  27.0"," "," 0.00","G","999.9","010000"
"72405013743","2020-01-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.9","24","  43.9","24","1013.7","22","011.2","24","  8.9","24","  8.4","24"," 15.0"," 22.0","  52.0"," ","  34.0"," "," 1.20","G","999.9","010000"
"72405013743","2020-01-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.9","24","  31.9","24","1012.6","24","010.3","24"," 10.0","24","  5.9","24"," 12.0"," 21.0","  52.0"," ","  36.0"," "," 0.03","G","999.9","000000"
"72405013743","2020-01-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.6","24","  28.9","24","1010.2","24","007.9","24"," 10.0","24","  6.7","24"," 14.0"," 20.0","  50.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.5","24","  28.7","24","1012.6","24","010.2","24"," 10.0","24"," 11.4","24"," 19.0"," 22.0","  50.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.4","24","  26.3","24","1018.6","24","016.3","24"," 10.0","24","  9.1","24"," 15.0"," 18.1","  48.9"," ","  39.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.4","24","  21.4","24","1024.0","24","021.7","24"," 10.0","24","  5.5","24","  8.9","999.9","  46.9"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-01-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.8","24","  27.6","24","1026.0","24","023.7","24"," 10.0","24","  3.4","24","  6.0","999.9","  46.9"," ","  30.9"," "," 0.00","G","999.9","010000"
"72405013743","2020-02-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.2","24","  33.7","24","1016.4","24","014.1","24","  9.6","24","  2.4","24"," 12.0","999.9","  51.1"," ","  30.9"," "," 0.01","G","999.9","010000"
"72405013743","2020-02-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.2","24","  35.5","24","1004.8","23","003.1","24","  8.3","24","  7.1","24"," 14.0"," 17.1","  55.0"," ","  30.9"," "," 0.06","G","999.9","110000"
"72405013743","2020-02-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.1","24","  35.1","24","1007.9","24","005.5","24"," 10.0","24","  5.5","24","  8.0","999.9","  63.0"," ","  35.1"," "," 0.01","G","999.9","000000"
"72405013743","2020-02-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.1","24","  43.6","24","1010.3","24","008.0","24"," 10.0","24","  6.1","24","  8.9","999.9","  64.9"," ","  42.1"," "," 0.01","G","999.9","010000"
"72405013743","2020-02-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  49.8","24","  43.2","24","1012.6","22","010.7","24","  9.8","24","  8.1","24"," 17.1","999.9","  64.9"," ","  39.9"," "," 0.02","G","999.9","010000"
"72405013743","2020-02-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.0","24","  39.1","24","1005.6","14","004.3","24","  6.6","24","  5.5","24"," 11.1","999.9","  57.0"," ","  39.0"," "," 0.13","G","999.9","010000"
"72405013743","2020-02-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  49.6","24","  42.3","24"," 994.3","18","989.5","24","  8.8","24"," 11.7","24"," 25.1"," 35.9","  59.0"," ","  39.0"," "," 0.92","G","999.9","010010"
"72405013743","2020-02-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.5","24","  20.3","24","1019.4","24","017.1","24"," 10.0","24","  9.4","24"," 21.0"," 24.1","  59.0"," ","  30.9"," "," 0.28","G","999.9","000000"
"72405013743","2020-02-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.4","24","  26.1","24","1030.1","24","027.7","24"," 10.0","24","  4.3","24","  9.9","999.9","  50.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.2","24","  35.9","24","1024.5","24","022.1","24","  9.3","24"," 10.4","24"," 18.1"," 26.0","  50.0"," ","  30.9"," "," 0.00","G","999.9","010000"
"72405013743","2020-02-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  51.9","24","  49.9","24","1016.2","12","013.0","24","  5.9","24","  6.0","24"," 15.9"," 18.1","  57.9"," ","  43.0"," "," 0.82","G","999.9","010000"
"72405013743","2020-02-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.4","24","  32.7","24","1020.3","24","018.0","24"," 10.0","24","  8.1","24"," 14.0"," 19.0","  57.9"," ","  42.1"," "," 0.11","G","999.9","010000"
"72405013743","2020-02-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.2","24","  43.8","24","1010.7","17","007.2","24","  8.0","24","  9.5","24"," 21.0"," 28.9","  57.0"," ","  41.0"," "," 0.18","G","999.9","010000"
"72405013743","2020-02-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.5","24","  23.0","24","1022.7","24","020.4","24"," 10.0","24"," 12.5","24"," 19.0"," 28.0","  57.0"," ","  30.9"," "," 0.21","G","999.9","000000"
"72405013743","2020-02-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.7","24","  10.6","24","1035.8","24","033.5","24"," 10.0","24","  9.0","24"," 15.0"," 20.0","  44.1"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.0","24","  24.0","24","1024.4","24","022.1","24"," 10.0","24","  7.2","24"," 11.1","999.9","  52.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.5","24","  30.7","24","1022.5","24","020.2","24"," 10.0","24","  4.9","24"," 11.1","999.9","  55.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.5","24","  35.9","24","1022.7","23","020.7","24","  9.7","24","  4.4","24"," 13.0"," 20.0","  59.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.1","24","  30.7","24","1023.2","24","020.8","24"," 10.0","24"," 11.0","24"," 18.1"," 24.1","  59.0"," ","  41.0"," "," 0.01","G","999.9","010000"
"72405013743","2020-02-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.6","24","  16.9","24","1030.8","24","028.5","24"," 10.0","24","  6.1","24"," 12.0","999.9","  55.9"," ","  33.1"," "," 0.00","I","999.9","000000"
"72405013743","2020-02-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.8","24","  11.4","24","1032.6","24","030.3","24"," 10.0","24"," 12.0","24"," 18.1"," 19.0","  42.1"," ","  24.1"," "," 0.00","G","999.9","001000"
"72405013743","2020-02-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.3","24","  12.1","24","1029.1","24","026.8","24"," 10.0","24","  6.5","24"," 11.1","999.9","  55.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.3","24","  21.1","24","1023.9","24","021.6","24"," 10.0","24","  4.2","24","  8.9","999.9","  59.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.1","24","  29.0","24","1017.7","24","015.3","24"," 10.0","24","  3.9","24"," 12.0","999.9","  60.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-02-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  49.5","24","  45.2","24","1011.8","19","009.2","24","  8.1","24","  6.1","24","  9.9","999.9","  60.1"," ","  36.0"," "," 0.03","G","999.9","010000"
"72405013743","2020-02-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.9","24","  48.9","24","1011.2","14","008.8","24","  5.7","24","  4.8","24","  9.9","999.9","  55.0"," ","  46.0"," "," 0.20","G","999.9","010000"
"72405013743","2020-02-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.3","24","  28.9","24","1007.2","22","003.9","24","  8.4","24"," 14.0","24"," 25.1"," 36.9","  54.0"," ","  37.0"," "," 0.22","G","999.9","010000"
"72405013743","2020-02-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.6","24","  17.9","24","1014.0","24","011.7","24"," 10.0","24","  9.5","24"," 15.0"," 26.0","  48.0"," ","  30.0"," "," 0.05","G","999.9","000000"
"72405013743","2020-02-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.3","24","  14.4","24","1015.1","24","012.9","24"," 10.0","24"," 12.6","24"," 22.9"," 31.1","  48.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-03-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.9","24","  14.2","24","1023.0","24","020.6","24"," 10.0","24","  7.0","24"," 14.0"," 26.0","  52.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-03-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.9","24","  27.5","24","1017.0","24","014.7","24"," 10.0","24","  9.6","24"," 15.9"," 28.0","  66.9"," ","  26.1"," "," 0.00","G","999.9","010000"
"72405013743","2020-03-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.7","24","  45.7","24","1007.1","22","004.7","24","  9.9","24","  7.5","24"," 14.0","999.9","  66.9"," ","  37.9"," "," 0.09","G","999.9","010000"
"72405013743","2020-03-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.4","24","  32.3","24","1009.0","24","006.7","24"," 10.0","24"," 10.1","24"," 35.9"," 47.0","  64.9"," ","  45.0"," "," 0.07","G","999.9","010000"
"72405013743","2020-03-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.6","24","  27.7","24","1018.4","24","016.1","24"," 10.0","24","  7.4","24"," 22.0"," 27.0","  64.9"," ","  41.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-03-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.4","24","  32.4","24","1013.2","24","010.9","24"," 10.0","24","  6.4","24"," 15.0"," 28.0","  54.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-03-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.3","24","  24.2","24","1022.2","24","019.8","24"," 10.0","24"," 16.2","24"," 25.1"," 35.9","  53.1"," ","  37.0"," "," 0.00","G","999.9","010000"
"72405013743","2020-03-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.6","24","  20.4","24","1032.7","24","030.3","24"," 10.0","24","  7.7","24"," 12.0"," 17.1","  62.1"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-03-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.1","24","  30.0","24","1029.5","24","027.1","24"," 10.0","24","  7.6","24","  9.9"," 19.0","  73.9"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2020-03-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  61.8","24","  43.8","24","1021.9","24","019.6","24"," 10.0","24"," 10.9","24"," 20.0"," 28.0","  73.9"," ","  43.0"," "," 0.00","G","999.9","010000"
"72405013743","2020-03-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.1","24","  42.2","24","1019.2","24","016.8","24"," 10.0","24","  7.7","24"," 15.0"," 18.1","  72.0"," ","  46.9"," "," 0.01","G","999.9","010000"
"72405013743","2020-03-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.2","24","  41.7","24","1018.1","24","015.8","24"," 10.0","24","  5.1","24","  8.9","999.9","  64.0"," ","  45.0"," "," 0.00","G","999.9","010000"
"72405013743","2020-03-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  60.2","24","  48.3","24","1013.5","20","010.4","24","  9.2","24","  7.3","24"," 15.0"," 24.1","  77.0"," ","  48.0"," "," 0.22","G","999.9","010000"
"72405013743","2020-03-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  54.9","24","  20.9","24","1026.3","24","024.0","24"," 10.0","24","  9.9","24"," 18.1"," 29.9","  66.0","*","  46.9","*"," 0.00","I","999.9","000000"
"72405013743","2020-03-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.2","24","  37.4","24","1030.5","22","027.9","24","  9.7","24","  8.4","24"," 18.1","999.9","  57.9"," ","  41.0"," "," 0.16","G","999.9","010000"
"72405013743","2020-03-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.2","24","  32.3","24","1031.9","24","029.6","24"," 10.0","24","  6.0","24"," 13.0","999.9","  55.0"," ","  37.9"," "," 0.04","G","999.9","000000"
"72405013743","2020-03-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.5","24","  40.6","24","1023.8","22","021.5","24"," 10.0","24","  6.8","24"," 13.0","999.9","  64.0"," ","  37.9"," "," 0.00","G","999.9","010000"
"72405013743","2020-03-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.4","24","  36.7","24","1029.1","24","026.7","24"," 10.0","24","  8.5","24"," 14.0","999.9","  64.0"," ","  44.1"," "," 0.01","G","999.9","010000"
"72405013743","2020-03-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.6","24","  50.3","24","1023.4","22","021.3","24","  8.3","24","  6.3","24"," 11.1","999.9","  75.0"," ","  44.1"," "," 0.41","G","999.9","010000"
"72405013743","2020-03-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  67.6","24","  57.7","24","1016.7","24","014.4","24","  9.1","24","  9.5","24"," 22.0"," 33.0","  82.9"," ","  48.9"," "," 0.33","G","999.9","010000"
"72405013743","2020-03-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  59.2","24","  42.4","24","1022.0","24","019.7","24","  9.9","24"," 10.7","24"," 17.1"," 25.1","  82.9"," ","  48.9"," "," 0.10","G","999.9","010000"
"72405013743","2020-03-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.3","24","  26.7","24","1032.9","24","030.5","24"," 10.0","24","  8.7","24"," 14.0","999.9","  52.0","*","  39.9","*"," 0.08","G","999.9","000000"
"72405013743","2020-03-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.2","24","  39.3","24","1027.1","15","025.1","24","  8.0","24","  9.6","24"," 17.1"," 22.0","  53.1"," ","  39.9"," "," 0.13","G","999.9","010000"
"72405013743","2020-03-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.0","24","  40.2","24","1020.3","24","018.1","24"," 10.0","24","  4.2","24"," 14.0","999.9","  55.0"," ","  41.0"," "," 0.23","G","999.9","000000"
"72405013743","2020-03-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.1","24","  42.8","24","1016.0","20","013.3","24","  8.5","24","  9.8","24"," 15.9"," 20.0","  55.0"," ","  44.1"," "," 0.08","G","999.9","010000"
"72405013743","2020-03-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.2","24","  42.4","24","1017.2","18","015.5","24","  9.2","24","  6.7","24"," 12.0"," 18.1","  59.0"," ","  44.1"," "," 0.21","G","999.9","010000"
"72405013743","2020-03-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.7","24","  47.6","24","1011.4","24","009.0","24"," 10.0","24","  5.5","24","  9.9","999.9","  70.0"," ","  45.0"," "," 0.00","G","999.9","010000"
"72405013743","2020-03-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  57.2","24","  52.2","24","1015.6","20","013.3","24","  9.0","24","  4.8","24"," 12.0","999.9","  70.0"," ","  51.1"," "," 0.32","G","999.9","010010"
"72405013743","2020-03-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.3","24","  52.0","24","1012.9","22","010.8","24","  7.7","24","  5.2","24"," 15.0","999.9","  71.1"," ","  51.1"," "," 0.15","G","999.9","000000"
"72405013743","2020-03-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  60.2","24","  49.0","24","1012.0","20","009.8","24","  8.2","24","  8.6","24"," 18.1"," 25.1","  75.9"," ","  51.1"," "," 0.00","G","999.9","100000"
"72405013743","2020-03-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.6","24","  38.5","24","1014.4","23","012.0","24","  9.9","24","  9.6","24"," 15.0"," 20.0","  75.9"," ","  46.0"," "," 0.00","G","999.9","010000"
"72405013743","2020-04-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.1","24","  38.4","24","1009.9","18","007.8","24","  9.9","24"," 11.2","24"," 15.9"," 20.0","  57.0"," ","  42.1"," "," 0.12","G","999.9","010000"
"72405013743","2020-04-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  53.0","24","  30.3","24","1011.7","24","009.4","24"," 10.0","24"," 12.3","24"," 24.1"," 33.0","  63.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-04-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  56.8","24","  28.5","24","1009.6","24","007.2","24"," 10.0","24"," 15.3","24"," 24.1"," 35.0","  68.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72405013743","2020-04-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.0","24","  40.9","24","1015.0","24","012.7","24"," 10.0","24","  8.7","24"," 17.1","999.9","  68.0"," ","  46.9"," "," 0.00","G","999.9","000000"
"72405013743","2020-04-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.7","24","  46.3","24","1018.0","24","015.8","24"," 10.0","24","  5.3","24","  9.9","999.9","  68.0"," ","  46.9"," "," 0.00","G","999.9","000000"
