"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72405013743","2016-01-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.0","24","  30.8","24","1020.6","24","018.3","24"," 10.0","24","  8.0","24"," 15.0","999.9","  57.0"," ","  39.9"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.5","24","  23.4","24","1020.2","24","017.9","24"," 10.0","24","  6.4","24"," 11.1"," 14.0","  48.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.9","24","  28.0","24","1013.9","24","011.6","24"," 10.0","24","  5.1","24"," 17.1"," 24.1","  54.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.6","24","  18.2","24","1017.8","24","015.5","24"," 10.0","24"," 12.5","24"," 21.0"," 28.9","  54.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  24.2","24","   3.0","24","1034.3","24","032.1","24"," 10.0","24"," 12.7","24"," 21.0"," 29.9","  37.9"," ","  16.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.0","24","  11.5","24","1036.0","24","033.7","24"," 10.0","24","  3.5","24","  7.0","999.9","  39.9"," ","  16.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.0","24","  29.3","24","1027.8","22","025.5","24","  8.7","24","  1.6","24","  5.1","999.9","  43.0"," ","  19.9"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.1","24","  39.0","24","1021.9","17","019.5","24","  3.8","24","  4.5","24","  8.9","999.9","  43.0"," ","  34.0"," "," 0.00","G","999.9","010000"
"72405013743","2016-01-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.4","24","  41.7","24","1019.9","16","017.6","24","  5.6","24","  2.9","24","  6.0","999.9","  50.0"," ","  39.9"," "," 0.01","G","999.9","010000"
"72405013743","2016-01-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  54.5","24","  47.5","24","1002.2","21","001.1","24","  7.9","24"," 12.6","24"," 24.1"," 35.0","  62.1"," ","  41.0"," "," 0.78","G","999.9","010000"
"72405013743","2016-01-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.1","24","  12.9","24","1014.6","24","012.3","24"," 10.0","24"," 10.7","24"," 15.9"," 28.0","  46.0","*","  28.9","*"," 0.56","G","999.9","000000"
"72405013743","2016-01-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.8","24","  15.8","24","1014.4","24","012.1","24"," 10.0","24","  9.3","24"," 17.1"," 32.1","  46.9"," ","  28.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.4","24","   6.4","24","1019.0","24","016.3","24"," 10.0","24"," 11.9","24"," 26.0"," 35.0","  46.9"," ","  21.0"," "," 0.00","G","999.9","011000"
"72405013743","2016-01-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.1","24","  14.7","24","1016.1","24","013.8","24"," 10.0","24","  6.1","24"," 14.0"," 21.0","  53.1"," ","  21.0"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.7","24","  31.7","24","1012.1","23","009.6","24"," 10.0","24","  4.8","24","  8.9","999.9","  53.1"," ","  28.0"," "," 0.00","G","999.9","010000"
"72405013743","2016-01-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.8","24","  40.3","24","1002.4","19","999.4","24","  7.6","24","  7.6","24"," 15.0"," 22.0","  53.1"," ","  34.0"," "," 0.33","G","999.9","110000"
"72405013743","2016-01-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.3","24","  28.3","24","1011.2","20","008.7","24","  8.7","24","  6.6","24"," 12.0","999.9","  53.1"," ","  32.0"," "," 0.01","G","999.9","101000"
"72405013743","2016-01-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.4","24","   9.9","24","1015.1","24","012.8","24","  9.9","24"," 13.4","24"," 22.0"," 28.9","  37.9"," ","  18.0"," "," 0.05","G","999.9","001000"
"72405013743","2016-01-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  19.6","24","  -1.1","24","1025.2","24","022.9","24"," 10.0","24"," 13.7","24"," 21.0"," 28.9","  34.0"," ","  15.1"," "," 0.00","G","999.9","000000"
"72405013743","2016-01-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  23.9","24","   5.5","24","1026.9","24","024.6","24"," 10.0","24","  8.6","24"," 13.0"," 22.9","  30.9"," ","  15.1"," "," 0.00","G","  1.2","001000"
"72405013743","2016-01-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  27.8","24","  17.0","24","1024.3","22","021.5","24","  8.2","24","  9.0","24"," 15.9"," 22.0","  34.0"," ","  19.0"," "," 0.03","G","  1.2","001000"
"72405013743","2016-01-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.0","24","  14.8","24","1025.3","23","023.0","24","  8.1","24","  8.6","24"," 14.0","999.9","  34.0"," ","  21.9"," "," 0.00","G","  3.1","101000"
"72405013743","2016-01-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  25.3","24","  22.2","24","1006.2","11","003.8","24","  0.6","24"," 19.7","24"," 27.0"," 36.9","  28.9"," ","  21.9"," "," 1.20","G"," 18.1","101000"
"72405013743","2016-01-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.3","24","  15.4","24","1016.2","21","012.6","24","  8.3","24"," 11.4","24"," 22.9"," 28.0","  35.1"," ","  21.0"," "," 0.28","G"," 16.9","001000"
"72405013743","2016-01-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.7","24","  18.1","24","1023.6","24","021.3","24","  7.9","24","  2.1","24","  6.0","999.9","  42.1"," ","  16.0"," "," 0.00","G"," 11.8","000000"
"72405013743","2016-01-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.4","24","  28.0","24","1019.9","24","017.6","24","  9.9","24","  6.1","24"," 14.0","999.9","  52.0"," ","  16.0"," "," 0.00","G","  5.9","010000"
"72405013743","2016-01-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.2","24","  29.0","24","1019.2","24","016.9","24"," 10.0","24","  8.6","24"," 14.0"," 22.0","  52.0"," ","  30.0"," "," 0.00","G","  3.9","010000"
"72405013743","2016-01-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.8","24","  22.9","24","1017.1","24","014.9","24"," 10.0","24","  3.8","24","  8.9","999.9","  48.0"," ","  25.0"," "," 0.00","G","  3.1","000000"
"72405013743","2016-01-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.4","24","  24.3","24","1005.0","24","002.7","24","  9.9","24","  9.0","24"," 22.0"," 29.9","  43.0"," ","  25.0"," "," 0.00","G","  3.1","001000"
"72405013743","2016-01-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.4","24","  19.0","24","1018.0","24","015.7","24"," 10.0","24","  6.3","24"," 11.1"," 20.0","  43.0"," ","  24.1"," "," 0.00","G","  3.1","000000"
"72405013743","2016-01-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.1","24","  28.1","24","1014.7","24","012.4","24"," 10.0","24","  8.1","24"," 13.0","999.9","  57.0"," ","  24.1"," "," 0.00","G","  2.0","000000"
"72405013743","2016-02-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.0","24","  40.5","24","1011.1","23","008.8","24","  9.9","24","  8.6","24"," 14.0","999.9","  61.0"," ","  36.0"," "," 0.00","G","  3.1","010000"
"72405013743","2016-02-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.1","24","  34.7","24","1023.2","24","020.9","24"," 10.0","24","  5.5","24","  9.9","999.9","  61.0"," ","  36.0"," "," 0.12","G","999.9","000000"
"72405013743","2016-02-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.4","24","  39.8","24","1020.4","21","017.2","24","  9.3","24","  5.1","24"," 15.9"," 25.1","  57.0"," ","  36.0"," "," 0.00","G","999.9","010000"
"72405013743","2016-02-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.2","24","  44.1","24","1016.8","18","013.0","24","  7.2","24"," 11.3","24"," 17.1"," 19.0","  57.9"," ","  41.0"," "," 0.52","G","999.9","110000"
"72405013743","2016-02-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.7","24","  26.6","24","1022.6","24","020.0","24","  9.2","24"," 13.9","24"," 21.0"," 29.9","  57.9"," ","  36.0"," "," 0.04","G","999.9","011000"
"72405013743","2016-02-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.9","24","  20.7","24","1029.6","24","027.3","24"," 10.0","24","  5.6","24","  9.9","999.9","  44.1"," ","  28.0"," "," 0.00","I","999.9","000000"
