"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72405013743","2015-01-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.1","24","  14.3","24","1022.8","24","020.8","24"," 10.0","24","  6.3","24"," 13.0"," 18.1","  46.9"," ","  27.0"," "," 0.00","G","999.9","000000"
"72405013743","2015-01-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.6","24","  22.9","24","1023.1","24","020.8","24"," 10.0","24","  3.9","24","  8.9","999.9","  48.9"," ","  27.0"," "," 0.00","G","999.9","000000"
"72405013743","2015-01-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.2","24","  30.4","24","1031.0","20","028.4","24","  7.8","24","  2.0","24","  7.0","999.9","  48.9"," ","  34.0"," "," 0.00","G","999.9","110000"
"72405013743","2015-01-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  49.7","24","  44.0","24","1013.3","21","012.7","24","  7.7","24","  8.6","24"," 17.1"," 24.1","  66.0"," ","  34.0"," "," 0.53","G","999.9","010000"
"72405013743","2015-01-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.0","24","  21.8","24","1021.8","24","018.6","24","  9.9","24"," 13.8","24"," 22.9"," 34.0","  66.9"," ","  33.1"," "," 0.16","G","999.9","010000"
"72405013743","2015-01-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.6","24","  12.2","24","1027.0","18","025.2","24","  7.5","24","  5.3","24"," 11.1"," 15.9","  33.1","*","  24.1","*"," 0.07","G","  2.0","001000"
"72405013743","2015-01-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.6","24","  10.3","24","1020.9","24","018.4","24"," 10.0","24"," 10.6","24"," 19.0"," 29.9","  32.0"," ","  19.9"," "," 0.13","G","  2.0","001000"
"72405013743","2015-01-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  17.3","24","  -6.1","24","1032.9","24","030.6","24"," 10.0","24"," 10.2","24"," 20.0"," 33.0","  30.0"," ","  12.0"," "," 0.00","G","  1.2","000000"
"72405013743","2015-01-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  31.0","24","   4.9","24","1021.2","24","018.9","24"," 10.0","24"," 11.7","24"," 20.0"," 29.9","  42.1"," ","  12.0"," "," 0.00","G","  1.2","000000"
"72405013743","2015-01-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.2","24","   0.6","24","1031.5","24","029.3","24"," 10.0","24","  9.3","24"," 13.0"," 22.0","  42.1"," ","  19.0"," "," 0.00","G","  1.2","000000"
"72405013743","2015-01-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  29.0","24","   9.9","24","1036.8","24","034.5","24"," 10.0","24","  3.4","24","  8.0","999.9","  43.0"," ","  19.0"," "," 0.00","G","999.9","000000"
