
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/15/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            07/07/2015  08/11/2015         122.33
0851910000            07/07/2015  08/11/2015        1067.48
1704970001            07/07/2015  08/11/2015           9.61
1735865006            07/07/2015  08/11/2015         264.43
2186032500            07/07/2015  08/11/2015        2501.97
2752013074            07/07/2015  08/11/2015          46.57
2959751336            07/07/2015  08/11/2015          18.32
3033837505            07/07/2015  08/11/2015         370.11
3419594464            07/07/2015  08/11/2015        5581.70
3870683699            07/07/2015  08/11/2015         166.11
4676162508            07/07/2015  08/11/2015        1210.09
5265675008            07/07/2015  08/11/2015         263.65
5746157501            07/07/2015  08/11/2015          35.44
5837025922            07/07/2015  08/11/2015         139.12
6395925008            07/07/2015  08/11/2015         317.82
7568833136            07/07/2015  08/11/2015           9.61
8486060000            07/07/2015  08/11/2015        1186.64
8555470007            07/07/2015  08/11/2015          90.61
9006000005            07/07/2015  08/11/2015         412.16
9026057506            07/07/2015  08/11/2015         649.74
9423383257            07/07/2015  08/11/2015         381.61
9581789907            07/07/2015  08/11/2015          17.16
0313545006            07/08/2015  08/12/2015          58.33
1122287962            07/08/2015  08/12/2015         293.93
1156320002            07/08/2015  08/12/2015        3547.34
1545407502            07/08/2015  08/12/2015         146.93
1856265002            07/08/2015  08/12/2015        3966.38
4006384632            07/08/2015  08/12/2015          21.33
4452642962            07/08/2015  08/12/2015       21608.49
4696475005            07/08/2015  08/12/2015       26858.23
6414967502            07/08/2015  08/12/2015          25.33
6604225000            07/08/2015  08/12/2015           7.06
6626365008            07/08/2015  08/12/2015        9956.54
7146330001            07/08/2015  08/12/2015        3283.18
7352631019            07/08/2015  08/12/2015        2958.76
8703872054            07/08/2015  08/12/2015        1200.92
8955365005            07/08/2015  08/12/2015        1179.84
0442731477            07/09/2015  08/13/2015          65.21
0662927573            07/09/2015  08/13/2015        2873.54
0979288487            07/09/2015  08/13/2015          23.51
1043295003            07/09/2015  08/13/2015          14.41
1312808247            07/09/2015  08/13/2015          48.95
2040619443            07/09/2015  08/13/2015        7783.68
2174476057            07/09/2015  08/13/2015         114.74
2225822507            07/09/2015  08/13/2015         459.70
2371115839            07/09/2015  08/13/2015          71.49
2923347955            07/09/2015  08/13/2015         114.66
3103257501            07/09/2015  08/13/2015         349.52
3104883701            07/09/2015  08/13/2015        5013.66
3470617501            07/09/2015  08/13/2015         272.76
4802659823            07/09/2015  08/13/2015       14284.80
5680981221            07/09/2015  08/13/2015          16.32
6070697393            07/09/2015  08/13/2015           9.21
6318036420            07/09/2015  08/13/2015          47.33
6670610002            07/09/2015  08/13/2015          41.25
6855697501            07/09/2015  08/13/2015         519.09
7199264891            07/09/2015  08/13/2015         181.45
7236357500            07/09/2015  08/13/2015        3542.61
7320592509            07/09/2015  08/13/2015          47.76
7448178173            07/09/2015  08/13/2015         203.54
7835036513            07/09/2015  08/13/2015        1515.71
8659213329            07/09/2015  08/13/2015          39.78
8954752245            07/09/2015  08/13/2015          66.27
8965342507            07/09/2015  08/13/2015         156.54
9091146192            07/09/2015  08/13/2015         170.25
9216886433            07/09/2015  08/13/2015          71.70
0014940001            07/10/2015  08/14/2015        1742.40
2990617504            07/10/2015  08/14/2015           6.59
4032400121            07/10/2015  08/14/2015         382.73
5863539630            07/10/2015  08/14/2015        1926.19
6265845005            07/10/2015  08/14/2015        1158.37
6904957500            07/10/2015  08/14/2015         131.31
7800570009            07/10/2015  08/14/2015         773.71
7852141840            07/10/2015  08/14/2015        3158.23
9304957500            07/10/2015  08/14/2015         436.34
0035425008            07/13/2015  08/17/2015         126.18
0045282506            07/13/2015  08/17/2015         139.12
0865355002            07/13/2015  08/17/2015         108.71
0875041303            07/13/2015  08/17/2015          52.92
0886617919            07/13/2015  08/17/2015         137.38
0899594022            07/13/2015  08/17/2015          62.98
0906461793            07/13/2015  08/17/2015         117.09
0917312621            07/13/2015  08/17/2015          35.47
0925594723            07/13/2015  08/17/2015          57.79
0939811717            07/13/2015  08/17/2015          55.74
0949361505            07/13/2015  08/17/2015          98.69
0957987662            07/13/2015  08/17/2015          52.25
0962345666            07/13/2015  08/17/2015          68.82
1030506974            07/13/2015  08/17/2015           7.37
1338347873            07/13/2015  08/17/2015          49.51
2278126202            07/13/2015  08/17/2015          49.68
2342127509            07/13/2015  08/17/2015         554.75
2596065009            07/13/2015  08/17/2015         194.44
2942720000            07/13/2015  08/17/2015          13.43
3004480236            07/13/2015  08/17/2015          12.85
4543627956            07/13/2015  08/17/2015           9.32
5606496759            07/13/2015  08/17/2015           6.59
5722222501            07/13/2015  08/17/2015          78.76
5737778562            07/13/2015  08/17/2015          36.32
6372590007            07/13/2015  08/17/2015          51.26
6555515433            07/13/2015  08/17/2015          94.81
7902610000            07/13/2015  08/17/2015          34.95
7976345004            07/13/2015  08/17/2015        3152.52
8395777488            07/13/2015  08/17/2015         106.94
9864369971            07/13/2015  08/17/2015          62.75

105 VA Dominion Invoices for a Total Invoice Amount of $143439.57

105 Total Alexandria Invoices for a Total Invoice Amount of $143439.57


Organization:   Total

105 Total Invoices for a Total Invoice Amount of $143439.57

