
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/10/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            06/03/2015  07/08/2015           7.66
0850668062            06/03/2015  07/08/2015          20.02
1118501327            06/03/2015  07/08/2015          34.91
1301306682            06/03/2015  07/08/2015          20.74
1765582505            06/03/2015  07/08/2015         180.08
1863767503            06/03/2015  07/08/2015          65.65
1934161330            06/03/2015  07/08/2015           7.34
1973380007            06/03/2015  07/08/2015         139.51
2073392504            06/03/2015  07/08/2015         103.92
2123460004            06/03/2015  07/08/2015          35.40
2154604132            06/03/2015  07/08/2015         215.63
2464858170            06/03/2015  07/08/2015          21.38
3249452008            06/03/2015  07/08/2015          40.02
3341907974            06/03/2015  07/08/2015          27.01
3355630009            06/03/2015  07/08/2015          15.77
3675982502            06/03/2015  07/08/2015          11.89
4287681979            06/03/2015  07/08/2015          20.74
4626102505            06/03/2015  07/08/2015          86.72
4793367501            06/03/2015  07/08/2015          68.74
5033402503            06/03/2015  07/08/2015          13.53
5316252500            06/03/2015  07/08/2015        9684.64
5321630005            06/03/2015  07/08/2015          76.77
5341575008            06/03/2015  07/08/2015          21.47
5411705006            06/03/2015  07/08/2015         287.65
5431647501            06/03/2015  07/08/2015        2575.09
5593500001            06/03/2015  07/08/2015          15.09
5611957373            06/03/2015  07/08/2015          12.87
5781917504            06/03/2015  07/08/2015           6.59
6124540409            06/03/2015  07/08/2015          61.40
6137557531            06/03/2015  07/08/2015          66.52
6433295000            06/03/2015  07/08/2015          31.15
6651850288            06/03/2015  07/08/2015         105.77
6923515008            06/03/2015  07/08/2015          57.16
7005172502            06/03/2015  07/08/2015         287.48
7122056133            06/03/2015  07/08/2015           6.87
7241105886            06/03/2015  07/08/2015          29.19
7996733445            06/03/2015  07/08/2015          27.63
8702071724            06/03/2015  07/08/2015         225.51
8973730404            06/03/2015  07/08/2015         307.36
9116039182            06/03/2015  07/08/2015          37.24
9562096736            06/03/2015  07/08/2015          99.37
9598044056            06/03/2015  07/08/2015           6.78
9901598657            06/03/2015  07/08/2015           7.26
9995390003            06/03/2015  07/08/2015          71.16
1011348529            06/04/2015  07/09/2015         140.17
5246257504            06/04/2015  07/09/2015        2651.14
6533151400            06/04/2015  07/09/2015       11705.05
6611367506            06/04/2015  07/09/2015         141.52
7152308461            06/04/2015  07/09/2015        2636.60
8371427504            06/04/2015  07/09/2015        1139.85
8381307506            06/04/2015  07/09/2015         245.25
9273322504            06/04/2015  07/09/2015         686.10
9596382508            06/04/2015  07/09/2015       13773.72
0215490004            06/05/2015  07/10/2015         101.55
0851910000            06/05/2015  07/10/2015         770.57
1704970001            06/05/2015  07/10/2015           8.52
1735865006            06/05/2015  07/10/2015         188.69
2186032500            06/05/2015  07/10/2015        1961.89
2752013074            06/05/2015  07/10/2015          44.10
2959751336            06/05/2015  07/10/2015          17.45
3033837505            06/05/2015  07/10/2015         279.08
3419594464            06/05/2015  07/10/2015        4241.67
3870683699            06/05/2015  07/10/2015         123.27
4676162508            06/05/2015  07/10/2015         762.35
5265675008            06/05/2015  07/10/2015         224.76
5746157501            06/05/2015  07/10/2015          40.81
5837025922            06/05/2015  07/10/2015         131.11
6395925008            06/05/2015  07/10/2015         236.18
7568833136            06/05/2015  07/10/2015           9.29
8486060000            06/05/2015  07/10/2015         978.56
8555470007            06/05/2015  07/10/2015          88.37
9006000005            06/05/2015  07/10/2015         332.08
9026057506            06/05/2015  07/10/2015         576.87
9423383257            06/05/2015  07/10/2015         310.11
9581789907            06/05/2015  07/10/2015          16.55
0313545006            06/08/2015  07/13/2015          76.85
1122287962            06/08/2015  07/13/2015         208.02
1156320002            06/08/2015  07/13/2015        3423.54
1545407502            06/08/2015  07/13/2015         125.08
1856265002            06/08/2015  07/13/2015        3470.32
4006384632            06/08/2015  07/13/2015          20.32
4452642962            06/08/2015  07/13/2015       19014.78
4696475005            06/08/2015  07/13/2015       23165.94
6414967502            06/08/2015  07/13/2015          25.27
6604225000            06/08/2015  07/13/2015           7.07
6626365008            06/08/2015  07/13/2015        8801.01
7146330001            06/08/2015  07/13/2015        2820.04
7352631019            06/08/2015  07/13/2015        2443.27
8703872054            06/08/2015  07/13/2015        1166.68
8955365005            06/08/2015  07/13/2015         984.40

90 VA Dominion Invoices for a Total Invoice Amount of $125560.50

90 Total Alexandria Invoices for a Total Invoice Amount of $125560.50


Organization:   Total

90 Total Invoices for a Total Invoice Amount of $125560.50

