
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/12/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            05/04/2010  06/08/2010           6.13
1765582505            05/04/2010  06/08/2010         166.76
1863767503            05/04/2010  06/08/2010          71.92
1973380007            05/04/2010  06/08/2010         131.92
2073392504            05/04/2010  06/08/2010          12.00
2123460004            05/04/2010  06/08/2010         -76.53
2154604132            05/04/2010  06/08/2010         139.18
3341907974            05/04/2010  06/08/2010           5.50
3355630009            05/04/2010  06/08/2010          11.92
3675982502            05/04/2010  06/08/2010          11.29
4793367501            05/04/2010  06/08/2010          62.43
5033402503            05/04/2010  06/08/2010          23.67
5163527509            05/04/2010  06/08/2010          23.60
5316252500            05/04/2010  06/08/2010        6868.91
5321630005            05/04/2010  06/08/2010          60.09
5341575008            05/04/2010  06/08/2010          10.30
5411705006            05/04/2010  06/08/2010         170.54
5431647501            05/04/2010  06/08/2010         795.69
5498080240            05/04/2010  06/08/2010         177.01
5593500001            05/04/2010  06/08/2010           9.65
5611957373            05/04/2010  06/08/2010           5.76
6124540409            05/04/2010  06/08/2010          38.86
6137557531            05/04/2010  06/08/2010          31.50
6433295000            05/04/2010  06/08/2010          14.58
6651850288            05/04/2010  06/08/2010           8.45
6733352501            05/04/2010  06/08/2010         113.41
6923515008            05/04/2010  06/08/2010          39.26
7005172502            05/04/2010  06/08/2010         224.95
7122056133            05/04/2010  06/08/2010           5.81
7241105886            05/04/2010  06/08/2010          11.56
8973730404            05/04/2010  06/08/2010         139.05
9562096736            05/04/2010  06/08/2010          73.17
9598044056            05/04/2010  06/08/2010           5.81
9995390003            05/04/2010  06/08/2010          50.77
4626102505            05/05/2010  06/09/2010         -22.94
6611367506            05/05/2010  06/09/2010         125.79
8371427504            05/05/2010  06/09/2010         681.58
8381307506            05/05/2010  06/09/2010         223.46
9273322504            05/05/2010  06/09/2010         434.61
0851910000            05/06/2010  06/10/2010         810.82
1704970001            05/06/2010  06/10/2010          83.19
1735865006            05/06/2010  06/10/2010         181.57
1857386260            05/06/2010  06/10/2010           5.50
2186032500            05/06/2010  06/10/2010        1451.97
3033837505            05/06/2010  06/10/2010         281.71
3419594464            05/06/2010  06/10/2010        2919.48
3870683699            05/06/2010  06/10/2010          59.31
4676162508            05/06/2010  06/10/2010          45.76
5265675008            05/06/2010  06/10/2010         165.59
5746157501            05/06/2010  06/10/2010          32.52
5837025922            05/06/2010  06/10/2010         116.71
6533151400            05/06/2010  06/10/2010        9136.61
6604225000            05/06/2010  06/10/2010           5.50
7152308461            05/06/2010  06/10/2010        2311.34
8486060000            05/06/2010  06/10/2010         663.15
8555470007            05/06/2010  06/10/2010          42.00
8975650279            05/06/2010  06/10/2010           5.81
9006000005            05/06/2010  06/10/2010         219.10
9026057506            05/06/2010  06/10/2010         118.27
9423383257            05/06/2010  06/10/2010         118.67
9581789907            05/06/2010  06/10/2010          29.23
9596382508            05/06/2010  06/10/2010       12466.54
0215490004            05/07/2010  06/11/2010          72.24
0313545006            05/07/2010  06/11/2010         163.08
1156320002            05/07/2010  06/11/2010        2713.70
1545407502            05/07/2010  06/11/2010          77.78
1856265002            05/07/2010  06/11/2010        2618.05
2865622506            05/07/2010  06/11/2010         238.81
3856202134            05/07/2010  06/11/2010         331.85
5246257504            05/07/2010  06/11/2010        2448.49
5658873640            05/07/2010  06/01/2010         699.06
6626365008            05/07/2010  06/11/2010        7116.96
7352631019            05/07/2010  06/11/2010        1998.32
8703872054            05/07/2010  06/11/2010         683.20
8955365005            05/07/2010  06/11/2010         659.18
0551576051            05/10/2010  06/14/2010         199.73
0662927573            05/10/2010  06/14/2010        1252.60
1043295003            05/10/2010  06/14/2010          20.62
1312808247            05/10/2010  06/14/2010          48.88
2040619443            05/10/2010  06/14/2010        5100.38
2174476057            05/10/2010  06/14/2010          70.36
2225822507            05/10/2010  06/14/2010         337.03
2923347955            05/10/2010  06/14/2010         101.06
3103257501            05/10/2010  06/14/2010         186.72
3298198353            05/10/2010  06/14/2010          16.47
3470617501            05/10/2010  06/14/2010         123.15
6070697393            05/10/2010  06/14/2010           7.78
6395925008            05/10/2010  06/14/2010         242.02
6414967502            05/07/2010  06/11/2010         -17.87
6670610002            05/10/2010  06/14/2010          50.86
6855697501            05/10/2010  06/14/2010         201.31
6976229325            05/10/2010  06/14/2010         362.01
7146330001            05/10/2010  06/14/2010        2112.71
7199264891            05/10/2010  06/14/2010          85.55
7236357500            05/10/2010  06/14/2010        1753.75
7320592509            05/10/2010  06/14/2010          32.98
7448178173            05/10/2010  06/14/2010          75.59
7835036513            05/10/2010  06/14/2010        1048.08
8515290008            05/10/2010  06/14/2010         368.29
8525402502            05/10/2010  06/14/2010         145.22
8954752245            05/10/2010  06/14/2010          55.85
8965342507            05/10/2010  06/14/2010        -113.21
9091146192            05/10/2010  06/14/2010         263.18
9216886433            05/10/2010  06/14/2010          31.19

104 VA Dominion Invoices for a Total Invoice Amount of $76140.78

104 Total Alexandria Invoices for a Total Invoice Amount of $76140.78

Organization:   Total

104 Total Invoices for a Total Invoice Amount of $76140.78

