
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 08/14/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0313545006            08/06/2019  09/10/2019         108.41
1156320002            08/06/2019  09/10/2019        3335.97
1545407502            08/06/2019  09/10/2019         159.30
1856265002            08/06/2019  09/10/2019        4709.97
4006384632            08/06/2019  09/10/2019          31.75
4452642962            08/06/2019  09/10/2019       26807.37
4696475005            08/06/2019  09/10/2019       31555.83
6414967502            08/06/2019  09/10/2019          26.39
6626365008            08/06/2019  09/10/2019       11323.80
7146330001            08/06/2019  09/10/2019        3166.58
7352631019            08/06/2019  09/10/2019        2994.88
7743229473            08/06/2019  09/10/2019          24.14
8703872054            08/06/2019  09/10/2019         497.14
8955365005            08/06/2019  09/10/2019        1354.52
0442731477            08/07/2019  09/11/2019          56.13
0662927573            08/07/2019  09/11/2019        4493.27
0979288487            08/07/2019  09/11/2019          53.83
1043295003            08/07/2019  09/11/2019          21.91
1122287962            08/07/2019  09/11/2019         175.75
1312808247            08/07/2019  09/11/2019          36.95
2040619443            08/07/2019  09/11/2019        5782.82
2174476057            08/07/2019  09/11/2019          88.39
2225822507            08/07/2019  09/11/2019         326.81
2371115839            08/07/2019  09/11/2019          58.76
2923347955            08/07/2019  09/11/2019         119.43
3092500747            08/07/2019  09/11/2019          27.74
3103257501            08/07/2019  09/11/2019         417.50
3104883701            08/07/2019  09/11/2019        4843.34
3470617501            08/07/2019  09/11/2019          39.17
4802659823            08/07/2019  09/11/2019       11396.23
5680981221            08/07/2019  09/11/2019          16.64
6070697393            08/07/2019  09/11/2019          37.05
6318036420            08/07/2019  09/11/2019          29.10
6670610002            08/07/2019  09/11/2019          36.45
6855697501            08/07/2019  09/11/2019         422.01
7236357500            08/07/2019  09/11/2019        3223.00
7320592509            08/07/2019  09/11/2019          47.66
7835036513            08/07/2019  09/11/2019         986.86
8118282899            08/07/2019  09/11/2019           7.54
8659213329            08/07/2019  09/11/2019          34.23
8954752245            08/07/2019  09/11/2019          47.84
9091146192            08/07/2019  09/11/2019         241.56
9216886433            08/07/2019  09/11/2019          56.96
9628787443            08/07/2019  09/11/2019          37.83
4032400121            08/08/2019  09/12/2019         438.15
5863539630            08/08/2019  09/12/2019        3185.84
6265845005            08/08/2019  09/12/2019        1547.16
6904957500            08/08/2019  09/12/2019         182.58
7199264891            08/08/2019  09/12/2019          81.25
7448178173            08/08/2019  09/12/2019         232.42
7800570009            08/08/2019  09/12/2019         690.40
7852141840            08/08/2019  09/12/2019        2626.53
8965342507            08/08/2019  09/12/2019          38.03
0668286057            08/09/2019  09/13/2019          64.27
0865355002            08/09/2019  09/13/2019          90.81
0875041303            08/09/2019  09/13/2019          36.68
0886617919            08/09/2019  09/13/2019          74.78
0899594022            08/09/2019  09/13/2019         110.52
0906461793            08/09/2019  09/13/2019         106.52
0917312621            08/09/2019  09/13/2019          78.23
0939811717            08/09/2019  09/13/2019          69.65
0943037010            08/09/2019  09/13/2019          14.23
0949361505            08/09/2019  09/13/2019          79.49
0957987662            08/09/2019  09/13/2019          60.63
1030506974            08/09/2019  09/13/2019          33.20
1338347873            08/09/2019  09/13/2019          49.43
1847312228            08/09/2019  09/13/2019          43.35
1951810769            08/09/2019  09/13/2019          74.69
2278126202            08/09/2019  09/13/2019          48.18
2342127509            08/09/2019  09/13/2019         253.79
2596065009            08/09/2019  09/13/2019         237.89
3004480236            08/09/2019  09/13/2019          21.55
4543627956            08/09/2019  09/13/2019           9.10
4914616190            08/09/2019  09/13/2019          11.52
5606496759            08/09/2019  09/13/2019           6.59
5722222501            08/09/2019  09/13/2019          12.87
5737778562            08/09/2019  09/13/2019         201.93
6372590007            08/09/2019  09/13/2019          27.74
7214212743            08/09/2019  09/13/2019          12.02
7900412268            08/09/2019  09/13/2019        1002.35
7976345004            08/09/2019  09/13/2019        2986.41
8395777488            08/09/2019  09/13/2019         117.38
8781417566            08/09/2019  09/13/2019         792.70
9163056071            08/09/2019  09/13/2019           7.31
9864369971            08/09/2019  09/13/2019          36.03
0104237722            08/12/2019  09/16/2019        1692.41
0853450005            08/12/2019  09/16/2019         532.65
0925594723            08/12/2019  09/16/2019          54.78
0962345666            08/12/2019  09/16/2019         142.67
1513230001            08/12/2019  09/16/2019         104.31
1606240008            08/12/2019  09/16/2019        9865.90
2532394059            08/12/2019  09/16/2019          82.76
3110640004            08/12/2019  09/16/2019          82.00
4926320674            08/12/2019  09/16/2019          91.54
5413067249            08/12/2019  09/16/2019         149.04
6555515433            08/12/2019  09/16/2019          20.89
8245865004            08/12/2019  09/16/2019        2082.22
8485977501            08/12/2019  09/16/2019        1021.82

98 VA Dominion Invoices for a Total Invoice Amount of $150976.00

98 Total Alexandria Invoices for a Total Invoice Amount of $150976.00


Organization:   Total

98 Total Invoices for a Total Invoice Amount of $150976.00

