
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/13/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            09/05/2017  10/10/2017         -87.18
0851910000            09/05/2017  10/10/2017       -1012.50
1704970001            09/05/2017  10/10/2017        -325.33
2186032500            09/05/2017  10/10/2017       -2167.47
2752013074            09/05/2017  10/10/2017         -49.60
2959751336            09/05/2017  10/10/2017         -18.86
3033837505            09/05/2017  10/10/2017        -250.74
3419594464            09/05/2017  10/10/2017       -4319.17
3870683699            09/05/2017  10/10/2017         -30.17
4676162508            09/05/2017  10/10/2017        -452.97
5265675008            09/05/2017  10/10/2017        -283.45
5837025922            09/05/2017  10/10/2017        -144.70
6395925008            09/05/2017  10/10/2017        -262.99
6604225000            09/05/2017  10/10/2017         -42.75
7568833136            09/05/2017  10/10/2017          -9.74
8486060000            09/05/2017  10/10/2017       -1029.72
8555470007            09/05/2017  10/10/2017         -99.34
9006000005            09/05/2017  10/10/2017        -220.74
9026057506            09/05/2017  10/10/2017        -616.27
9423383257            09/05/2017  10/10/2017        -251.48
9581789907            09/05/2017  10/10/2017         -15.79
0313545006            09/06/2017  10/11/2017         -76.68
1122287962            09/06/2017  10/11/2017        -285.36
1156320002            09/06/2017  10/11/2017       -3081.34
1545407502            09/06/2017  10/11/2017        -148.42
1856265002            09/06/2017  10/11/2017       -3903.12
4006384632            09/06/2017  10/11/2017         -66.43
4452642962            09/06/2017  10/11/2017      -18187.70
4696475005            09/06/2017  10/11/2017      -23756.15
6414967502            09/06/2017  10/11/2017         -25.59
6626365008            09/06/2017  10/11/2017       -8753.12
7146330001            09/06/2017  10/11/2017       -2824.00
7352631019            09/06/2017  10/11/2017       -2573.81
8703872054            09/06/2017  10/11/2017         -41.46
8955365005            09/06/2017  10/11/2017        -797.34
0442731477            09/07/2017  10/12/2017          -0.13
0662927573            09/07/2017  10/12/2017        1253.87
0979288487            09/07/2017  10/12/2017         -61.97
1043295003            09/07/2017  10/12/2017         -75.86
1312808247            09/07/2017  10/12/2017         -60.49
2040619443            09/07/2017  10/12/2017        2054.64
2174476057            09/07/2017  10/12/2017         -89.59
2225822507            09/07/2017  10/12/2017          27.41
2371115839            09/07/2017  10/12/2017         -85.23
2923347955            09/07/2017  10/12/2017        -128.45
3092500747            09/07/2017  10/12/2017         -74.37
3103257501            09/07/2017  10/12/2017        -192.36
3104883701            09/07/2017  10/12/2017        1983.35
3470617501            09/07/2017  10/12/2017        -254.41
4802659823            09/07/2017  10/12/2017        1647.07
5680981221            09/07/2017  10/12/2017         -17.09
6070697393            09/07/2017  10/12/2017          -0.46
6318036420            09/07/2017  10/12/2017         -41.01
6670610002            09/07/2017  10/12/2017        -127.70
6855697501            09/07/2017  10/12/2017        -280.59
7199264891            09/07/2017  10/12/2017        -113.70
7236357500            09/07/2017  10/12/2017        1599.22
7320592509            09/07/2017  10/12/2017         -53.39
7448178173            09/07/2017  10/12/2017         -60.98
7835036513            09/07/2017  10/12/2017         723.54
8659213329            09/07/2017  10/12/2017         -42.29
8954752245            09/07/2017  10/12/2017         -73.97
8965342507            09/07/2017  10/12/2017        -495.04
9091146192            09/07/2017  10/12/2017        -146.23
9216886433            09/07/2017  10/12/2017         -57.24
9628787443            09/07/2017  10/12/2017         -38.34
0014940001            09/08/2017  10/13/2017        1227.41
2990617504            09/08/2017  10/13/2017          16.21
4032400121            09/08/2017  10/13/2017         474.05
5863539630            09/08/2017  10/13/2017        2475.91
6265845005            09/08/2017  10/13/2017        1215.63
6904957500            09/08/2017  10/13/2017         199.18
7800570009            09/08/2017  10/13/2017         449.55
7852141840            09/08/2017  10/13/2017        2658.50
0035425008            09/11/2017  10/16/2017          83.12
0045282506            09/11/2017  10/16/2017          83.22
0865355002            09/11/2017  10/16/2017          93.37
0875041303            09/11/2017  10/16/2017          12.80
0886617919            09/11/2017  10/16/2017          42.01
0899594022            09/11/2017  10/16/2017          38.69
0906461793            09/11/2017  10/16/2017          66.47
0917312621            09/11/2017  10/16/2017          63.36
0925594723            09/11/2017  10/16/2017          60.85
0939811717            09/11/2017  10/16/2017          39.87
0949361505            09/11/2017  10/16/2017          52.03
0957987662            09/11/2017  10/16/2017          50.03
0962345666            09/11/2017  10/16/2017          86.13
1030506974            09/11/2017  10/16/2017          15.70
1338347873            09/11/2017  10/16/2017          47.94
1847312228            09/11/2017  10/16/2017          24.03
1951810769            09/11/2017  10/16/2017          73.29
2278126202            09/11/2017  10/16/2017          47.60
2342127509            09/11/2017  10/16/2017         104.90
2596065009            09/11/2017  10/16/2017         128.87
3004480236            09/11/2017  10/16/2017          22.24
4543627956            09/11/2017  10/16/2017           9.10
5606496759            09/11/2017  10/16/2017           6.59
5722222501            09/11/2017  10/16/2017         102.89
5737778562            09/11/2017  10/16/2017         199.08
6372590007            09/11/2017  10/16/2017          40.49
6555515433            09/11/2017  10/16/2017          20.29
7976345004            09/11/2017  10/16/2017        2612.19
8395777488            09/11/2017  10/16/2017          83.41
8781417566            09/11/2017  10/16/2017         760.62
9864369971            09/11/2017  10/16/2017          28.88

105 VA Dominion Invoices for a Total Invoice Amount of $-55676.77

105 Total Alexandria Invoices for a Total Invoice Amount of $-55676.77


Organization:   Total

105 Total Invoices for a Total Invoice Amount of $-55676.77

