
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/11/2020

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            03/03/2020  04/07/2020          13.71
1118501327            03/03/2020  04/07/2020          35.99
1625039498            03/03/2020  04/07/2020         101.59
1765582505            03/03/2020  04/07/2020         111.84
1863767503            03/03/2020  04/07/2020          85.14
1973380007            03/03/2020  04/07/2020         190.69
2073392504            03/03/2020  04/07/2020         126.24
2123460004            03/03/2020  04/07/2020          43.93
2154604132            03/03/2020  04/07/2020         205.22
2291013056            03/03/2020  04/07/2020         140.02
2464858170            03/03/2020  04/07/2020          22.19
2689812424            03/03/2020  04/07/2020          10.55
3249452008            03/03/2020  04/07/2020         173.12
3341907974            03/03/2020  04/07/2020          33.26
3355630009            03/03/2020  04/07/2020          18.52
3675982502            03/03/2020  04/07/2020          40.27
4287681979            03/03/2020  04/07/2020          20.10
4626102505            03/03/2020  04/07/2020          84.73
4793367501            03/03/2020  04/07/2020         107.02
5033402503            03/03/2020  04/07/2020           9.10
5316252500            03/03/2020  04/07/2020        9298.01
5321630005            03/03/2020  04/07/2020         271.78
5411705006            03/03/2020  04/07/2020         380.11
5431647501            03/03/2020  04/07/2020        1644.26
5593500001            03/03/2020  04/07/2020          15.91
5781917504            03/03/2020  04/07/2020           6.59
6124540409            03/03/2020  04/07/2020          87.89
6137557531            03/03/2020  04/07/2020         108.69
6167465670            03/03/2020  04/07/2020          29.41
6651850288            03/03/2020  04/07/2020           9.52
6923515008            03/03/2020  04/07/2020          22.90
7005172502            03/03/2020  04/07/2020         149.08
7122056133            03/03/2020  04/07/2020           7.00
7967529061            03/03/2020  04/07/2020        -411.95
7996733445            03/03/2020  04/07/2020          27.39
8266487381            03/03/2020  04/07/2020          40.68
8359428136            03/03/2020  04/07/2020          22.61
8702071724            03/03/2020  04/07/2020         250.98
8973730404            03/03/2020  04/07/2020         280.54
9116039182            03/03/2020  04/07/2020          37.01
9598044056            03/03/2020  04/07/2020           6.79
9995390003            03/03/2020  04/07/2020         108.37
0850668062            03/04/2020  04/08/2020           8.27
1301306682            03/04/2020  04/08/2020          21.76
1934161330            03/04/2020  04/08/2020          67.68
2847792476            03/04/2020  04/08/2020           7.74
4062922945            03/04/2020  04/08/2020          11.19
5246257504            03/04/2020  04/08/2020        2131.65
5348784637            03/04/2020  04/08/2020          45.70
5611957373            03/04/2020  04/08/2020           8.14
5757122840            03/04/2020  04/08/2020         876.93
6533151400            03/04/2020  04/08/2020       10873.01
6611367506            03/04/2020  04/08/2020         266.11
7152308461            03/04/2020  04/08/2020        2533.26
8371427504            03/04/2020  04/08/2020        1881.42
8381307506            03/04/2020  04/08/2020        1185.75
9273322504            03/04/2020  04/08/2020         533.11
9596382508            03/04/2020  04/08/2020       10207.35
9901598657            03/04/2020  04/08/2020           7.41
0215490004            03/05/2020  04/09/2020         107.86
0851910000            03/05/2020  04/09/2020        1691.60
1704970001            03/05/2020  04/09/2020         190.18
1795517794            03/05/2020  04/09/2020          29.20
2186032500            03/05/2020  04/09/2020        1423.11
2752013074            03/05/2020  04/09/2020          36.80
3033837505            03/05/2020  04/09/2020         467.98
3419594464            03/05/2020  04/09/2020        2829.26
3870683699            03/05/2020  04/09/2020         105.14
4676162508            03/05/2020  04/09/2020          40.51
5265675008            03/05/2020  04/09/2020         429.84
5837025922            03/05/2020  04/09/2020           6.59
6117561719            03/05/2020  04/09/2020          38.59
6395925008            03/05/2020  04/09/2020         723.24
6604225000            03/05/2020  04/09/2020          11.40
7568833136            03/05/2020  04/09/2020          10.47
7639515233            03/05/2020  04/09/2020           7.41
7985565550            03/05/2020  04/09/2020          28.37
8486060000            03/05/2020  04/09/2020         800.96
9006000005            03/05/2020  04/09/2020         182.33
9026057506            03/05/2020  04/09/2020         410.38
9423383257            03/05/2020  04/09/2020         163.92
9581789907            03/05/2020  04/09/2020          23.34
0313545006            03/06/2020  04/13/2020          80.88
0399795483            03/06/2020  04/13/2020           7.54
1156320002            03/06/2020  04/13/2020        2969.45
1545407502            03/06/2020  04/13/2020         143.71
1856265002            03/06/2020  04/13/2020        3667.68
2959751336            03/06/2020  04/13/2020          17.78
4006384632            03/06/2020  04/13/2020          33.38
4452642962            03/06/2020  04/13/2020       20991.83
4696475005            03/06/2020  04/13/2020       23423.26
6414967502            03/06/2020  04/13/2020          26.37
6626365008            03/06/2020  04/13/2020        8560.46
7146330001            03/06/2020  04/13/2020        2695.14
7352631019            03/06/2020  04/13/2020        3572.43
7743229473            03/06/2020  04/13/2020          23.06
8555470007            03/06/2020  04/13/2020          44.87
8703872054            03/06/2020  04/13/2020         744.72
8955365005            03/06/2020  04/13/2020         671.07
0442731477            03/09/2020  04/13/2020          56.18
0662927573            03/09/2020  04/13/2020        2067.74
0979288487            03/09/2020  04/13/2020          56.31
1043295003            03/09/2020  04/13/2020          29.80
1122287962            03/09/2020  04/13/2020         239.88
1312808247            03/09/2020  04/13/2020          22.39
2040619443            03/09/2020  04/13/2020        6389.55
2174476057            03/09/2020  04/13/2020         105.77
2225822507            03/09/2020  04/13/2020         327.64
2371115839            03/09/2020  04/13/2020          56.90
2923347955            03/09/2020  04/13/2020         122.30
3092500747            03/09/2020  04/13/2020          34.94
3103257501            03/09/2020  04/13/2020         262.25
3104883701            03/09/2020  04/13/2020        4667.69
3470617501            03/09/2020  04/13/2020         173.64
4802659823            03/09/2020  04/13/2020        9278.11
6070697393            03/09/2020  04/13/2020          67.28
6318036420            03/09/2020  04/13/2020          36.13
6670610002            03/09/2020  04/13/2020         442.18
6855697501            03/09/2020  04/13/2020         228.69
7199264891            03/09/2020  04/13/2020         152.02
7236357500            03/09/2020  04/13/2020        2828.17
7320592509            03/09/2020  04/13/2020          47.61
7448178173            03/09/2020  04/13/2020         280.03
7835036513            03/09/2020  04/13/2020         891.39
8659213329            03/09/2020  04/13/2020          36.09
8954752245            03/09/2020  04/13/2020          36.91
8965342507            03/09/2020  04/13/2020          81.90
9091146192            03/09/2020  04/13/2020         229.20
9216886433            03/09/2020  04/13/2020          37.24
9628787443            03/09/2020  04/13/2020          42.37

130 VA Dominion Invoices for a Total Invoice Amount of $151393.69

130 Total Alexandria Invoices for a Total Invoice Amount of $151393.69


Organization:   Total

130 Total Invoices for a Total Invoice Amount of $151393.69

