
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/16/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0313545006            03/08/2011  04/12/2011          79.29
0551576051            03/08/2011  04/12/2011         162.49
1156320002            03/08/2011  04/12/2011        3337.19
1545407502            03/08/2011  04/12/2011         148.77
1856265002            03/08/2011  04/12/2011        3306.48
2865622506            03/08/2011  04/12/2011         172.93
3856202134            03/08/2011  04/12/2011         435.33
4696475005            03/08/2011  04/12/2011       19153.75
5658873640            03/08/2011  03/30/2011         746.61
6414967502            03/08/2011  04/12/2011          23.27
6611367506            03/08/2011  04/12/2011         111.30
6626365008            03/08/2011  04/12/2011        8172.13
6976229325            03/08/2011  04/12/2011         730.84
7146330001            03/08/2011  04/12/2011        2054.24
7352631019            03/08/2011  04/12/2011        2176.96
8703872054            03/08/2011  04/12/2011         761.15
8955365005            03/08/2011  04/12/2011         655.98
0662927573            03/09/2011  04/13/2011        1318.12
1043295003            03/09/2011  04/13/2011           5.50
1312808247            03/09/2011  04/13/2011          54.93
2040619443            03/09/2011  04/13/2011        6105.13
2174476057            03/09/2011  04/13/2011         122.31
2225822507            03/09/2011  04/13/2011         425.85
2923347955            03/09/2011  04/13/2011         119.55
3103257501            03/09/2011  04/13/2011         265.37
3470617501            03/09/2011  04/13/2011         152.25
5746157501            03/09/2011  04/13/2011          65.91
6070697393            03/09/2011  04/13/2011          84.73
6670610002            03/09/2011  04/13/2011         281.67
6855697501            03/09/2011  04/13/2011         173.20
7199264891            03/09/2011  04/13/2011         186.75
7236357500            03/09/2011  04/13/2011        2801.00
7320592509            03/09/2011  04/13/2011          35.27
7448178173            03/09/2011  04/13/2011         198.24
7835036513            03/09/2011  04/13/2011        1339.48
8515290008            03/09/2011  04/13/2011         621.03
8525402502            03/09/2011  04/13/2011         132.42
8954752245            03/09/2011  04/13/2011          39.31
8965342507            03/09/2011  04/13/2011         -13.01
9091146192            03/09/2011  04/13/2011         337.29
9216886433            03/09/2011  04/13/2011          38.89
0014940001            03/10/2011  04/14/2011         699.41
2990617504            03/10/2011  04/14/2011          13.74
4032400121            03/10/2011  04/14/2011         259.53
5863539630            03/10/2011  04/14/2011        1157.29
6265845005            03/10/2011  04/14/2011         512.68
6904957500            03/10/2011  04/14/2011         273.26
7800570009            03/10/2011  04/14/2011         104.37
7852141840            03/10/2011  04/14/2011        2417.40
9304957500            03/10/2011  04/14/2011         119.55
0035425008            03/11/2011  04/15/2011          53.73
0045282506            03/11/2011  04/15/2011          56.04
0865355002            03/11/2011  04/15/2011         168.64
0875041303            03/11/2011  04/15/2011          29.52
0886617919            03/11/2011  04/15/2011          16.04
0899594022            03/11/2011  04/15/2011          16.04
0906461793            03/11/2011  04/15/2011          16.59
0917312621            03/11/2011  04/15/2011          28.93
0925594723            03/11/2011  04/15/2011          33.30
0939811717            03/11/2011  04/15/2011          21.29
0949361505            03/11/2011  04/15/2011          19.91
0957987662            03/11/2011  04/15/2011          25.23
0962345666            03/11/2011  04/15/2011          17.19
1030506974            03/11/2011  04/15/2011           6.27
2342127509            03/11/2011  04/15/2011         403.70
2596065009            03/11/2011  04/15/2011         138.01
2942720000            03/11/2011  04/15/2011          74.93
3004480236            03/11/2011  04/15/2011          17.60
5722222501            03/11/2011  04/15/2011        -111.13
5737778562            03/11/2011  04/15/2011         113.71
6372590007            03/11/2011  04/15/2011          95.87
7902610000            03/11/2011  04/15/2011         284.58
7976345004            03/11/2011  04/15/2011        2367.39
8395777488            03/11/2011  04/15/2011         598.80
0104237722            03/14/2011  04/18/2011        1854.35
0853450005            03/14/2011  04/18/2011         458.62
1513230001            03/14/2011  04/18/2011         309.31
1606240008            03/14/2011  04/18/2011        4819.55
3110640004            03/14/2011  04/18/2011         492.95
6615730006            03/14/2011  04/18/2011         369.38
8245865004            03/14/2011  04/18/2011        1664.86
8485977501            03/14/2011  04/18/2011         490.10
9271454192            03/14/2011  04/18/2011         197.74
9523688605            03/14/2011  04/18/2011         448.35

84 VA Dominion Invoices for a Total Invoice Amount of $78274.52

84 Total Alexandria Invoices for a Total Invoice Amount of $78274.52

Organization:   Total

84 Total Invoices for a Total Invoice Amount of $78274.52

