
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/13/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            01/05/2016  02/09/2016          12.95
0850668062            01/05/2016  02/09/2016           8.18
1118501327            01/05/2016  02/09/2016          36.36
1301306682            01/05/2016  02/09/2016          21.75
1765582505            01/05/2016  02/09/2016         140.54
1863767503            01/05/2016  02/09/2016          46.10
1934161330            01/05/2016  02/09/2016           9.17
1973380007            01/05/2016  02/09/2016         206.64
2073392504            01/05/2016  02/09/2016         156.50
2123460004            01/05/2016  02/09/2016          50.86
2154604132            01/05/2016  02/09/2016         269.96
2464858170            01/05/2016  02/09/2016          22.26
3249452008            01/05/2016  02/09/2016          70.94
3341907974            01/05/2016  02/09/2016          31.31
3355630009            01/05/2016  02/09/2016          20.78
3675982502            01/05/2016  02/09/2016          44.02
4287681979            01/05/2016  02/09/2016          20.35
4626102505            01/05/2016  02/09/2016          83.44
4793367501            01/05/2016  02/09/2016         126.73
5033402503            01/05/2016  02/09/2016          36.98
5316252500            01/05/2016  02/09/2016        8854.14
5321630005            01/05/2016  02/09/2016          99.92
5411705006            01/05/2016  02/09/2016         321.70
5431647501            01/05/2016  02/09/2016        1996.78
5593500001            01/05/2016  02/09/2016          17.32
5611957373            01/05/2016  02/09/2016          10.77
5781917504            01/05/2016  02/09/2016           6.59
6124540409            01/05/2016  02/09/2016         106.58
6137557531            01/05/2016  02/09/2016         129.60
6433295000            01/05/2016  02/09/2016          22.20
6651850288            01/05/2016  02/09/2016           9.07
6923515008            01/05/2016  02/09/2016          78.56
7005172502            01/05/2016  02/09/2016         200.81
7122056133            01/05/2016  02/09/2016           6.89
7241105886            01/05/2016  02/09/2016          29.08
7996733445            01/05/2016  02/09/2016          29.54
8702071724            01/05/2016  02/09/2016         331.55
8973730404            01/05/2016  02/09/2016         300.37
9116039182            01/05/2016  02/09/2016          38.57
9598044056            01/05/2016  02/09/2016           6.89
9901598657            01/05/2016  02/09/2016           7.28
9995390003            01/05/2016  02/09/2016         119.27
5246257504            01/06/2016  02/10/2016        2761.28
6533151400            01/06/2016  02/10/2016       11386.33
6611367506            01/06/2016  02/10/2016         223.53
7152308461            01/06/2016  02/10/2016        2529.62
8371427504            01/06/2016  02/10/2016        1950.95
8381307506            01/06/2016  02/10/2016         674.11
9273322504            01/06/2016  02/10/2016         682.83
9596382508            01/06/2016  02/10/2016       13278.59
0215490004            01/07/2016  02/11/2016         133.86
0851910000            01/07/2016  02/11/2016        1708.76
1704970001            01/07/2016  02/11/2016          19.89
1735865006            01/07/2016  02/11/2016         184.52
2186032500            01/07/2016  02/11/2016        1571.56
2752013074            01/07/2016  02/11/2016          49.84
2942720000            01/07/2016  02/11/2016          24.16
2959751336            01/07/2016  02/11/2016          18.51
3033837505            01/07/2016  02/11/2016         334.20
3419594464            01/07/2016  02/11/2016        3072.94
3870683699            01/07/2016  02/11/2016         191.96
4676162508            01/07/2016  02/11/2016          37.97
5265675008            01/07/2016  02/11/2016         285.08
5837025922            01/07/2016  02/11/2016         144.90
6395925008            01/07/2016  02/11/2016         356.23
6604225000            01/07/2016  02/11/2016          44.01
7568833136            01/07/2016  02/11/2016           9.47
8486060000            01/07/2016  02/11/2016         790.89
8555470007            01/07/2016  02/11/2016          77.37
9006000005            01/07/2016  02/11/2016         283.88
9026057506            01/07/2016  02/11/2016         429.56
9423383257            01/07/2016  02/11/2016         172.11
