
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/15/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            09/07/2010  10/12/2010          59.60
0313545006            09/07/2010  10/12/2010         157.50
1545407502            09/07/2010  10/12/2010         162.08
1856265002            09/07/2010  10/12/2010        3402.97
2865622506            09/07/2010  10/12/2010         420.11
5658873640            09/07/2010  09/29/2010         937.13
6414967502            09/07/2010  10/12/2010          23.29
6611367506            09/07/2010  10/12/2010         168.94
6626365008            09/07/2010  10/12/2010        9541.42
8703872054            09/07/2010  10/12/2010         715.71
8955365005            09/07/2010  10/12/2010        1211.66
0551576051            09/08/2010  10/13/2010         292.52
0662927573            09/08/2010  10/13/2010        5157.85
1043295003            09/08/2010  10/13/2010           5.50
1156320002            09/08/2010  10/13/2010        3806.22
1312808247            09/08/2010  10/13/2010          51.82
2040619443            09/08/2010  10/13/2010        7205.70
2174476057            09/08/2010  10/13/2010          55.79
2225822507            09/08/2010  10/13/2010         316.59
2923347955            09/08/2010  10/13/2010         121.54
3103257501            09/08/2010  10/13/2010         224.57
3470617501            09/08/2010  10/13/2010         290.36
3856202134            09/08/2010  10/13/2010         544.24
5210403555            09/08/2010  10/13/2010         576.07
6070697393            09/08/2010  10/13/2010           7.59
6604225000            09/08/2010  10/13/2010           5.50
6670610002            09/08/2010  10/13/2010          73.31
6976229325            09/08/2010  10/13/2010         585.96
7146330001            09/08/2010  10/13/2010        3203.97
7199264891            09/08/2010  10/13/2010         184.41
7236357500            09/08/2010  10/13/2010        3610.82
7320592509            09/08/2010  10/13/2010          35.14
7352631019            09/08/2010  10/13/2010        3016.23
7448178173            09/08/2010  10/13/2010         117.12
7835036513            09/08/2010  10/13/2010        1721.26
8515290008            09/08/2010  10/13/2010         553.40
8525402502            09/08/2010  10/13/2010         434.20
8954752245            09/08/2010  10/13/2010          46.92
8965342507            09/08/2010  10/13/2010        -223.01
9091146192            09/08/2010  10/13/2010         328.26
9216886433            09/08/2010  10/13/2010          66.09
0014940001            09/09/2010  10/14/2010         980.35
3298198353            09/09/2010  10/14/2010          -1.38
5863539630            09/09/2010  10/14/2010        1500.04
6265845005            09/09/2010  10/14/2010        1098.48
7852141840            09/09/2010  10/14/2010        3094.01
9304957500            09/09/2010  10/14/2010         529.68
0035425008            09/10/2010  10/15/2010         116.01
0045282506            09/10/2010  10/15/2010         190.16
0865355002            09/10/2010  10/15/2010         106.47
0875041303            09/10/2010  10/15/2010          38.41
0886617919            09/10/2010  10/15/2010          75.71
0899594022            09/10/2010  10/15/2010          49.41
0906461793            09/10/2010  10/15/2010          76.73
0917312621            09/10/2010  10/15/2010          38.32
0925594723            09/10/2010  10/15/2010          55.86
0939811717            09/10/2010  10/15/2010          34.89
0949361505            09/10/2010  10/15/2010          95.21
0957987662            09/10/2010  10/15/2010          82.24
0962345666            09/10/2010  10/15/2010          44.09
2342127509            09/10/2010  10/15/2010         235.78
2596065009            09/10/2010  10/15/2010         201.08
2942720000            09/10/2010  10/15/2010         188.01
2990617504            09/10/2010  10/15/2010         104.49
3004480236            09/10/2010  10/15/2010          16.93
4032400121            09/10/2010  10/15/2010        -166.36
4696475005            09/10/2010  10/15/2010       25406.55
5737778562            09/10/2010  10/15/2010         101.75
6372590007            09/10/2010  10/15/2010          49.15
6855697501            09/10/2010  10/15/2010         313.13
6904957500            09/10/2010  10/15/2010         383.59
7800570009            09/10/2010  10/15/2010         351.97
7902610000            09/10/2010  10/15/2010         699.39
7976345004            09/10/2010  10/15/2010        3366.38
0104237722            09/13/2010  10/18/2010        1383.04
0853450005            09/13/2010  10/18/2010         473.91
1513230001            09/13/2010  10/18/2010         160.26
1606240008            09/13/2010  10/18/2010        6500.79
3110640004            09/13/2010  10/18/2010         273.61
5722222501            09/13/2010  10/18/2010           5.84
6615730006            09/13/2010  10/18/2010         218.60
8245865004            09/13/2010  10/18/2010        1444.87
8395777488            09/13/2010  10/18/2010         111.19
8485977501            09/13/2010  10/18/2010         833.50

84 VA Dominion Invoices for a Total Invoice Amount of $100078.49

84 Total Alexandria Invoices for a Total Invoice Amount of $100078.49

Organization:   Total

84 Total Invoices for a Total Invoice Amount of $100078.49

