
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/12/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            02/04/2014  03/11/2014           6.54
1011348529            02/04/2014  03/11/2014        1387.50
2123460004            02/04/2014  03/11/2014          34.84
5246257504            02/04/2014  03/11/2014        2155.84
6533151400            02/04/2014  03/11/2014       12243.81
6651850288            02/04/2014  03/11/2014           7.80
7152308461            02/04/2014  03/11/2014        2655.43
7241105886            02/04/2014  03/11/2014          28.29
8371427504            02/04/2014  03/11/2014        1504.02
8381307506            02/04/2014  03/11/2014         914.78
9273322504            02/04/2014  03/11/2014         536.26
9596382508            02/04/2014  03/11/2014       14717.64
0215490004            02/05/2014  03/12/2014          99.82
0851910000            02/05/2014  03/12/2014        3108.23
1704970001            02/05/2014  03/12/2014         134.28
1735865006            02/05/2014  03/12/2014         256.02
2186032500            02/05/2014  03/12/2014        1133.14
3033837505            02/05/2014  03/12/2014         772.84
3870683699            02/05/2014  03/12/2014         218.81
4676162508            02/05/2014  03/12/2014           5.66
5265675008            02/05/2014  03/12/2014         399.30
5746157501            02/05/2014  03/12/2014          76.70
5837025922            02/05/2014  03/12/2014         132.14
6395925008            02/05/2014  03/12/2014        1327.47
6604225000            02/05/2014  03/12/2014           5.66
6611367506            02/05/2014  03/12/2014         443.39
8486060000            02/05/2014  03/12/2014         885.35
8555470007            02/05/2014  03/12/2014         206.11
9006000005            02/05/2014  03/12/2014         204.71
9026057506            02/05/2014  03/12/2014         406.96
9423383257            02/05/2014  03/12/2014         293.25
9581789907            02/05/2014  03/12/2014          20.21
0313545006            02/06/2014  03/13/2014          43.07
1156320002            02/06/2014  03/13/2014        3347.63
1545407502            02/06/2014  03/13/2014         184.67
1856265002            02/06/2014  03/13/2014        3564.03
3419594464            02/06/2014  03/13/2014        2896.39
4452642962            02/06/2014  03/13/2014       17571.04
4696475005            02/06/2014  03/13/2014       21769.64
5658873640            02/06/2014  02/28/2014         610.50
6414967502            02/06/2014  03/13/2014          25.30
6626365008            02/06/2014  03/13/2014        8295.04
7146330001            02/06/2014  03/13/2014        2943.33
7352631019            02/06/2014  03/13/2014        2624.86
8703872054            02/06/2014  03/13/2014         926.16
8955365005            02/06/2014  03/13/2014         794.16
1043295003            02/07/2014  03/14/2014           5.66
1122287962            02/07/2014  03/14/2014         383.69
1312808247            02/07/2014  03/14/2014          37.26
2040619443            02/07/2014  03/14/2014        8490.59
2174476057            02/07/2014  03/14/2014         163.55
2225822507            02/07/2014  03/14/2014         547.90
2923347955            02/07/2014  03/14/2014         179.55
3103257501            02/07/2014  03/14/2014         301.90
3470617501            02/07/2014  03/14/2014         247.70
4802659823            02/07/2014  03/14/2014       14250.29
6070697393            02/07/2014  03/14/2014         102.01
6670610002            02/07/2014  03/14/2014         528.01
7199264891            02/07/2014  03/14/2014         209.22
7236357500            02/07/2014  03/14/2014        2813.69
7320592509            02/07/2014  03/14/2014          45.20
7448178173            02/07/2014  03/14/2014         267.48
7835036513            02/07/2014  03/14/2014        1752.32
8515290008            02/07/2014  03/14/2014         780.20
8525402502            02/07/2014  03/14/2014         129.54
8954752245            02/07/2014  03/14/2014          80.88
8965342507            02/07/2014  03/14/2014          11.48
9091146192            02/07/2014  03/14/2014         389.99
9216886433            02/07/2014  03/14/2014          45.69
0014940001            02/10/2014  03/17/2014         732.44
2990617504            02/10/2014  03/17/2014           5.66
4032400121            02/10/2014  03/17/2014         525.20
5863539630            02/10/2014  03/17/2014        1716.93
6265845005            02/10/2014  03/17/2014        1003.68
6855697501            02/10/2014  03/17/2014         364.50
6904957500            02/10/2014  03/17/2014         218.92
7800570009            02/10/2014  03/17/2014          61.81
7852141840            02/10/2014  03/17/2014        2809.57
9304957500            02/10/2014  03/17/2014         195.17

79 VA Dominion Invoices for a Total Invoice Amount of $151316.30

79 Total Alexandria Invoices for a Total Invoice Amount of $151316.30


Organization:   Total

79 Total Invoices for a Total Invoice Amount of $151316.30

