
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/15/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            03/07/2017  04/11/2017          75.19
0851910000            03/07/2017  04/11/2017        1903.12
1704970001            03/07/2017  04/11/2017         159.85
1735865006            03/07/2017  04/11/2017          13.90
2186032500            03/07/2017  04/11/2017        1453.27
2752013074            03/07/2017  04/11/2017          46.44
2959751336            03/07/2017  04/11/2017          17.70
3033837505            03/07/2017  04/11/2017         315.06
3419594464            03/07/2017  04/11/2017        3307.08
3870683699            03/07/2017  04/11/2017          79.87
4676162508            03/07/2017  04/11/2017          24.88
5265675008            03/07/2017  04/11/2017         356.13
5837025922            03/07/2017  04/11/2017          11.19
6395925008            03/07/2017  04/11/2017         387.24
6604225000            03/07/2017  04/11/2017          40.16
7568833136            03/07/2017  04/11/2017           9.56
8486060000            03/07/2017  04/11/2017         867.50
8555470007            03/07/2017  04/11/2017         161.71
9006000005            03/07/2017  04/11/2017         223.29
9026057506            03/07/2017  04/11/2017         472.64
9423383257            03/07/2017  04/11/2017         201.00
9581789907            03/07/2017  04/11/2017          21.02
0313545006            03/08/2017  04/12/2017         127.04
1122287962            03/08/2017  04/12/2017         265.90
1156320002            03/08/2017  04/12/2017        3094.91
1545407502            03/08/2017  04/12/2017         155.72
1856265002            03/08/2017  04/12/2017        3144.12
4006384632            03/08/2017  04/12/2017          49.64
4452642962            03/08/2017  04/12/2017       17887.62
4696475005            03/08/2017  04/12/2017       20723.94
6414967502            03/08/2017  04/12/2017          25.48
6626365008            03/08/2017  04/12/2017        7984.99
7146330001            03/08/2017  04/12/2017        2734.42
7352631019            03/08/2017  04/12/2017        2856.09
8703872054            03/08/2017  04/12/2017         724.59
8955365005            03/08/2017  04/12/2017         628.57
0442731477            03/09/2017  04/13/2017          73.73
0662927573            03/09/2017  04/13/2017        1817.63
0979288487            03/09/2017  04/13/2017          59.49
1043295003            03/09/2017  04/13/2017          85.38
1312808247            03/09/2017  04/13/2017          52.79
2040619443            03/09/2017  04/13/2017        6919.05
2174476057            03/09/2017  04/13/2017         180.08
2225822507            03/09/2017  04/13/2017         232.44
2371115839            03/09/2017  04/13/2017          74.64
2923347955            03/09/2017  04/13/2017         153.23
3092500747            03/09/2017  04/13/2017          87.26
3103257501            03/09/2017  04/13/2017         249.39
3104883701            03/09/2017  04/13/2017        4532.30
3470617501            03/09/2017  04/13/2017         256.61
4802659823            03/09/2017  04/13/2017       12978.95
5680981221            03/09/2017  04/13/2017          16.18
6070697393            03/09/2017  04/13/2017          13.31
6318036420            03/09/2017  04/13/2017          43.13
6670610002            03/09/2017  04/13/2017         381.90
6855697501            03/09/2017  04/13/2017         275.06
7199264891            03/09/2017  04/13/2017         163.89
7236357500            03/09/2017  04/13/2017        2977.38
7320592509            03/09/2017  04/13/2017          49.57
7448178173            03/09/2017  04/13/2017         131.28
7835036513            03/09/2017  04/13/2017        1455.16
8659213329            03/09/2017  04/13/2017          41.35
8954752245            03/09/2017  04/13/2017          64.94
8965342507            03/09/2017  04/13/2017          42.13
9091146192            03/09/2017  04/13/2017         226.20
9216886433            03/09/2017  04/13/2017          65.94
9628787443            03/09/2017  04/13/2017          37.28
0014940001            03/10/2017  04/17/2017         624.09
2990617504            03/10/2017  04/17/2017           6.59
4032400121            03/10/2017  04/17/2017         548.77
5863539630            03/10/2017  04/17/2017        1903.83
6265845005            03/10/2017  04/17/2017         820.53
6904957500            03/10/2017  04/17/2017         243.57
7800570009            03/10/2017  04/17/2017         101.38
7852141840            03/10/2017  04/17/2017        2397.31
9304957500            03/10/2017  04/17/2017          49.05
0035425008            03/13/2017  04/17/2017          46.46
0045282506            03/13/2017  04/17/2017          62.18
0865355002            03/13/2017  04/17/2017         122.43
0875041303            03/13/2017  04/17/2017          27.82
0886617919            03/13/2017  04/17/2017          22.29
0899594022            03/13/2017  04/17/2017          23.95
0906461793            03/13/2017  04/17/2017          15.57
0917312621            03/13/2017  04/17/2017          19.12
0925594723            03/13/2017  04/17/2017          29.49
0939811717            03/13/2017  04/17/2017          30.09
0949361505            03/13/2017  04/17/2017          13.51
0957987662            03/13/2017  04/17/2017          17.85
0962345666            03/13/2017  04/17/2017          13.60
1030506974            03/13/2017  04/17/2017           8.66
1338347873            03/13/2017  04/17/2017          45.79
2278126202            03/13/2017  04/17/2017          45.48
2342127509            03/13/2017  04/17/2017         186.30
2596065009            03/13/2017  04/17/2017          70.47
3004480236            03/13/2017  04/17/2017          20.70
4543627956            03/13/2017  04/17/2017           8.77
5606496759            03/13/2017  04/17/2017           6.59
5722222501            03/13/2017  04/17/2017          34.24
5737778562            03/13/2017  04/17/2017         190.94
6372590007            03/13/2017  04/17/2017         120.24
6555515433            03/13/2017  04/17/2017          19.19
7902610000            03/13/2017  04/17/2017          68.53
7976345004            03/13/2017  04/17/2017        1987.36
8395777488            03/13/2017  04/17/2017         653.16
8781417566            03/13/2017  04/17/2017         748.81
9864369971            03/13/2017  04/17/2017          27.22

106 VA Dominion Invoices for a Total Invoice Amount of $115670.43

106 Total Alexandria Invoices for a Total Invoice Amount of $115670.43


Organization:   Total

106 Total Invoices for a Total Invoice Amount of $115670.43

