
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/14/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            06/06/2017  07/11/2017         181.51
0851910000            06/06/2017  07/11/2017        1320.65
1704970001            06/06/2017  07/11/2017         429.88
1735865006            06/06/2017  07/11/2017          81.81
2186032500            06/06/2017  07/11/2017        3968.48
2752013074            06/06/2017  07/11/2017          90.69
2959751336            06/06/2017  07/11/2017          35.72
3033837505            06/06/2017  07/11/2017         447.70
3419594464            06/06/2017  07/11/2017        8235.54
3870683699            06/06/2017  07/11/2017          97.61
4676162508            06/06/2017  07/11/2017         552.35
5265675008            06/06/2017  07/11/2017         485.34
5837025922            06/06/2017  07/11/2017         266.33
6395925008            06/06/2017  07/11/2017         381.89
6604225000            06/06/2017  07/11/2017          78.94
7568833136            06/06/2017  07/11/2017          18.51
8486060000            06/06/2017  07/11/2017        1881.14
8555470007            06/06/2017  07/11/2017         160.09
9006000005            06/06/2017  07/11/2017         525.60
9026057506            06/06/2017  07/11/2017        1038.11
9423383257            06/06/2017  07/11/2017         366.60
9581789907            06/06/2017  07/11/2017          30.26
0313545006            06/07/2017  07/12/2017         193.96
1122287962            06/07/2017  07/12/2017         584.29
1156320002            06/07/2017  07/12/2017        6462.00
1545407502            06/07/2017  07/12/2017         258.00
1856265002            06/07/2017  07/12/2017        7242.51
4006384632            06/07/2017  07/12/2017          95.48
4452642962            06/07/2017  07/12/2017       38651.66
4696475005            06/07/2017  07/12/2017       49676.29
6414967502            06/07/2017  07/12/2017          50.96
6626365008            06/07/2017  07/12/2017       18121.35
7146330001            06/07/2017  07/12/2017        5428.05
7352631019            06/07/2017  07/12/2017        5160.52
8703872054            06/07/2017  07/12/2017         815.03
8955365005            06/07/2017  07/12/2017        1549.42
0442731477            06/08/2017  07/13/2017         142.12
0662927573            06/08/2017  07/13/2017        5099.95
0979288487            06/08/2017  07/13/2017         120.83
1043295003            06/08/2017  07/13/2017         108.65
1312808247            06/08/2017  07/13/2017         117.54
2040619443            06/08/2017  07/13/2017       14554.49
2174476057            06/08/2017  07/13/2017         154.87
2225822507            06/08/2017  07/13/2017         536.28
2371115839            06/08/2017  07/13/2017         153.66
2923347955            06/08/2017  07/13/2017         234.67
3092500747            06/08/2017  07/13/2017         149.35
3103257501            06/08/2017  07/13/2017         529.78
3104883701            06/08/2017  07/13/2017        8802.44
3470617501            06/08/2017  07/13/2017         444.56
4802659823            06/08/2017  07/13/2017       27922.20
5680981221            06/08/2017  07/13/2017          33.72
6070697393            06/08/2017  07/13/2017          16.67
6318036420            06/08/2017  07/13/2017          84.62
6670610002            06/08/2017  07/13/2017         161.88
6855697501            06/08/2017  07/13/2017         658.83
7199264891            06/08/2017  07/13/2017         169.36
7236357500            06/08/2017  07/13/2017        6017.53
7320592509            06/08/2017  07/13/2017         105.02
7448178173            06/08/2017  07/13/2017         195.95
7835036513            06/08/2017  07/13/2017        2743.31
8659213329            06/08/2017  07/13/2017          82.49
8954752245            06/08/2017  07/13/2017         133.33
8965342507            06/08/2017  07/13/2017         585.89
9091146192            06/08/2017  07/13/2017         316.62
9216886433            06/08/2017  07/13/2017         139.86
9628787443            06/08/2017  07/13/2017          77.05
0014940001            06/09/2017  07/14/2017        1683.45
2990617504            06/09/2017  07/14/2017          60.59
4032400121            06/09/2017  07/14/2017        1211.90
5863539630            06/09/2017  07/14/2017        4444.06
6265845005            06/09/2017  07/14/2017        1864.88
6904957500            06/09/2017  07/14/2017         427.90
7800570009            06/09/2017  07/14/2017        1927.95
7852141840            06/09/2017  07/14/2017        5158.22
9304957500            06/09/2017  07/14/2017         323.78
0035425008            06/12/2017  07/17/2017         115.08
0045282506            06/12/2017  07/17/2017          80.93
0865355002            06/12/2017  07/17/2017         168.99
0875041303            06/12/2017  07/17/2017          72.63
0886617919            06/12/2017  07/17/2017          55.43
0899594022            06/12/2017  07/17/2017          52.86
0906461793            06/12/2017  07/17/2017          81.01
0917312621            06/12/2017  07/17/2017          75.60
0925594723            06/12/2017  07/17/2017          91.28
0939811717            06/12/2017  07/17/2017          79.53
0949361505            06/12/2017  07/17/2017          59.10
0957987662            06/12/2017  07/17/2017          60.79
0962345666            06/12/2017  07/17/2017          25.90
1030506974            06/12/2017  07/17/2017          33.62
1338347873            06/12/2017  07/17/2017          94.72
2278126202            06/12/2017  07/17/2017          94.14
2342127509            06/12/2017  07/17/2017         951.20
2596065009            06/12/2017  07/17/2017         184.99
3004480236            06/12/2017  07/17/2017          40.51
4543627956            06/12/2017  07/17/2017          18.24
5606496759            06/12/2017  07/17/2017          13.18
5722222501            06/12/2017  07/17/2017         564.13
5737778562            06/12/2017  07/17/2017         394.22
6372590007            06/12/2017  07/17/2017          66.80
6555515433            06/12/2017  07/17/2017          39.74
7976345004            06/12/2017  07/17/2017        4578.38
8395777488            06/12/2017  07/17/2017         472.30
8781417566            06/12/2017  07/17/2017        1497.62
9864369971            06/12/2017  07/17/2017          56.92

105 VA Dominion Invoices for a Total Invoice Amount of $252780.36

105 Total Alexandria Invoices for a Total Invoice Amount of $252780.36


Organization:   Total

105 Total Invoices for a Total Invoice Amount of $252780.36

