
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/14/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1011348529            01/06/2015  02/10/2015         654.29
5246257504            01/06/2015  02/10/2015        2746.33
5498080240            01/06/2015  02/10/2015         239.34
6533151400            01/06/2015  02/10/2015       11842.61
6611367506            01/06/2015  02/10/2015         404.04
7152308461            01/06/2015  02/10/2015        2579.02
8371427504            01/06/2015  02/10/2015        1597.58
9273322504            01/06/2015  02/10/2015         544.54
9596382508            01/06/2015  02/10/2015       14697.09
0215490004            01/07/2015  02/11/2015         105.47
0823337506            01/07/2015  02/11/2015          12.99
0851910000            01/07/2015  02/11/2015        2636.77
1704970001            01/07/2015  02/11/2015           9.19
1735865006            01/07/2015  02/11/2015         164.89
1973380007            01/07/2015  02/11/2015         214.97
2073392504            01/07/2015  02/11/2015         156.32
2186032500            01/07/2015  02/11/2015        1423.97
2752013074            01/07/2015  02/11/2015         107.82
2959751336            01/07/2015  02/11/2015          18.24
3033837505            01/07/2015  02/11/2015         820.56
3249452008            01/07/2015  02/11/2015          86.83
3419594464            01/07/2015  02/11/2015        2818.61
3870683699            01/07/2015  02/11/2015         261.08
4676162508            01/07/2015  02/11/2015          27.00
4793367501            01/07/2015  02/11/2015         106.66
5265675008            01/07/2015  02/11/2015         544.32
5746157501            01/07/2015  02/11/2015          88.16
5781917504            01/07/2015  02/11/2015           6.59
5837025922            01/07/2015  02/11/2015         149.03
6137557531            01/07/2015  02/11/2015         168.88
6395925008            01/07/2015  02/11/2015         620.09
7568833136            01/07/2015  02/11/2015           6.59
7996733445            01/07/2015  02/11/2015          28.14
8381307506            01/07/2015  02/11/2015         554.77
8486060000            01/07/2015  02/11/2015         815.77
8555470007            01/07/2015  02/11/2015         197.99
9006000005            01/07/2015  02/11/2015         236.84
9026057506            01/07/2015  02/11/2015         546.55
9423383257            01/07/2015  02/11/2015         177.49
9581789907            01/07/2015  02/11/2015          23.63
0313545006            01/08/2015  02/12/2015          63.98
1122287962            01/08/2015  02/12/2015         283.24
1156320002            01/08/2015  02/12/2015        3673.95
1545407502            01/08/2015  02/12/2015         179.56
1856265002            01/08/2015  02/12/2015        4254.64
4006384632            01/08/2015  02/12/2015          23.58
4452642962            01/08/2015  02/12/2015       18481.66
4696475005            01/08/2015  02/12/2015       24415.20
5658873640            01/08/2015  01/30/2015         563.93
6414967502            01/08/2015  02/12/2015          25.29
6604225000            01/08/2015  02/12/2015          11.42
6626365008            01/08/2015  02/12/2015        8388.17
7352631019            01/08/2015  02/12/2015        2713.17
8703872054            01/08/2015  02/12/2015        1165.70
8955365005            01/08/2015  02/12/2015         952.43
