
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/12/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
5246257504            12/04/2018  01/08/2019        2981.98
6433295000            12/04/2018  01/08/2019           8.49
6533151400            12/04/2018  01/08/2019       11968.55
6611367506            12/04/2018  01/08/2019         258.15
7152308461            12/04/2018  01/08/2019        3004.65
8371427504            12/04/2018  01/08/2019        1477.85
8381307506            12/04/2018  01/08/2019         507.17
9273322504            12/04/2018  01/08/2019         680.00
9596382508            12/04/2018  01/08/2019       15761.26
0215490004            12/05/2018  01/09/2019         156.20
0399795483            12/05/2018  01/09/2019           7.73
0851910000            12/05/2018  01/09/2019        1865.84
1704970001            12/05/2018  01/09/2019         239.05
1795517794            12/05/2018  01/09/2019          58.26
2186032500            12/05/2018  01/09/2019        1273.81
2752013074            12/05/2018  01/09/2019          42.44
2959751336            12/05/2018  01/09/2019          19.78
3033837505            12/05/2018  01/09/2019         439.89
3419594464            12/05/2018  01/09/2019        3389.68
3870683699            12/05/2018  01/09/2019          92.56
4676162508            12/05/2018  01/09/2019          60.21
5265675008            12/05/2018  01/09/2019         435.36
5837025922            12/05/2018  01/09/2019         122.82
6117561719            12/05/2018  01/09/2019          31.57
6395925008            12/05/2018  01/09/2019         569.22
6604225000            12/05/2018  01/09/2019          41.97
7568833136            12/05/2018  01/09/2019          11.01
7639515233            12/05/2018  01/09/2019           7.63
7985565550            12/05/2018  01/09/2019          71.84
8486060000            12/05/2018  01/09/2019        1111.42
8555470007            12/05/2018  01/09/2019          66.64
9006000005            12/05/2018  01/09/2019         236.86
9026057506            12/05/2018  01/09/2019         508.44
9423383257            12/05/2018  01/09/2019         199.88
9581789907            12/05/2018  01/09/2019          21.49
0313545006            12/06/2018  01/10/2019         147.27
1122287962            12/06/2018  01/10/2019          76.40
1156320002            12/06/2018  01/10/2019        3726.13
1545407502            12/06/2018  01/10/2019         207.02
1856265002            12/06/2018  01/10/2019        4050.92
4006384632            12/06/2018  01/10/2019          46.69
4452642962            12/06/2018  01/10/2019       25582.55
4696475005            12/06/2018  01/10/2019       27747.16
6414967502            12/06/2018  01/10/2019          26.42
6626365008            12/06/2018  01/10/2019       10045.34
7146330001            12/06/2018  01/10/2019        3139.55
7352631019            12/06/2018  01/10/2019        3323.74
7743229473            12/06/2018  01/10/2019          24.93
8703872054            12/06/2018  01/10/2019         787.51
8955365005            12/06/2018  01/10/2019         834.78
0442731477            12/07/2018  01/11/2019          79.86
0662927573            12/07/2018  01/11/2019        2523.77
0979288487            12/07/2018  01/11/2019          76.14
1043295003            12/07/2018  01/11/2019          56.46
1312808247            12/07/2018  01/11/2019          65.59
2040619443            12/07/2018  01/11/2019        6499.08
2174476057            12/07/2018  01/11/2019         146.11
2225822507            12/07/2018  01/11/2019         300.57
2371115839            12/07/2018  01/11/2019          73.16
2923347955            12/07/2018  01/11/2019         178.78
3092500747            12/07/2018  01/11/2019          65.59
3103257501            12/07/2018  01/11/2019         302.33
3104883701            12/07/2018  01/11/2019        5594.43
3470617501            12/07/2018  01/11/2019         209.53
4802659823            12/07/2018  01/11/2019       15099.29
5680981221            12/07/2018  01/11/2019          18.57
6070697393            12/07/2018  01/11/2019          69.17
6318036420            12/07/2018  01/11/2019          40.74
6670610002            12/07/2018  01/11/2019         430.85
6855697501            12/07/2018  01/11/2019         238.73
7199264891            12/07/2018  01/11/2019         169.01
7236357500            12/07/2018  01/11/2019        3374.12
7320592509            12/07/2018  01/11/2019          59.72
7448178173            12/07/2018  01/11/2019         288.19
7835036513            12/07/2018  01/11/2019        1603.12
8118282899            12/07/2018  01/11/2019           7.53
8659213329            12/07/2018  01/11/2019          40.62
8954752245            12/07/2018  01/11/2019          87.85
8965342507            12/07/2018  01/11/2019         111.58
9091146192            12/07/2018  01/11/2019         332.07
9216886433            12/07/2018  01/11/2019          57.00
9628787443            12/07/2018  01/11/2019          46.95
0014940001            12/08/2018  01/14/2019         821.20
4032400121            12/08/2018  01/14/2019         539.95
5863539630            12/08/2018  01/14/2019        2621.85
6265845005            12/08/2018  01/14/2019        1083.84
6904957500            12/08/2018  01/14/2019         266.98
7800570009            12/08/2018  01/14/2019         147.69
7852141840            12/08/2018  01/14/2019        2541.99
0668286057            12/10/2018  01/14/2019         120.72
0865355002            12/10/2018  01/14/2019         133.85
0875041303            12/10/2018  01/14/2019          29.16
0886617919            12/10/2018  01/14/2019          25.08
0899594022            12/10/2018  01/14/2019          54.04
0906461793            12/10/2018  01/14/2019          17.10
0917312621            12/10/2018  01/14/2019          18.03
0925594723            12/10/2018  01/14/2019          34.00
0939811717            12/10/2018  01/14/2019          35.04
0949361505            12/10/2018  01/14/2019          15.40
0957987662            12/10/2018  01/14/2019          18.24
0962345666            12/10/2018  01/14/2019          32.96
1030506974            12/10/2018  01/14/2019          14.15
1338347873            12/10/2018  01/14/2019          51.73
1847312228            12/10/2018  01/14/2019         214.57
1951810769            12/10/2018  01/14/2019         159.98
2278126202            12/10/2018  01/14/2019          50.27
2342127509            12/10/2018  01/14/2019         159.88
2596065009            12/10/2018  01/14/2019         108.54
2990617504            12/10/2018  01/14/2019          16.66
3004480236            12/10/2018  01/14/2019          28.11
4543627956            12/10/2018  01/14/2019           8.88
4914616190            12/10/2018  01/14/2019          14.36
5606496759            12/10/2018  01/14/2019           6.59
5722222501            12/10/2018  01/14/2019          15.00
5737778562            12/10/2018  01/14/2019         224.65
6372590007            12/10/2018  01/14/2019         104.87
6555515433            12/10/2018  01/14/2019          21.64
7214212743            12/10/2018  01/14/2019          11.51
7900412268            12/10/2018  01/14/2019         116.51
7976345004            12/10/2018  01/14/2019        1927.44
8395777488            12/10/2018  01/14/2019        1007.62
8781417566            12/10/2018  01/14/2019         794.65
9163056071            12/10/2018  01/14/2019           7.32
9864369971            12/10/2018  01/14/2019          37.78

124 VA Dominion Invoices for a Total Invoice Amount of $179402.45

124 Total Alexandria Invoices for a Total Invoice Amount of $179402.45


Organization:   Total

124 Total Invoices for a Total Invoice Amount of $179402.45

