
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/10/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            01/03/2018  02/07/2018          13.41
0850668062            01/03/2018  02/07/2018           8.29
1118501327            01/03/2018  02/07/2018          33.26
1301306682            01/03/2018  02/07/2018          21.53
1765582505            01/03/2018  02/07/2018         138.82
1863767503            01/03/2018  02/07/2018          44.11
1934161330            01/03/2018  02/07/2018           9.01
1973380007            01/03/2018  02/07/2018         222.07
2073392504            01/03/2018  02/07/2018         152.85
2123460004            01/03/2018  02/07/2018          47.31
2154604132            01/03/2018  02/07/2018         298.69
2464858170            01/03/2018  02/07/2018          22.01
3249452008            01/03/2018  02/07/2018          96.25
3341907974            01/03/2018  02/07/2018          44.31
3355630009            01/03/2018  02/07/2018          20.12
3675982502            01/03/2018  02/07/2018          36.79
4287681979            01/03/2018  02/07/2018          20.10
4626102505            01/03/2018  02/07/2018          90.04
4793367501            01/03/2018  02/07/2018         100.40
5033402503            01/03/2018  02/07/2018           6.59
5316252500            01/03/2018  02/07/2018        8808.75
5321630005            01/03/2018  02/07/2018          87.45
5348784637            01/03/2018  02/07/2018          35.79
5411705006            01/03/2018  02/07/2018         363.55
5431647501            01/03/2018  02/07/2018        1881.86
5593500001            01/03/2018  02/07/2018          16.32
5611957373            01/03/2018  02/07/2018           8.90
5781917504            01/03/2018  02/07/2018           6.59
6124540409            01/03/2018  02/07/2018         284.45
6137557531            01/03/2018  02/07/2018         199.40
6167465670            01/03/2018  02/07/2018          51.33
6433295000            01/03/2018  02/07/2018          43.91
6651850288            01/03/2018  02/07/2018          15.00
6923515008            01/03/2018  02/07/2018          64.38
7005172502            01/03/2018  02/07/2018         200.72
7122056133            01/03/2018  02/07/2018           6.99
7996733445            01/03/2018  02/07/2018          26.98
8702071724            01/03/2018  02/07/2018         271.62
8973730404            01/03/2018  02/07/2018         478.88
9116039182            01/03/2018  02/07/2018          36.99
9598044056            01/03/2018  02/07/2018           6.78
9901598657            01/03/2018  02/07/2018           7.38
9995390003            01/03/2018  02/07/2018          83.12
5246257504            01/04/2018  02/08/2018        2083.57
6533151400            01/04/2018  02/08/2018       10525.36
6611367506            01/04/2018  02/08/2018         305.56
7152308461            01/04/2018  02/08/2018        2969.41
8371427504            01/04/2018  02/08/2018        1557.39
8381307506            01/04/2018  02/08/2018         645.85
9273322504            01/04/2018  02/08/2018         647.75
9596382508            01/04/2018  02/08/2018       11654.19
0215490004            01/05/2018  02/09/2018         136.23
0851910000            01/05/2018  02/09/2018        2321.84
1704970001            01/05/2018  02/09/2018         164.10
2186032500            01/05/2018  02/09/2018        1697.40
2752013074            01/05/2018  02/09/2018          45.28
2959751336            01/05/2018  02/09/2018          17.68
3033837505            01/05/2018  02/09/2018         553.26
3419594464            01/05/2018  02/09/2018        2874.07
3870683699            01/05/2018  02/09/2018         215.76
4676162508            01/05/2018  02/09/2018          33.98
5265675008            01/05/2018  02/09/2018         424.25
5837025922            01/05/2018  02/09/2018         128.19
6395925008            01/05/2018  02/09/2018         888.02
6604225000            01/05/2018  02/09/2018          38.88
7568833136            01/05/2018  02/09/2018           9.91
