
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/11/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
3341907974            07/03/2012  08/07/2012           5.66
4626102505            07/03/2012  08/07/2012         119.53
5246257504            07/03/2012  08/07/2012        2924.46
5316252500            07/03/2012  08/07/2012       10466.26
5321630005            07/03/2012  08/07/2012         152.79
5341575008            07/03/2012  08/07/2012          76.37
5411705006            07/03/2012  08/07/2012         185.55
5431647501            07/03/2012  08/07/2012        1590.03
5611957373            07/03/2012  08/07/2012           7.87
6124540409            07/03/2012  08/07/2012         160.56
6137557531            07/03/2012  08/07/2012          34.53
6611367506            07/03/2012  08/07/2012         187.24
6651850288            07/03/2012  08/07/2012         171.66
7005172502            07/03/2012  08/07/2012         310.30
8371427504            07/03/2012  08/07/2012        1062.47
8381307506            07/03/2012  08/07/2012         231.76
9562096736            07/03/2012  08/07/2012         120.72
9598044056            07/03/2012  08/07/2012           5.87
1011348529            07/05/2012  08/09/2012        1457.72
1735865006            07/05/2012  08/09/2012         352.79
4676162508            07/05/2012  08/09/2012        1237.66
5210403555            07/05/2012  08/09/2012         660.37
5746157501            07/05/2012  08/09/2012          40.29
6395925008            07/05/2012  08/09/2012         391.29
7152308461            07/05/2012  08/09/2012        2896.39
9006000005            07/05/2012  08/09/2012         412.90
9273322504            07/05/2012  08/09/2012         668.22
9423383257            07/05/2012  08/09/2012         289.57
9581789907            07/05/2012  08/09/2012          18.32
0215490004            07/06/2012  08/10/2012         107.63
0313545006            07/06/2012  08/10/2012         124.85
0851910000            07/06/2012  08/10/2012        1288.26
1704970001            07/06/2012  08/10/2012         164.26
2186032500            07/06/2012  08/10/2012        2513.39
3033837505            07/06/2012  08/10/2012         527.91
3419594464            07/06/2012  08/10/2012        5848.97
3870683699            07/06/2012  08/10/2012         107.81
5265675008            07/06/2012  08/10/2012         204.35
5658873640            07/06/2012  07/30/2012        1011.26
5837025922            07/06/2012  08/10/2012         150.21
6414967502            07/06/2012  08/10/2012          25.76
6626365008            07/06/2012  08/10/2012       11496.25
8486060000            07/06/2012  08/10/2012        1027.66
8555470007            07/06/2012  08/10/2012         136.73
8703872054            07/06/2012  08/10/2012         844.87
8975650279            07/06/2012  08/10/2012           6.95
9026057506            07/06/2012  08/10/2012         420.82
0551576051            07/09/2012  08/13/2012          21.61
0662927573            07/09/2012  08/13/2012        3792.65
1043295003            07/09/2012  08/13/2012           5.66
1156320002            07/09/2012  08/13/2012        3711.61
1312808247            07/09/2012  08/13/2012          45.15
1545407502            07/09/2012  08/13/2012         193.46
1856265002            07/09/2012  08/13/2012        4002.37
2174476057            07/09/2012  08/13/2012         123.69
2865622506            07/09/2012  08/13/2012         296.42
2923347955            07/09/2012  08/13/2012         202.91
3103257501            07/09/2012  08/13/2012         397.38
3470617501            07/09/2012  08/13/2012         362.98
4452642962            07/09/2012  08/13/2012       23118.87
6070697393            07/09/2012  08/13/2012          45.47
6604225000            07/09/2012  08/13/2012           5.66
6670610002            07/09/2012  08/13/2012          69.96
6976229325            07/09/2012  08/13/2012           5.66
7146330001            07/09/2012  08/13/2012        3509.96
7199264891            07/09/2012  08/13/2012         108.76
7320592509            07/09/2012  08/13/2012          48.74
7352631019            07/09/2012  08/13/2012        2970.95
7448178173            07/09/2012  08/13/2012         184.58
8954752245            07/09/2012  08/13/2012          57.02
8955365005            07/09/2012  08/13/2012        1116.28
9091146192            07/09/2012  08/13/2012         327.07
9216886433            07/09/2012  08/13/2012          52.70
9596382508            07/09/2012  08/13/2012       19476.70
0551576051            07/09/2012  08/13/2012          21.61
0662927573            07/09/2012  08/13/2012        3792.65
1043295003            07/09/2012  08/13/2012           5.66
1156320002            07/09/2012  08/13/2012        3711.61
1312808247            07/09/2012  08/13/2012          45.15
1545407502            07/09/2012  08/13/2012         193.46
1856265002            07/09/2012  08/13/2012        4002.37
2174476057            07/09/2012  08/13/2012         123.69
2865622506            07/09/2012  08/13/2012         296.42
2923347955            07/09/2012  08/13/2012         202.91
3103257501            07/09/2012  08/13/2012         397.38
3470617501            07/09/2012  08/13/2012         362.98
4452642962            07/09/2012  08/13/2012       23118.87
6070697393            07/09/2012  08/13/2012          45.47
6604225000            07/09/2012  08/13/2012           5.66
6670610002            07/09/2012  08/13/2012          69.96
6976229325            07/09/2012  08/13/2012           5.66
7146330001            07/09/2012  08/13/2012        3509.96
7199264891            07/09/2012  08/13/2012         108.76
7320592509            07/09/2012  08/13/2012          48.74
7352631019            07/09/2012  08/13/2012        2970.95
7448178173            07/09/2012  08/13/2012         184.58
8954752245            07/09/2012  08/13/2012          57.02
8955365005            07/09/2012  08/13/2012        1116.28
9091146192            07/09/2012  08/13/2012         327.07
9216886433            07/09/2012  08/13/2012          52.70
9596382508            07/09/2012  08/13/2012       19476.70

101 VA Dominion Invoices for a Total Invoice Amount of $180755.63

101 Total Alexandria Invoices for a Total Invoice Amount of $180755.63

Organization:   Total

101 Total Invoices for a Total Invoice Amount of $180755.63

