
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/12/2020

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0850668062            02/04/2020  03/10/2020           8.14
1301306682            02/04/2020  03/10/2020          20.79
1934161330            02/04/2020  03/10/2020          13.61
2847792476            02/04/2020  03/10/2020           7.63
4062922945            02/04/2020  03/10/2020          14.12
5246257504            02/04/2020  03/10/2020        2262.44
5611957373            02/04/2020  03/10/2020           8.27
5757122840            02/04/2020  03/10/2020         835.10
6533151400            02/04/2020  03/10/2020       11602.68
6611367506            02/04/2020  03/10/2020         294.79
6651850288            02/04/2020  03/10/2020           9.84
7152308461            02/04/2020  03/10/2020        2903.59
8371427504            02/04/2020  03/10/2020        1881.82
8381307506            02/04/2020  03/10/2020        1445.04
9273322504            02/04/2020  03/10/2020         596.37
9596382508            02/04/2020  03/10/2020       10848.87
9598044056            02/04/2020  03/10/2020           6.79
9901598657            02/04/2020  03/10/2020           7.31
0215490004            02/05/2020  03/11/2020         121.49
0851910000            02/05/2020  03/11/2020        1884.38
1704970001            02/05/2020  03/11/2020         171.77
1795517794            02/05/2020  03/11/2020          28.98
2186032500            02/05/2020  03/11/2020        1479.47
2752013074            02/05/2020  03/11/2020          36.80
3033837505            02/05/2020  03/11/2020         548.87
3419594464            02/05/2020  03/11/2020        2857.74
3870683699            02/05/2020  03/11/2020         123.22
4676162508            02/05/2020  03/11/2020          54.11
5265675008            02/05/2020  03/11/2020         428.50
5837025922            02/05/2020  03/11/2020           6.59
6117561719            02/05/2020  03/11/2020          40.68
6395925008            02/05/2020  03/11/2020         807.85
7568833136            02/05/2020  03/11/2020          10.55
7639515233            02/05/2020  03/11/2020           7.54
7985565550            02/05/2020  03/11/2020          29.02
8486060000            02/05/2020  03/11/2020         844.24
8555470007            02/05/2020  03/11/2020          50.74
9006000005            02/05/2020  03/11/2020         170.36
9026057506            02/05/2020  03/11/2020         385.27
9423383257            02/05/2020  03/11/2020         161.95
9581789907            02/05/2020  03/11/2020          23.54
0399795483            02/06/2020  03/12/2020           7.41
1122287962            02/06/2020  03/12/2020         404.73
1156320002            02/06/2020  03/12/2020        2989.42
1545407502            02/06/2020  03/12/2020         169.53
1856265002            02/06/2020  03/12/2020        3718.93
2959751336            02/06/2020  03/12/2020          17.78
4006384632            02/06/2020  03/12/2020          33.83
4452642962            02/06/2020  03/12/2020       21226.44
4696475005            02/06/2020  03/12/2020       22837.70
6414967502            02/06/2020  03/12/2020          26.37
6604225000            02/06/2020  03/12/2020          13.71
6626365008            02/06/2020  03/12/2020        8612.48
7146330001            02/06/2020  03/12/2020        2750.62
7352631019            02/06/2020  03/12/2020        3891.94
7743229473            02/06/2020  03/12/2020          23.24
8703872054            02/06/2020  03/12/2020         774.31
8955365005            02/06/2020  03/12/2020         709.63
0313545006            02/07/2020  03/13/2020         152.22
0442731477            02/07/2020  03/13/2020          59.00
0662927573            02/07/2020  03/13/2020        2241.36
0979288487            02/07/2020  03/13/2020          56.66
1043295003            02/07/2020  03/13/2020          16.11
1312808247            02/07/2020  03/13/2020          22.18
2040619443            02/07/2020  03/13/2020        6488.97
2174476057            02/07/2020  03/13/2020         116.63
2225822507            02/07/2020  03/13/2020         270.72
2371115839            02/07/2020  03/13/2020          57.89
2923347955            02/07/2020  03/13/2020         153.68
3092500747            02/07/2020  03/13/2020          36.41
3103257501            02/07/2020  03/13/2020         286.52
3104883701            02/07/2020  03/13/2020        4627.14
3470617501            02/07/2020  03/13/2020         154.29
4802659823            02/07/2020  03/13/2020        9417.33
5680981221            02/07/2020  03/13/2020          16.73
6070697393            02/07/2020  03/13/2020          67.05
6318036420            02/07/2020  03/13/2020          36.72
6670610002            02/07/2020  03/13/2020         546.90
6855697501            02/07/2020  03/13/2020         265.61
7199264891            02/07/2020  03/13/2020         155.98
7236357500            02/07/2020  03/13/2020        2778.23
7320592509            02/07/2020  03/13/2020          47.52
7448178173            02/07/2020  03/13/2020         290.28
7835036513            02/07/2020  03/13/2020        1105.39
8659213329            02/07/2020  03/13/2020          36.30
8954752245            02/07/2020  03/13/2020          36.64
8965342507            02/07/2020  03/13/2020          17.07
9091146192            02/07/2020  03/13/2020         212.44
9216886433            02/07/2020  03/13/2020          35.78
9628787443            02/07/2020  03/13/2020          42.80
2998957472            02/10/2020  03/16/2020          13.28
4032400121            02/10/2020  03/16/2020         399.91
5863539630            02/10/2020  03/16/2020        2798.75
6265845005            02/10/2020  03/16/2020         960.92
6904957500            02/10/2020  03/16/2020         224.18
7800570009            02/10/2020  03/16/2020          66.85
7852141840            02/10/2020  03/16/2020        1734.46
8118282899            02/10/2020  03/16/2020           7.41

98 VA Dominion Invoices for a Total Invoice Amount of $147303.24

98 Total Alexandria Invoices for a Total Invoice Amount of $147303.24


Organization:   Total

98 Total Invoices for a Total Invoice Amount of $147303.24

