
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/11/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
8703872054            05/06/2016  06/10/2016         920.96
8955365005            05/06/2016  06/10/2016         667.69
0442731477            05/09/2016  06/13/2016          67.84
0662927573            05/09/2016  06/13/2016        1638.97
0979288487            05/09/2016  06/13/2016          56.04
1043295003            05/09/2016  06/13/2016          47.29
1312808247            05/09/2016  06/13/2016          63.67
2040619443            05/09/2016  06/13/2016        6854.39
2174476057            05/09/2016  06/13/2016         101.32
2225822507            05/09/2016  06/13/2016         250.93
2371115839            05/09/2016  06/13/2016          98.12
2923347955            05/09/2016  06/13/2016         103.49
3103257501            05/09/2016  06/13/2016         206.04
3104883701            05/09/2016  06/13/2016        4000.05
3470617501            05/09/2016  06/13/2016         152.62
4802659823            05/09/2016  06/13/2016       12787.65
5680981221            05/09/2016  06/13/2016          16.12
6070697393            05/09/2016  06/13/2016           9.58
6318036420            05/09/2016  06/13/2016          43.21
6670610002            05/09/2016  06/13/2016         168.91
6855697501            05/09/2016  06/13/2016         276.54
7199264891            05/09/2016  06/13/2016          31.11
7236357500            05/09/2016  06/13/2016        2889.18
7320592509            05/09/2016  06/13/2016          46.81
7448178173            05/09/2016  06/13/2016          20.09
7835036513            05/09/2016  06/13/2016        1317.34
8659213329            05/09/2016  06/13/2016          38.18
8954752245            05/09/2016  06/13/2016          41.44
8965342507            05/09/2016  06/13/2016          58.20
9091146192            05/09/2016  06/13/2016         152.34
9216886433            05/09/2016  06/13/2016          63.09
9628787443            05/09/2016  06/13/2016          66.63

117 VA Dominion Invoices for a Total Invoice Amount of $145405.35

117 Total Alexandria Invoices for a Total Invoice Amount of $145405.35


Organization:   Total

117 Total Invoices for a Total Invoice Amount of $145405.35

