
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/06/2020

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
310003080804          01/17/2020  02/24/2020         595.67
320000078370          01/21/2020  02/24/2020        1525.27
320000129553          01/28/2020  02/24/2020        3130.81
320000183295          01/17/2020  02/24/2020         162.74
320000198970          01/16/2020  02/24/2020          94.96
320000228207          01/17/2020  02/24/2020         221.29
320000233140          01/17/2020  02/24/2020         303.24
320000242547          01/16/2020  02/24/2020        1030.02
320000242760          01/16/2020  02/24/2020          48.47
320000275380          01/28/2020  02/24/2020         162.81
320000292823          01/17/2020  02/24/2020         301.21
320000293326          01/07/2020  02/24/2020        1849.54
320000293326          01/27/2020  02/24/2020        4157.28
320000313850          01/29/2020  02/24/2020         208.18
320000326647          01/16/2020  02/24/2020        3506.23
320000360257          01/17/2020  02/24/2020         209.52
320000361412          01/16/2020  02/24/2020         150.19
320000382285          01/24/2020  02/24/2020        4094.20
320000382285          01/03/2020  02/24/2020         464.92
320000420846          01/29/2020  02/24/2020        6631.69
320000444333          01/16/2020  02/24/2020        1041.16
320000444531          01/16/2020  02/24/2020         289.14
320000448532          01/16/2020  02/24/2020        3391.18
320000448664          01/03/2020  02/24/2020          26.90
320000448664          01/27/2020  02/24/2020          50.61
320000464422          01/17/2020  02/24/2020        6466.25
320000467128          01/14/2020  02/24/2020       13001.61
320000467235          01/16/2020  02/24/2020          69.03
320000468449          01/16/2020  02/24/2020        1049.84
320000468522          01/17/2020  02/24/2020          20.45
320000473746          01/14/2020  02/24/2020        2430.86
320000475105          01/17/2020  02/24/2020         921.31
320000490658          01/17/2020  02/24/2020         287.34
320000490724          01/17/2020  02/24/2020          20.45
320000491664          01/17/2020  02/24/2020         272.31
320000492670          01/17/2020  02/24/2020        4018.94
320000492761          01/17/2020  02/24/2020         794.19
320000493215          01/17/2020  02/24/2020         280.29
320000493322          01/17/2020  02/24/2020         149.37
320000536799          01/16/2020  02/24/2020         439.13
320000537177          01/16/2020  02/24/2020        1216.03
320000553463          01/16/2020  02/24/2020         818.92
320000601460          01/29/2020  02/24/2020         163.69
320000603904          01/22/2020  02/24/2020         720.78
320000604928          01/17/2020  02/24/2020         405.88
320000609299          01/16/2020  02/24/2020          11.15
320000613267          01/16/2020  02/24/2020          43.18
320000613820          01/16/2020  02/24/2020          20.45
320000615965          01/16/2020  02/24/2020         579.21
320000630105          01/17/2020  02/24/2020         181.56
320000725194          01/17/2020  02/24/2020         554.49
320000725582          01/17/2020  02/24/2020         217.33
320001096777          01/21/2020  02/24/2020         144.67
320001315409          01/17/2020  02/24/2020         264.31
320001319567          01/17/2020  02/24/2020         274.27
320001347832          01/21/2020  02/24/2020        2463.42
320001348178          01/21/2020  02/24/2020          41.73
320001440991          01/16/2020  02/24/2020         161.77
320001522046          01/17/2020  02/24/2020         258.88
320002721902          01/22/2020  02/24/2020        3299.91
320002878421          01/17/2020  02/24/2020         367.82
320003037589          01/16/2020  02/24/2020          38.92
320003137249          01/16/2020  02/24/2020         392.63
320003276104          01/16/2020  02/24/2020         314.79

64 Wash Gas Invoices for a Total Invoice Amount of $76824.39

64 Total Alexandria Invoices for a Total Invoice Amount of $76824.39


Organization:   Total

64 Total Invoices for a Total Invoice Amount of $76824.39

