
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/15/2020

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
8485977501            01/13/2020  02/17/2020         748.40
9163056071            01/13/2020  02/17/2020           7.74
9271454192            01/13/2020  02/17/2020          11.44
9523688605            01/13/2020  02/17/2020        1194.37
9936644005            01/13/2020  02/17/2020          14.56

128 VA Dominion Invoices for a Total Invoice Amount of $151674.76

128 Total Alexandria Invoices for a Total Invoice Amount of $151674.76


Organization:   Total

128 Total Invoices for a Total Invoice Amount of $151674.76

