
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/10/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            07/02/2013  08/06/2013           6.35
0850668062            07/02/2013  08/06/2013           9.80
1765582505            07/02/2013  08/06/2013         350.15
1863767503            07/02/2013  08/06/2013          77.87
1973380007            07/02/2013  08/06/2013         131.91
2073392504            07/02/2013  08/06/2013          94.88
2123460004            07/02/2013  08/06/2013          23.78
2154604132            07/02/2013  08/06/2013         201.77
3341907974            07/02/2013  08/06/2013          11.11
3355630009            07/02/2013  08/06/2013          14.36
3675982502            07/02/2013  08/06/2013          14.78
4626102505            07/02/2013  08/06/2013         218.85
4793367501            07/02/2013  08/06/2013          71.91
5033402503            07/02/2013  08/06/2013           9.21
5163527509            07/02/2013  08/06/2013          25.76
5321630005            07/02/2013  08/06/2013          73.29
5341575008            07/02/2013  08/06/2013          46.17
5411705006            07/02/2013  08/06/2013         346.73
5431647501            07/02/2013  08/06/2013        2672.91
5498080240            07/02/2013  08/06/2013         163.70
5593500001            07/02/2013  08/06/2013          15.55
5611957373            07/02/2013  08/06/2013           7.62
6137557531            07/02/2013  08/06/2013          47.21
6433295000            07/02/2013  08/06/2013          -3.27
6651850288            07/02/2013  08/06/2013          93.40
6923515008            07/02/2013  08/06/2013          59.14
7005172502            07/02/2013  08/06/2013         343.93
7122056133            07/02/2013  08/06/2013           6.04
7241105886            07/02/2013  08/06/2013          28.59
8973730404            07/02/2013  08/06/2013         341.05
9598044056            07/02/2013  08/06/2013           5.86
9901598657            07/02/2013  08/06/2013           5.66
9995390003            07/02/2013  08/06/2013          46.36
1011348529            07/03/2013  08/07/2013          52.88
5246257504            07/03/2013  08/07/2013        2727.74
6124540409            07/03/2013  08/07/2013          97.93
6611367506            07/03/2013  08/07/2013         182.12
7152308461            07/03/2013  08/07/2013        2816.33
8371427504            07/03/2013  08/07/2013        1016.07
8381307506            07/03/2013  08/07/2013         242.32
9273322504            07/03/2013  08/07/2013         739.00
9562096736            07/03/2013  08/07/2013         157.91
0215490004            07/05/2013  08/09/2013          98.03
0851910000            07/05/2013  08/09/2013        1264.36
1704970001            07/05/2013  08/09/2013         227.75
1735865006            07/05/2013  08/09/2013         319.33
2186032500            07/05/2013  08/09/2013        2899.66
3033837505            07/05/2013  08/09/2013         414.46
3419594464            07/05/2013  08/09/2013        5424.88
3870683699            07/05/2013  08/09/2013          95.39
4676162508            07/05/2013  08/09/2013        1258.77
5210403555            07/05/2013  08/09/2013         278.73
5265675008            07/05/2013  08/09/2013         266.55
5746157501            07/05/2013  08/09/2013          45.32
5837025922            07/05/2013  08/09/2013         146.04
6395925008            07/05/2013  08/09/2013         176.92
6533151400            07/05/2013  08/09/2013       12914.55
6604225000            07/05/2013  08/09/2013           5.66
8486060000            07/05/2013  08/09/2013         914.72
8555470007            07/05/2013  08/09/2013         169.51
9006000005            07/05/2013  08/09/2013         414.77
9026057506            07/05/2013  08/09/2013         575.56
9423383257            07/05/2013  08/09/2013         338.50
9581789907            07/05/2013  08/09/2013          16.06
9596382508            07/05/2013  08/09/2013       17020.23
0313545006            07/08/2013  08/12/2013          76.47
1156320002            07/08/2013  08/12/2013        3757.09
1545407502            07/08/2013  08/12/2013         127.41
1856265002            07/08/2013  08/12/2013        3801.42
4452642962            07/08/2013  08/12/2013       20137.83
4696475005            07/08/2013  08/12/2013       25781.62
5316252500            07/08/2013  08/12/2013        9941.59
5658873640            07/08/2013  07/30/2013         271.40
6414967502            07/08/2013  08/12/2013          25.59
6626365008            07/08/2013  08/12/2013        9940.69
7146330001            07/08/2013  08/12/2013        3082.93
7352631019            07/08/2013  08/12/2013        2671.99
8703872054            07/08/2013  08/12/2013         652.67
8955365005            07/08/2013  08/12/2013        1013.14

79 VA Dominion Invoices for a Total Invoice Amount of $140162.32

79 Total Alexandria Invoices for a Total Invoice Amount of $140162.32


Organization:   Total

79 Total Invoices for a Total Invoice Amount of $140162.32

