
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/11/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            01/04/2017  02/08/2017          13.52
0850668062            01/04/2017  02/08/2017           8.18
1118501327            01/04/2017  02/08/2017          33.40
1301306682            01/04/2017  02/08/2017          21.09
1765582505            01/04/2017  02/08/2017         122.17
1863767503            01/04/2017  02/08/2017          50.10
1934161330            01/04/2017  02/08/2017           9.25
1973380007            01/04/2017  02/08/2017         207.71
2073392504            01/04/2017  02/08/2017         144.25
2123460004            01/04/2017  02/08/2017          50.88
2154604132            01/04/2017  02/08/2017         278.00
2464858170            01/04/2017  02/08/2017          22.19
3249452008            01/04/2017  02/08/2017          56.63
3341907974            01/04/2017  02/08/2017          13.22
3355630009            01/04/2017  02/08/2017          20.62
3675982502            01/04/2017  02/08/2017          32.21
4287681979            01/04/2017  02/08/2017          20.27
4626102505            01/04/2017  02/08/2017          84.52
4793367501            01/04/2017  02/08/2017         108.24
5033402503            01/04/2017  02/08/2017           6.59
5316252500            01/04/2017  02/08/2017        8896.42
5321630005            01/04/2017  02/08/2017         104.29
5348784637            01/04/2017  02/08/2017          39.51
5411705006            01/04/2017  02/08/2017         701.21
5431647501            01/04/2017  02/08/2017        1869.05
5593500001            01/04/2017  02/08/2017          16.27
5611957373            01/04/2017  02/08/2017           9.35
5781917504            01/04/2017  02/08/2017           6.59
6124540409            01/04/2017  02/08/2017         169.65
6137557531            01/04/2017  02/08/2017         257.56
6167465670            01/04/2017  02/08/2017          25.87
6433295000            01/04/2017  02/08/2017          35.00
6651850288            01/04/2017  02/08/2017           8.96
6923515008            01/04/2017  02/08/2017          72.04
7005172502            01/04/2017  02/08/2017         196.44
7122056133            01/04/2017  02/08/2017           6.89
7996733445            01/04/2017  02/08/2017          27.46
8702071724            01/04/2017  02/08/2017         310.76
8973730404            01/04/2017  02/08/2017         521.09
9116039182            01/04/2017  02/08/2017          36.76
9598044056            01/04/2017  02/08/2017           6.89
9901598657            01/04/2017  02/08/2017           7.18
9995390003            01/04/2017  02/08/2017         130.67
5246257504            01/05/2017  02/09/2017        2754.19
6533151400            01/05/2017  02/09/2017       11523.30
6611367506            01/05/2017  02/09/2017         317.59
7152308461            01/05/2017  02/09/2017        3075.00
8371427504            01/05/2017  02/09/2017        2294.59
8381307506            01/05/2017  02/09/2017         811.37
9273322504            01/05/2017  02/09/2017         575.16
9596382508            01/05/2017  02/09/2017       13363.35
0215490004            01/06/2017  02/10/2017          75.74
0851910000            01/06/2017  02/10/2017        2748.17
1704970001            01/06/2017  02/10/2017         192.87
1735865006            01/06/2017  02/10/2017          16.87
2186032500            01/06/2017  02/10/2017        1179.58
2752013074            01/06/2017  02/10/2017          46.50
2959751336            01/06/2017  02/10/2017          17.72
3033837505            01/06/2017  02/10/2017         399.09
3419594464            01/06/2017  02/10/2017        3050.38
3870683699            01/06/2017  02/10/2017         131.08
4676162508            01/06/2017  02/10/2017          34.76
5265675008            01/06/2017  02/10/2017         377.76
5837025922            01/06/2017  02/10/2017         141.66
6395925008            01/06/2017  02/10/2017         547.97
6604225000            01/06/2017  02/10/2017          40.21
7568833136            01/06/2017  02/10/2017           9.77
8486060000            01/06/2017  02/10/2017         909.97
8555470007            01/06/2017  02/10/2017         205.11
9006000005            01/06/2017  02/10/2017         236.16
9026057506            01/06/2017  02/10/2017         469.33
9423383257            01/06/2017  02/10/2017         204.04
9581789907            01/06/2017  02/10/2017          21.05
0313545006            01/07/2017  02/13/2017         131.36
1122287962            01/07/2017  02/13/2017         279.57
1156320002            01/07/2017  02/13/2017        3378.90
1545407502            01/07/2017  02/13/2017         196.91
1856265002            01/07/2017  02/13/2017        3470.21
4006384632            01/07/2017  02/13/2017          56.45
4452642962            01/07/2017  02/13/2017       18721.54
4696475005            01/07/2017  02/13/2017       21187.46
6414967502            01/07/2017  02/13/2017          25.50
6626365008            01/07/2017  02/13/2017        8359.93
7146330001            01/07/2017  02/13/2017        3073.23
7352631019            01/07/2017  02/13/2017        2977.39
8703872054            01/07/2017  02/13/2017        1152.59
8955365005            01/07/2017  02/13/2017         745.21
0442731477            01/09/2017  02/13/2017          83.51
0662927573            01/09/2017  02/13/2017        1943.61
