
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/10/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            05/03/2017  06/07/2017           7.59
0850668062            05/03/2017  06/07/2017          14.49
1118501327            05/03/2017  06/07/2017          32.67
1301306682            05/03/2017  06/07/2017          20.49
1765582505            05/03/2017  06/07/2017         171.28
1863767503            05/03/2017  06/07/2017          52.89
1934161330            05/03/2017  06/07/2017           8.07
1973380007            05/03/2017  06/07/2017         153.01
2073392504            05/03/2017  06/07/2017         113.83
2123460004            05/03/2017  06/07/2017          33.75
2154604132            05/03/2017  06/07/2017         240.56
2464858170            05/03/2017  06/07/2017          21.66
3249452008            05/03/2017  06/07/2017          42.83
3341907974            05/03/2017  06/07/2017          28.03
3355630009            05/03/2017  06/07/2017          17.16
3675982502            05/03/2017  06/07/2017          15.57
4287681979            05/03/2017  06/07/2017          19.68
4626102505            05/03/2017  06/07/2017          66.44
4793367501            05/03/2017  06/07/2017          87.75
5033402503            05/03/2017  06/07/2017           6.59
5316252500            05/03/2017  06/07/2017        9266.83
5321630005            05/03/2017  06/07/2017          38.39
5411705006            05/03/2017  06/07/2017         105.24
5431647501            05/03/2017  06/07/2017        2175.90
5593500001            05/03/2017  06/07/2017          14.77
5611957373            05/03/2017  06/07/2017           9.77
5781917504            05/03/2017  06/07/2017           6.59
6124540409            05/03/2017  06/07/2017          96.54
6137557531            05/03/2017  06/07/2017          75.12
6167465670            05/03/2017  06/07/2017          33.23
6433295000            05/03/2017  06/07/2017          27.32
6651850288            05/03/2017  06/07/2017         104.07
6923515008            05/03/2017  06/07/2017          60.30
7005172502            05/03/2017  06/07/2017         262.52
7122056133            05/03/2017  06/07/2017           6.89
7996733445            05/03/2017  06/07/2017          26.67
8702071724            05/03/2017  06/07/2017         237.23
8973730404            05/03/2017  06/07/2017         179.29
9116039182            05/03/2017  06/07/2017          36.42
9598044056            05/03/2017  06/07/2017           6.79
9901598657            05/03/2017  06/07/2017           7.18
9995390003            05/03/2017  06/07/2017          86.56
5246257504            05/04/2017  06/08/2017        2246.99
5348784637            05/04/2017  06/08/2017          55.66
6533151400            05/04/2017  06/08/2017       10504.77
6611367506            05/04/2017  06/08/2017         125.18
7152308461            05/04/2017  06/08/2017        2448.20
8371427504            05/04/2017  06/08/2017        1040.40
8381307506            05/04/2017  06/08/2017         222.14
9273322504            05/04/2017  06/08/2017         623.67
9596382508            05/04/2017  06/08/2017       12628.46
0215490004            05/05/2017  06/09/2017          73.57
0851910000            05/05/2017  06/09/2017         608.61
1704970001            05/05/2017  06/09/2017         177.22
1735865006            05/05/2017  06/09/2017          35.04
2186032500            05/05/2017  06/09/2017        1789.36
2752013074            05/05/2017  06/09/2017          44.12
2959751336            05/05/2017  06/09/2017          17.45
3033837505            05/05/2017  06/09/2017         217.16
3419594464            05/05/2017  06/09/2017        3804.85
3870683699            05/05/2017  06/09/2017          45.21
4676162508            05/05/2017  06/09/2017          21.33
5265675008            05/05/2017  06/09/2017         229.53
5837025922            05/05/2017  06/09/2017         128.62
6395925008            05/05/2017  06/09/2017         168.64
6604225000            05/05/2017  06/09/2017          38.49
7568833136            05/05/2017  06/09/2017           9.16
8486060000            05/05/2017  06/09/2017         927.92
8555470007            05/05/2017  06/09/2017          82.61
9006000005            05/05/2017  06/09/2017         265.33
9026057506            05/05/2017  06/09/2017         470.68
9423383257            05/05/2017  06/09/2017         180.48
9581789907            05/05/2017  06/09/2017          14.88
0313545006            05/08/2017  06/12/2017          96.63
1122287962            05/08/2017  06/12/2017         278.61
1156320002            05/08/2017  06/12/2017        3155.03
1545407502            05/08/2017  06/12/2017         127.00
1856265002            05/08/2017  06/12/2017        3442.18
4006384632            05/08/2017  06/12/2017          46.92
4452642962            05/08/2017  06/12/2017       18660.10
4696475005            05/08/2017  06/12/2017       24900.25
5348784637            05/08/2017  06/12/2017          11.54
6414967502            05/08/2017  06/12/2017          25.48
6626365008            05/08/2017  06/12/2017        8785.83
7146330001            05/08/2017  06/12/2017        2602.59
7352631019            05/08/2017  06/12/2017        2673.02
8703872054            05/08/2017  06/12/2017         573.38
8955365005            05/08/2017  06/12/2017         733.85

88 VA Dominion Invoices for a Total Invoice Amount of $119376.10

88 Total Alexandria Invoices for a Total Invoice Amount of $119376.10


Organization:   Total

88 Total Invoices for a Total Invoice Amount of $119376.10

