
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 11/10/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
4626102505            11/02/2010  12/07/2010          72.70
5316252500            11/02/2010  12/07/2010        7284.69
5321630005            11/02/2010  12/07/2010          84.56
5431647501            11/02/2010  12/07/2010         794.76
7152308461            11/02/2010  12/07/2010        2613.35
8371427504            11/02/2010  12/07/2010         809.21
8381307506            11/02/2010  12/07/2010         239.66
0851910000            11/03/2010  12/08/2010         767.10
1704970001            11/03/2010  12/08/2010         114.46
1735865006            11/03/2010  12/08/2010         184.58
2186032500            11/03/2010  12/08/2010        1529.43
3033837505            11/03/2010  12/08/2010         333.05
3419594464            11/03/2010  12/08/2010        2865.38
3870683699            11/03/2010  12/08/2010          64.71
5246257504            11/03/2010  12/08/2010        2390.75
5265675008            11/03/2010  12/08/2010         195.41
5746157501            11/03/2010  12/08/2010          25.78
5837025922            11/03/2010  12/08/2010         127.43
6395925008            11/03/2010  12/08/2010         165.99
6604225000            11/03/2010  12/08/2010           5.59
8486060000            11/03/2010  12/08/2010         561.25
8555470007            11/03/2010  12/08/2010          46.48
8975650279            11/03/2010  12/08/2010           7.73
9006000005            11/03/2010  12/08/2010         217.93
9026057506            11/03/2010  12/08/2010         452.33
9273322504            11/03/2010  12/08/2010         424.43
9423383257            11/03/2010  12/08/2010         107.50
9581789907            11/03/2010  12/08/2010          31.63
0215490004            11/04/2010  12/09/2010          49.36
0313545006            11/04/2010  12/09/2010         208.64
1156320002            11/04/2010  12/09/2010        3221.57
2865622506            11/04/2010  12/09/2010         193.34
4676162508            11/04/2010  12/09/2010           5.50
5658873640            11/04/2010  12/01/2010         634.92
6414967502            11/04/2010  12/09/2010          23.29
6611367506            11/04/2010  12/09/2010         141.79
6626365008            11/04/2010  12/09/2010        8019.63
7352631019            11/04/2010  12/09/2010        2029.69
8703872054            11/04/2010  12/09/2010         655.22
0551576051            11/05/2010  12/10/2010         173.93
1043295003            11/05/2010  12/10/2010           5.50
1312808247            11/05/2010  12/10/2010          52.07
1545407502            11/05/2010  12/10/2010         105.12
1856265002            11/05/2010  12/10/2010        3155.54
2040619443            11/05/2010  12/10/2010        5882.92
2174476057            11/05/2010  12/10/2010          71.32
2225822507            11/05/2010  12/10/2010         262.60
2923347955            11/05/2010  12/10/2010         107.07
3103257501            11/05/2010  12/10/2010         197.98
3470617501            11/05/2010  12/10/2010         193.25
3856202134            11/05/2010  12/10/2010         289.01
4696475005            11/05/2010  12/10/2010       21416.39
5210403555            11/05/2010  12/10/2010         270.16
6070697393            11/05/2010  12/10/2010          10.31
6670610002            11/05/2010  12/10/2010          66.09
6855697501            11/05/2010  12/10/2010         191.71
6976229325            11/05/2010  12/10/2010         390.46
7146330001            11/05/2010  12/10/2010        2085.01
7199264891            11/05/2010  12/10/2010         120.57
7236357500            11/05/2010  12/10/2010        3008.49
7320592509            11/05/2010  12/10/2010          36.78
7448178173            11/05/2010  12/10/2010          82.40
7835036513            11/05/2010  12/10/2010        1462.13
8515290008            11/05/2010  12/10/2010         367.78
8525402502            11/05/2010  12/10/2010         139.12
8954752245            11/05/2010  12/10/2010          36.86
8955365005            11/05/2010  12/10/2010         838.60
9091146192            11/05/2010  12/10/2010         261.92
9216886433            11/05/2010  12/10/2010          42.63
0662927573            11/08/2010  12/13/2010        2304.15
2990617504            11/08/2010  12/13/2010          52.24
4032400121            11/08/2010  12/13/2010         479.84
6265845005            11/08/2010  12/13/2010         609.47
6533151400            11/08/2010  12/13/2010        9550.28
7800570009            11/08/2010  12/13/2010         797.43
8965342507            11/08/2010  12/13/2010        -119.22
9304957500            11/08/2010  12/13/2010         195.67
9596382508            11/08/2010  12/13/2010       13001.69

78 VA Dominion Invoices for a Total Invoice Amount of $105896.09

78 Total Alexandria Invoices for a Total Invoice Amount of $105896.09

Organization:   Total

78 Total Invoices for a Total Invoice Amount of $105896.09

