
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/15/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0313545006            05/07/2019  06/11/2019         113.62
0399795483            05/07/2019  06/11/2019           7.53
1122287962            05/07/2019  06/11/2019         491.63
1156320002            05/07/2019  06/11/2019        3365.04
1545407502            05/07/2019  06/11/2019         128.82
1856265002            05/07/2019  06/11/2019        3590.80
4006384632            05/07/2019  06/11/2019          33.85
4452642962            05/07/2019  06/11/2019       24890.02
4696475005            05/07/2019  06/11/2019       28193.85
6414967502            05/07/2019  06/11/2019          26.42
6626365008            05/07/2019  06/11/2019        9978.19
7146330001            05/07/2019  06/11/2019        2645.59
7352631019            05/07/2019  06/11/2019        2595.70
7743229473            05/07/2019  06/11/2019          24.29
8703872054            05/07/2019  06/11/2019         556.52
8955365005            05/07/2019  06/11/2019         866.99
0442731477            05/08/2019  06/12/2019          64.27
0662927573            05/08/2019  06/12/2019        2597.93
0979288487            05/08/2019  06/12/2019          69.37
1043295003            05/08/2019  06/12/2019          50.50
2040619443            05/08/2019  06/12/2019        5649.29
2174476057            05/08/2019  06/12/2019          73.39
2225822507            05/08/2019  06/12/2019         298.88
2371115839            05/08/2019  06/12/2019          63.62
2923347955            05/08/2019  06/12/2019          99.76
3092500747            05/08/2019  06/12/2019           7.74
3103257501            05/08/2019  06/12/2019         259.20
3104883701            05/08/2019  06/12/2019        4237.36
3470617501            05/08/2019  06/12/2019          67.83
4802659823            05/08/2019  06/12/2019       13187.93
5680981221            05/08/2019  06/12/2019          17.84
6070697393            05/08/2019  06/12/2019         127.49
6318036420            05/08/2019  06/12/2019          39.34
6670610002            05/08/2019  06/12/2019         169.60
6855697501            05/08/2019  06/12/2019         242.94
7199264891            05/08/2019  06/12/2019          67.41
7236357500            05/08/2019  06/12/2019        3053.17
7320592509            05/08/2019  06/12/2019          52.48
7448178173            05/08/2019  06/12/2019          90.10
7835036513            05/08/2019  06/12/2019         789.70
8659213329            05/08/2019  06/12/2019          37.90
8954752245            05/08/2019  06/12/2019          60.26
8965342507            05/08/2019  06/12/2019         159.94
9091146192            05/08/2019  06/12/2019         199.96
9216886433            05/08/2019  06/12/2019          57.74
9628787443            05/08/2019  06/12/2019          42.36
1312808247            05/09/2019  06/13/2019          41.35
4032400121            05/09/2019  06/13/2019         764.91
5863539630            05/09/2019  06/13/2019        2267.43
6265845005            05/09/2019  06/13/2019         933.82
6904957500            05/09/2019  06/13/2019         199.84
7800570009            05/09/2019  06/13/2019         369.59
7852141840            05/09/2019  06/13/2019        1855.74
8118282899            05/09/2019  06/13/2019           7.42
0014940001            05/10/2019  06/14/2019         744.96
0668286057            05/10/2019  06/14/2019          50.38
0865355002            05/10/2019  06/14/2019          96.18
0899594022            05/10/2019  06/14/2019          51.23
0906461793            05/10/2019  06/14/2019          31.58
0917312621            05/10/2019  06/14/2019          29.17
0939811717            05/10/2019  06/14/2019          48.07
0957987662            05/10/2019  06/14/2019          25.92
0962345666            05/10/2019  06/14/2019          36.41
1338347873            05/10/2019  06/14/2019          52.30
1847312228            05/10/2019  06/14/2019          87.24
2278126202            05/10/2019  06/14/2019          50.18
2342127509            05/10/2019  06/14/2019         424.61
2596065009            05/10/2019  06/14/2019         106.17
3004480236            05/10/2019  06/14/2019          22.14
4543627956            05/10/2019  06/14/2019           9.13
4914616190            05/10/2019  06/14/2019          11.51
5722222501            05/10/2019  06/14/2019         222.96
5737778562            05/10/2019  06/14/2019         212.76
6372590007            05/10/2019  06/14/2019          28.96
6555515433            05/10/2019  06/14/2019          20.84
7214212743            05/10/2019  06/14/2019          11.73
7900412268            05/10/2019  06/14/2019          93.16
7976345004            05/10/2019  06/14/2019        1895.01
8395777488            05/10/2019  06/14/2019         169.91
8781417566            05/10/2019  06/14/2019         794.95
9864369971            05/10/2019  06/14/2019          36.00
0104237722            05/13/2019  06/17/2019        1707.36
0457904522            05/13/2019  06/17/2019         502.33
0853450005            05/13/2019  06/17/2019         385.74
0875041303            05/13/2019  06/17/2019          21.62
0886617919            05/13/2019  06/17/2019          37.15
0925594723            05/13/2019  06/17/2019          27.70
0943037010            05/13/2019  06/17/2019          12.48
0949361505            05/13/2019  06/17/2019          19.83
1030506974            05/13/2019  06/17/2019           9.32
1513230001            05/13/2019  06/17/2019         116.65
1606240008            05/13/2019  06/17/2019        7989.34
1951810769            05/13/2019  06/17/2019          42.53
2532394059            05/13/2019  06/17/2019          88.22
3110640004            05/13/2019  06/17/2019         460.31
4926320674            05/13/2019  06/17/2019         330.10
5413067249            05/13/2019  06/17/2019         334.27
5606496759            05/13/2019  06/17/2019           6.59
8245865004            05/13/2019  06/17/2019        1312.19
8485977501            05/13/2019  06/17/2019         915.48
9163056071            05/13/2019  06/17/2019           7.23
9271454192            05/13/2019  06/17/2019         710.29
9523688605            05/13/2019  06/17/2019         356.37
9936644005            05/13/2019  06/17/2019           8.15

104 VA Dominion Invoices for a Total Invoice Amount of $136648.97

104 Total Alexandria Invoices for a Total Invoice Amount of $136648.97


Organization:   Total

104 Total Invoices for a Total Invoice Amount of $136648.97

