
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/14/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
5498080240            04/06/2010  05/11/2010         146.48
6611367506            04/06/2010  05/11/2010         134.82
7152308461            04/06/2010  05/11/2010        2207.93
8371427504            04/06/2010  05/11/2010         949.10
8381307506            04/06/2010  05/11/2010         352.69
9273322504            04/06/2010  05/11/2010         400.00
0215490004            04/07/2010  05/12/2010          74.38
0851910000            04/07/2010  05/12/2010        1100.68
1704970001            04/07/2010  05/12/2010          69.49
1735865006            04/07/2010  05/12/2010         189.78
1857386260            04/07/2010  05/12/2010           5.50
2186032500            04/07/2010  05/12/2010        1330.88
3033837505            04/07/2010  05/12/2010         333.95
3419594464            04/07/2010  05/12/2010        2965.69
3870683699            04/07/2010  05/12/2010         104.50
4676162508            04/07/2010  05/12/2010         -23.89
5265675008            04/07/2010  05/12/2010         254.56
5746157501            04/07/2010  05/12/2010          41.60
5837025922            04/07/2010  05/12/2010         131.52
6395925008            04/07/2010  05/12/2010         268.63
6533151400            04/07/2010  05/12/2010        9405.58
6604225000            04/07/2010  05/12/2010           5.58
8486060000            04/07/2010  05/12/2010         605.40
8555470007            04/07/2010  05/12/2010          59.08
8975650279            04/07/2010  05/12/2010           5.97
9006000005            04/07/2010  05/12/2010         167.00
9026057506            04/07/2010  05/12/2010          99.48
9423383257            04/07/2010  05/12/2010         126.74
9581789907            04/07/2010  05/12/2010          33.31
9596382508            04/07/2010  05/12/2010       12019.04
0313545006            04/08/2010  05/13/2010         149.06
0551576051            04/08/2010  05/13/2010         169.97
1156320002            04/08/2010  05/13/2010        2808.05
1545407502            04/08/2010  05/13/2010          99.37
2865622506            04/08/2010  05/13/2010         199.81
3856202134            04/08/2010  05/13/2010         301.06
4696475005            04/08/2010  05/13/2010       18598.18
5246257504            04/08/2010  05/13/2010        1818.18
5658873640            04/08/2010  04/30/2010        1091.36
6626365008            04/08/2010  05/13/2010        6900.00
6976229325            04/08/2010  05/13/2010         335.32
7146330001            04/08/2010  05/13/2010        1815.97
7352631019            04/08/2010  05/13/2010        1856.54
8703872054            04/08/2010  05/13/2010         694.18
0662927573            04/09/2010  05/14/2010        1707.02
1043295003            04/09/2010  05/14/2010          25.85
1312808247            04/09/2010  05/14/2010          50.77
1856265002            04/09/2010  05/14/2010        2659.93
2040619443            04/09/2010  05/14/2010        5868.04
2174476057            04/09/2010  05/14/2010          85.31
2225822507            04/09/2010  05/14/2010         319.79
2232277083            04/09/2010  05/14/2010        2110.09
2923347955            04/09/2010  05/14/2010          90.95
3103257501            04/09/2010  05/14/2010         184.86
3298198353            04/09/2010  05/14/2010           7.06
3470617501            04/09/2010  05/14/2010         109.51
6070697393            04/09/2010  05/14/2010          53.04
6414967502            04/08/2010  05/13/2010         -39.94
6670610002            04/09/2010  05/14/2010         126.81
6855697501            04/09/2010  05/14/2010         179.14
7199264891            04/09/2010  05/14/2010         118.67
7236357500            04/09/2010  05/14/2010       -1116.47
7320592509            04/09/2010  05/14/2010          35.18
7448178173            04/09/2010  05/14/2010         144.53
7835036513            04/09/2010  05/14/2010        1198.70
8515290008            04/09/2010  05/14/2010         346.98
8525402502            04/09/2010  05/14/2010         131.60
8954752245            04/09/2010  05/14/2010          40.11
8955365005            04/09/2010  05/14/2010         689.63
8965342507            04/09/2010  05/14/2010        -123.41
9091146192            04/09/2010  05/14/2010         267.78
9216886433            04/09/2010  05/14/2010          40.35
0014940001            04/12/2010  05/17/2010         786.60
4032400121            04/12/2010  05/17/2010         308.06
5863539630            04/12/2010  05/17/2010        1008.61
6265845005            04/12/2010  05/17/2010         613.98
6904957500            04/12/2010  05/17/2010         246.73
7800570009            04/12/2010  05/17/2010         441.58
7852141840            04/12/2010  05/17/2010        2198.07
9304957500            04/12/2010  05/17/2010         203.96

80 VA Dominion Invoices for a Total Invoice Amount of $91521.99

80 Total Alexandria Invoices for a Total Invoice Amount of $91521.99

Organization:   Total

80 Total Invoices for a Total Invoice Amount of $91521.99

