
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/09/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            03/03/2011  04/07/2011          10.21
1011348529            03/03/2011  04/07/2011         670.18
1765582505            03/03/2011  04/07/2011          98.96
1863767503            03/03/2011  04/07/2011          50.63
1973380007            03/03/2011  04/07/2011          83.25
2073392504            03/03/2011  04/07/2011          88.41
2123460004            03/03/2011  04/07/2011          27.89
2154604132            03/03/2011  04/07/2011         175.15
3341907974            03/03/2011  04/07/2011           5.50
3355630009            03/03/2011  04/07/2011          13.65
3675982502            03/03/2011  04/07/2011          25.91
4626102505            03/03/2011  04/07/2011          57.68
4793367501            03/03/2011  04/07/2011          71.34
5033402503            03/03/2011  04/07/2011          16.41
5163527509            03/03/2011  04/07/2011          21.63
5316252500            03/03/2011  04/07/2011        6638.01
5321630005            03/03/2011  04/07/2011          88.49
5341575008            03/03/2011  04/07/2011          30.64
5431647501            03/03/2011  04/07/2011        1870.29
5498080240            03/03/2011  04/07/2011         146.75
5593500001            03/03/2011  04/07/2011          12.19
5611957373            03/03/2011  04/07/2011           6.44
6124540409            03/03/2011  04/07/2011         128.99
6137557531            03/03/2011  04/07/2011          72.61
6433295000            03/03/2011  04/07/2011          21.12
6651850288            03/03/2011  04/07/2011           5.58
6733352501            03/03/2011  04/07/2011          28.86
6923515008            03/03/2011  04/07/2011          46.60
7005172502            03/03/2011  04/07/2011         147.96
7122056133            03/03/2011  04/07/2011           5.75
7241105886            03/03/2011  04/07/2011          26.26
8973730404            03/03/2011  04/07/2011         508.70
9562096736            03/03/2011  04/07/2011         129.06
9598044056            03/03/2011  04/07/2011           5.58
9995390003            03/03/2011  04/07/2011          59.31
5246257504            03/04/2011  04/08/2011        1960.73
6533151400            03/04/2011  04/08/2011        9420.29
7152308461            03/04/2011  04/08/2011        2377.07
8371427504            03/04/2011  04/08/2011        1093.88
8381307506            03/04/2011  04/08/2011         538.52
9273322504            03/04/2011  04/08/2011         359.20
9596382508            03/04/2011  04/08/2011       12378.81
0215490004            03/07/2011  04/11/2011          86.84
0851910000            03/07/2011  04/11/2011        1641.49
1704970001            03/07/2011  04/11/2011          82.75
1735865006            03/07/2011  04/11/2011         178.24
2186032500            03/07/2011  04/11/2011        1122.14
3033837505            03/07/2011  04/11/2011         409.03
3419594464            03/07/2011  04/11/2011        2512.45
3870683699            03/07/2011  04/11/2011         107.61
4676162508            03/07/2011  04/11/2011           5.50
5210403555            03/07/2011  04/11/2011         644.42
5265675008            03/07/2011  04/11/2011         276.27
5411705006            03/07/2011  04/11/2011         429.41
5837025922            03/07/2011  04/11/2011         135.96
6395925008            03/07/2011  04/11/2011         619.51
6604225000            03/07/2011  04/11/2011           5.58
8486060000            03/07/2011  04/11/2011         617.70
8555470007            03/07/2011  04/11/2011         102.65
8975650279            03/07/2011  04/11/2011           6.11
9006000005            03/07/2011  04/11/2011         213.17
9026057506            03/07/2011  04/11/2011         400.27
9423383257            03/07/2011  04/11/2011         107.89
9581789907            03/07/2011  04/11/2011          39.21

64 VA Dominion Invoices for a Total Invoice Amount of $49268.69

64 Total Alexandria Invoices for a Total Invoice Amount of $49268.69

Organization:   Total

64 Total Invoices for a Total Invoice Amount of $49268.69

