
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 08/10/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            08/02/2011  09/06/2011           6.64
1765582505            08/02/2011  09/06/2011         488.35
1863767503            08/02/2011  09/06/2011         129.55
1973380007            08/02/2011  09/06/2011         141.60
2073392504            08/02/2011  09/06/2011          80.76
2123460004            08/02/2011  09/06/2011          27.72
2154604132            08/02/2011  09/06/2011         188.46
3341907974            08/02/2011  09/06/2011           4.53
3355630009            08/02/2011  09/06/2011          13.76
3675982502            08/02/2011  09/06/2011          20.69
4793367501            08/02/2011  09/06/2011          83.83
5033402503            08/02/2011  09/06/2011          18.42
5163527509            08/02/2011  09/06/2011          22.59
5316252500            08/02/2011  09/06/2011       10142.98
5321630005            08/02/2011  09/06/2011         111.19
5341575008            08/02/2011  09/06/2011          57.40
5431647501            08/02/2011  09/06/2011        1609.03
5498080240            08/02/2011  09/06/2011         176.94
5593500001            08/02/2011  09/06/2011          13.88
5611957373            08/02/2011  09/06/2011           8.72
6124540409            08/02/2011  09/06/2011         183.08
6137557531            08/02/2011  09/06/2011          58.80
6433295000            08/02/2011  09/06/2011          27.03
6651850288            08/02/2011  09/06/2011         268.57
6733352501            08/02/2011  09/06/2011         192.65
6923515008            08/02/2011  09/06/2011          57.22
7005172502            08/02/2011  09/06/2011         421.85
7122056133            08/02/2011  09/06/2011           8.23
7241105886            08/02/2011  09/06/2011          28.74
8973730404            08/02/2011  09/06/2011         466.87
9562096736            08/02/2011  09/06/2011         138.66
9598044056            08/02/2011  09/06/2011           5.87
9995390003            08/02/2011  09/06/2011          56.22
4626102505            08/03/2011  09/07/2011         234.34
5246257504            08/03/2011  09/07/2011        3795.95
6533151400            08/03/2011  09/07/2011       16620.08
6611367506            08/03/2011  09/07/2011         233.34
7152308461            08/03/2011  09/07/2011        3282.34
8371427504            08/03/2011  09/07/2011        1353.44
8381307506            08/03/2011  09/07/2011         277.28
9273322504            08/03/2011  09/07/2011         897.50
9596382508            08/03/2011  09/07/2011       19696.26
0851910000            08/04/2011  09/08/2011        1639.75
1704970001            08/04/2011  09/08/2011         246.80
1735865006            08/04/2011  09/08/2011         415.90
2186032500            08/04/2011  09/08/2011        2817.48
3033837505            08/04/2011  09/08/2011         534.80
3419594464            08/04/2011  09/08/2011        6665.28
3870683699            08/04/2011  09/08/2011         135.88
4676162508            08/04/2011  09/08/2011         893.63
5210403555            08/04/2011  09/08/2011         796.57
5265675008            08/04/2011  09/08/2011         328.23
5411705006            08/04/2011  09/08/2011         419.86
5746157501            08/04/2011  09/08/2011          37.02
5837025922            08/04/2011  09/08/2011         141.03
8486060000            08/04/2011  09/08/2011        1235.23
8555470007            08/04/2011  09/08/2011         149.55
8975650279            08/04/2011  09/08/2011           6.74
9026057506            08/04/2011  09/08/2011         718.10
9423383257            08/04/2011  09/08/2011         463.90
9581789907            08/04/2011  09/08/2011           6.35
0215490004            08/05/2011  09/09/2011         108.92
0313545006            08/05/2011  09/09/2011         191.59
0551576051            08/05/2011  09/09/2011         353.95
1156320002            08/05/2011  09/09/2011        4437.59
1545407502            08/05/2011  09/09/2011         184.10
1856265002            08/05/2011  09/09/2011        3970.88
2865622506            08/05/2011  09/09/2011         510.39
3856202134            08/05/2011  09/09/2011         611.05
5658873640            08/05/2011  08/30/2011         917.21
6395925008            08/05/2011  09/09/2011         487.05
6414967502            08/05/2011  09/09/2011          25.67
6626365008            08/05/2011  09/09/2011       11334.61
6976229325            08/05/2011  09/09/2011         694.52
7146330001            08/05/2011  09/09/2011        3584.74
7352631019            08/05/2011  09/09/2011        3250.32
8703872054            08/05/2011  09/09/2011         859.62
8955365005            08/05/2011  09/09/2011        1255.53
9006000005            08/05/2011  09/09/2011         575.01
0662927573            08/08/2011  09/12/2011        4313.27
1043295003            08/08/2011  09/12/2011           5.66
1312808247            08/08/2011  09/12/2011          49.20
2040619443            08/08/2011  09/12/2011        8032.27
2174476057            08/08/2011  09/12/2011         103.53
2225822507            08/08/2011  09/12/2011         567.89
2923347955            08/08/2011  09/12/2011         218.70
3103257501            08/08/2011  09/12/2011         467.95
3470617501            08/08/2011  09/12/2011         386.91
4696475005            08/08/2011  09/12/2011       28073.78
6070697393            08/08/2011  09/12/2011          90.95
6604225000            08/08/2011  09/12/2011           5.66
6670610002            08/08/2011  09/12/2011          91.94
6855697501            08/08/2011  09/12/2011         458.75
7199264891            08/08/2011  09/12/2011         288.36
7236357500            08/08/2011  09/12/2011        3695.62
7320592509            08/08/2011  09/12/2011          43.85
7448178173            08/08/2011  09/12/2011         141.03
7835036513            08/08/2011  09/12/2011        1871.78
8515290008            08/08/2011  09/12/2011         798.26
8525402502            08/08/2011  09/12/2011         497.35
8954752245            08/08/2011  09/12/2011          65.64
9091146192            08/08/2011  09/12/2011         381.88
9216886433            08/08/2011  09/12/2011          57.61

103 VA Dominion Invoices for a Total Invoice Amount of $163364.05

103 Total Alexandria Invoices for a Total Invoice Amount of $163364.05

Organization:   Total

103 Total Invoices for a Total Invoice Amount of $163364.05

