
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/12/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            03/04/2014  04/08/2014           8.86
0850668062            03/04/2014  04/08/2014           7.10
1765582505            03/04/2014  04/08/2014         133.89
1863767503            03/04/2014  04/08/2014          51.03
1973380007            03/04/2014  04/08/2014         170.74
2073392504            03/04/2014  04/08/2014         132.14
2154604132            03/04/2014  04/08/2014         197.23
3341907974            03/04/2014  04/08/2014          12.62
3355630009            03/04/2014  04/08/2014          17.09
3675982502            03/04/2014  04/08/2014          20.67
4626102505            03/04/2014  04/08/2014         125.06
4793367501            03/04/2014  04/08/2014         102.40
5033402503            03/04/2014  04/08/2014          21.57
5163527509            03/04/2014  04/08/2014          30.38
5316252500            03/04/2014  04/08/2014        7675.27
5341575008            03/04/2014  04/08/2014          41.63
5411705006            03/04/2014  04/08/2014         706.96
5431647501            03/04/2014  04/08/2014        1817.64
5498080240            03/04/2014  04/08/2014         147.96
5593500001            03/04/2014  04/08/2014          14.38
5611957373            03/04/2014  04/08/2014           7.50
6124540409            03/04/2014  04/08/2014         281.13
6137557531            03/04/2014  04/08/2014         130.90
6433295000            03/04/2014  04/08/2014          44.15
6651850288            03/04/2014  04/08/2014           7.98
6923515008            03/04/2014  04/08/2014          61.50
7005172502            03/04/2014  04/08/2014         180.23
7122056133            03/04/2014  04/08/2014           6.05
8973730404            03/04/2014  04/08/2014         906.74
9562096736            03/04/2014  04/08/2014         163.83
9598044056            03/04/2014  04/08/2014           5.85
9901598657            03/04/2014  04/08/2014           6.24
9995390003            03/04/2014  04/08/2014          90.27
1011348529            03/05/2014  04/09/2014        1389.98
2123460004            03/05/2014  04/09/2014          27.48
5246257504            03/05/2014  04/09/2014        1972.08
5321630005            03/05/2014  04/09/2014          78.85
6533151400            03/05/2014  04/09/2014       11652.03
6611367506            03/05/2014  04/09/2014         355.59
7152308461            03/05/2014  04/09/2014        2383.04
7241105886            03/05/2014  04/09/2014          28.37
8371427504            03/05/2014  04/09/2014        1382.35
8381307506            03/05/2014  04/09/2014         912.01
9273322504            03/05/2014  04/09/2014         451.06
9596382508            03/05/2014  04/09/2014       13810.80
0215490004            03/06/2014  04/10/2014         110.27
0851910000            03/06/2014  04/10/2014        2673.57
1704970001            03/06/2014  04/10/2014         127.71
1735865006            03/06/2014  04/10/2014         262.14
2186032500            03/06/2014  04/10/2014        1101.31
3033837505            03/06/2014  04/10/2014         826.54
3419594464            03/06/2014  04/10/2014        2807.59
3870683699            03/06/2014  04/10/2014         196.13
4676162508            03/06/2014  04/10/2014           5.66
5265675008            03/06/2014  04/10/2014         423.82
5746157501            03/06/2014  04/10/2014          76.60
5837025922            03/06/2014  04/10/2014         132.25
6395925008            03/06/2014  04/10/2014        1097.72
6604225000            03/06/2014  04/10/2014           5.66
8486060000            03/06/2014  04/10/2014         808.96
8555470007            03/06/2014  04/10/2014         201.54
9006000005            03/06/2014  04/10/2014         192.32
9026057506            03/06/2014  04/10/2014         507.77
9423383257            03/06/2014  04/10/2014         195.35
9581789907            03/06/2014  04/10/2014          21.36
0313545006            03/07/2014  04/11/2014          36.77
1122287962            03/07/2014  04/11/2014         238.10
1156320002            03/07/2014  04/11/2014        3290.23
1545407502            03/07/2014  04/11/2014         178.84
1856265002            03/07/2014  04/11/2014        3655.84
4452642962            03/07/2014  04/11/2014       17723.91
4696475005            03/07/2014  04/11/2014       21647.35
5658873640            03/07/2014  03/31/2014         626.01
6414967502            03/07/2014  04/11/2014          25.30
6626365008            03/07/2014  04/11/2014        8070.82
7146330001            03/07/2014  04/11/2014        2895.49
7352631019            03/07/2014  04/11/2014        2714.54
8703872054            03/07/2014  04/11/2014         938.66
8955365005            03/07/2014  04/11/2014         850.43
1043295003            03/10/2014  04/14/2014           5.66
1312808247            03/10/2014  04/14/2014          35.99
2040619443            03/10/2014  04/14/2014        7279.43
2174476057            03/10/2014  04/14/2014         160.27
2225822507            03/10/2014  04/14/2014         453.28
2923347955            03/10/2014  04/14/2014         156.87
3103257501            03/10/2014  04/14/2014         303.33
3470617501            03/10/2014  04/14/2014         268.82
4802659823            03/10/2014  04/14/2014       14190.35
6070697393            03/10/2014  04/14/2014         100.37
6670610002            03/10/2014  04/14/2014         610.01
6855697501            03/10/2014  04/14/2014         417.91
7199264891            03/10/2014  04/14/2014         194.19
7236357500            03/10/2014  04/14/2014        2813.69
7320592509            03/10/2014  04/14/2014          45.11
7448178173            03/10/2014  04/14/2014         201.74
7835036513            03/10/2014  04/14/2014        1696.34
8515290008            03/10/2014  04/14/2014         892.46
8525402502            03/10/2014  04/14/2014         124.78
8954752245            03/10/2014  04/14/2014         119.46
8965342507            03/10/2014  04/14/2014          13.42
9091146192            03/10/2014  04/14/2014         295.98
9216886433            03/10/2014  04/14/2014          42.87

102 VA Dominion Invoices for a Total Invoice Amount of $152859.52

102 Total Alexandria Invoices for a Total Invoice Amount of $152859.52


Organization:   Total

102 Total Invoices for a Total Invoice Amount of $152859.52

