
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/13/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            02/05/2013  03/12/2013         103.74
0851910000            02/05/2013  03/12/2013        2487.86
0956030449            02/05/2013  03/12/2013         672.21
1011348529            02/05/2013  03/12/2013        1056.00
1704970001            02/05/2013  03/12/2013         100.67
1735865006            02/05/2013  03/12/2013         197.89
2186032500            02/05/2013  03/12/2013        1580.84
3870683699            02/05/2013  03/12/2013         195.31
4676162508            02/05/2013  03/12/2013         105.81
5210403555            02/05/2013  03/12/2013         723.80
5265675008            02/05/2013  03/12/2013         262.85
5746157501            02/05/2013  03/12/2013          80.75
5837025922            02/05/2013  03/12/2013         152.47
6395925008            02/05/2013  03/12/2013         797.10
6604225000            02/05/2013  03/12/2013          -0.10
7152308461            02/05/2013  03/12/2013        2699.96
8486060000            02/05/2013  03/12/2013         805.46
8555470007            02/05/2013  03/12/2013         160.70
8975650279            02/05/2013  03/12/2013           6.44
9006000005            02/05/2013  03/12/2013         205.51
9026057506            02/05/2013  03/12/2013         457.97
9273322504            02/05/2013  03/12/2013         546.45
9423383257            02/05/2013  03/12/2013         138.78
9581789907            02/05/2013  03/12/2013          22.52
0313545006            02/06/2013  03/13/2013          79.75
2865622506            02/06/2013  03/13/2013         123.90
3033837505            02/06/2013  03/13/2013         619.51
3419594464            02/06/2013  03/13/2013        3315.32
5658873640            02/06/2013  02/28/2013         558.24
6414967502            02/06/2013  03/13/2013          25.64
6533151400            02/06/2013  03/13/2013       11475.60
6626365008            02/06/2013  03/13/2013        8216.01
7146330001            02/06/2013  03/13/2013        2890.83
7352631019            02/06/2013  03/13/2013        2717.88
8703872054            02/06/2013  03/13/2013         867.12
0662927573            02/07/2013  03/14/2013        1992.41
1043295003            02/07/2013  03/14/2013           5.66
1156320002            02/07/2013  03/14/2013        3951.78
1312808247            02/07/2013  03/14/2013          43.04
1545407502            02/07/2013  03/14/2013         169.43
1856265002            02/07/2013  03/14/2013        3710.16
2040619443            02/07/2013  03/14/2013        8513.99
2174476057            02/07/2013  03/14/2013         161.58
2225822507            02/07/2013  03/14/2013         528.39
2923347955            02/07/2013  03/14/2013         140.96
3103257501            02/07/2013  03/14/2013         308.20
3470617501            02/07/2013  03/14/2013         275.86
4696475005            02/07/2013  03/14/2013       22677.66
6070697393            02/07/2013  03/14/2013          89.87
6670610002            02/07/2013  03/14/2013         479.00
6855697501            02/07/2013  03/14/2013         254.12
7199264891            02/07/2013  03/14/2013         184.40
7236357500            02/07/2013  03/14/2013        2679.07
7320592509            02/07/2013  03/14/2013          45.94
7448178173            02/07/2013  03/14/2013         237.36
7835036513            02/07/2013  03/14/2013        1298.43
8515290008            02/07/2013  03/14/2013         858.27
8525402502            02/07/2013  03/14/2013         158.63
8954752245            02/07/2013  03/14/2013          87.49
8955365005            02/07/2013  03/14/2013         775.07
9091146192            02/07/2013  03/14/2013         244.81
9216886433            02/07/2013  03/14/2013          46.23
2990617504            02/08/2013  03/15/2013           5.66
4032400121            02/08/2013  03/15/2013         446.06
4802659823            02/08/2013  03/15/2013       14641.77
5863539630            02/08/2013  03/15/2013        1803.51
6265845005            02/08/2013  03/15/2013         711.82
7800570009            02/08/2013  03/15/2013          20.13
7852141840            02/08/2013  03/15/2013        3028.52
8965342507            02/08/2013  03/15/2013          13.61
0014940001            02/11/2013  03/18/2013         885.26
0035425008            02/11/2013  03/18/2013          30.86
0045282506            02/11/2013  03/18/2013          65.17
0865355002            02/11/2013  03/18/2013         285.47
0875041303            02/11/2013  03/18/2013          42.87
0886617919            02/11/2013  03/18/2013          47.63
0899594022            02/11/2013  03/18/2013          20.75
0906461793            02/11/2013  03/18/2013          20.95
0917312621            02/11/2013  03/18/2013          35.22
0925594723            02/11/2013  03/18/2013          27.19
0939811717            02/11/2013  03/18/2013          27.38
0949361505            02/11/2013  03/18/2013          20.55
0957987662            02/11/2013  03/18/2013          39.48
0962345666            02/11/2013  03/18/2013          20.85
1030506974            02/11/2013  03/18/2013           6.55
2342127509            02/11/2013  03/18/2013          33.44
2596065009            02/11/2013  03/18/2013          85.50
2942720000            02/11/2013  03/18/2013          42.87
3004480236            02/11/2013  03/18/2013          20.85
4452642962            02/11/2013  03/18/2013       17643.01
5606496759            02/11/2013  03/18/2013           5.66
5722222501            02/11/2013  03/18/2013          11.61
5737778562            02/11/2013  03/18/2013         103.17
6372590007            02/11/2013  03/18/2013         156.13
6904957500            02/11/2013  03/18/2013         382.57
7902610000            02/11/2013  03/18/2013         384.17
7976345004            02/11/2013  03/18/2013        2403.41
8395777488            02/11/2013  03/18/2013        1142.87
9304957500            02/11/2013  03/18/2013         330.21

99 VA Dominion Invoices for a Total Invoice Amount of $139361.33

99 Total Alexandria Invoices for a Total Invoice Amount of $139361.33

Organization:   Total

99 Total Invoices for a Total Invoice Amount of $139361.33

