
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/14/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0313545006            02/06/2018  03/13/2018          92.59
1122287962            02/06/2018  03/13/2018         532.45
1156320002            02/06/2018  03/13/2018        3326.03
1545407502            02/06/2018  03/13/2018         197.65
1856265002            02/06/2018  03/13/2018        4909.76
4006384632            02/06/2018  03/13/2018          44.92
4452642962            02/06/2018  03/13/2018       19495.74
4696475005            02/06/2018  03/13/2018       24064.73
6414967502            02/06/2018  03/13/2018          25.80
6626365008            02/06/2018  03/13/2018        8633.57
7146330001            02/06/2018  03/13/2018        3099.80
7352631019            02/06/2018  03/13/2018        3396.07
8703872054            02/06/2018  03/13/2018         981.57
8955365005            02/06/2018  03/13/2018         907.49
0442731477            02/07/2018  03/14/2018          84.12
0662927573            02/07/2018  03/14/2018        2062.25
0979288487            02/07/2018  03/14/2018          64.98
1043295003            02/07/2018  03/14/2018          57.51
1312808247            02/07/2018  03/14/2018          58.61
2040619443            02/07/2018  03/14/2018        7351.12
2174476057            02/07/2018  03/14/2018         156.44
2225822507            02/07/2018  03/14/2018         286.29
2371115839            02/07/2018  03/14/2018          71.70
2923347955            02/07/2018  03/14/2018         222.80
3092500747            02/07/2018  03/14/2018          94.27
3103257501            02/07/2018  03/14/2018         323.84
3104883701            02/07/2018  03/14/2018        4690.19
3470617501            02/07/2018  03/14/2018         231.66
4802659823            02/07/2018  03/14/2018       14963.29
5680981221            02/07/2018  03/14/2018          17.04
6070697393            02/07/2018  03/14/2018          64.33
6318036420            02/07/2018  03/14/2018          41.38
6670610002            02/07/2018  03/14/2018         736.13
6855697501            02/07/2018  03/14/2018         336.09
7199264891            02/07/2018  03/14/2018         218.39
7236357500            02/07/2018  03/14/2018        3616.85
7320592509            02/07/2018  03/14/2018          52.98
7448178173            02/07/2018  03/14/2018         260.79
7835036513            02/07/2018  03/14/2018        1562.82
8118282899            02/07/2018  03/14/2018           7.49
8659213329            02/07/2018  03/14/2018          35.72
8954752245            02/07/2018  03/14/2018          91.35
8965342507            02/07/2018  03/14/2018          16.64
9091146192            02/07/2018  03/14/2018         285.70
9216886433            02/07/2018  03/14/2018          55.00
9628787443            02/07/2018  03/14/2018          41.03
0014940001            02/08/2018  03/15/2018         865.18
2990617504            02/08/2018  03/15/2018           6.59
4032400121            02/08/2018  03/15/2018         566.99
5863539630            02/08/2018  03/15/2018        2384.32
6265845005            02/08/2018  03/15/2018         888.98
6904957500            02/08/2018  03/15/2018         251.63
7800570009            02/08/2018  03/15/2018          83.72
7852141840            02/08/2018  03/15/2018        2286.67
0035425008            02/09/2018  03/16/2018         114.74
0045282506            02/09/2018  03/16/2018         165.35
0668286057            02/09/2018  03/16/2018         156.84
0865355002            02/09/2018  03/16/2018         156.53
0875041303            02/09/2018  03/16/2018          25.38
0886617919            02/09/2018  03/16/2018          38.62
0899594022            02/09/2018  03/16/2018          24.97
0906461793            02/09/2018  03/16/2018          17.53
0917312621            02/09/2018  03/16/2018          18.97
0925594723            02/09/2018  03/16/2018          33.60
0939811717            02/09/2018  03/16/2018          24.38
0949361505            02/09/2018  03/16/2018          15.12
0957987662            02/09/2018  03/16/2018          18.13
0962345666            02/09/2018  03/16/2018          34.92
1030506974            02/09/2018  03/16/2018           9.10
1338347873            02/09/2018  03/16/2018          47.86
1847312228            02/09/2018  03/16/2018         249.22
1951810769            02/09/2018  03/16/2018         176.12
2278126202            02/09/2018  03/16/2018          46.76
2342127509            02/09/2018  03/16/2018          76.89
2596065009            02/09/2018  03/16/2018          85.53
3004480236            02/09/2018  03/16/2018          23.86
4543627956            02/09/2018  03/16/2018           8.39
5606496759            02/09/2018  03/16/2018           6.59
5722222501            02/09/2018  03/16/2018          14.63
5737778562            02/09/2018  03/16/2018         206.05
6372590007            02/09/2018  03/16/2018         182.24
6555515433            02/09/2018  03/16/2018          20.03
7976345004            02/09/2018  03/16/2018        1624.70
8395777488            02/09/2018  03/16/2018         947.44
8781417566            02/09/2018  03/16/2018         761.48
9163056071            02/09/2018  03/16/2018           7.19
9864369971            02/09/2018  03/16/2018          31.10
0104237722            02/12/2018  03/19/2018        2436.84
0457904522            02/12/2018  03/19/2018          54.80
0853450005            02/12/2018  03/19/2018         658.59
1513230001            02/12/2018  03/19/2018          92.16
1606240008            02/12/2018  03/19/2018        6737.86
2532394059            02/12/2018  03/19/2018         107.57
3110640004            02/12/2018  03/19/2018         376.18
4926320674            02/12/2018  03/19/2018         776.78
5413067249            02/12/2018  03/19/2018         175.32
8245865004            02/12/2018  03/19/2018        2649.87
8485977501            02/12/2018  03/19/2018         577.04
9271454192            02/12/2018  03/19/2018         251.63
9523688605            02/12/2018  03/19/2018         110.17

100 VA Dominion Invoices for a Total Invoice Amount of $135576.12

100 Total Alexandria Invoices for a Total Invoice Amount of $135576.12


Organization:   Total

100 Total Invoices for a Total Invoice Amount of $135576.12

