
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/10/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            07/02/2019  08/06/2019           8.44
1118501327            07/02/2019  08/06/2019          34.75
1301306682            07/02/2019  08/06/2019          21.74
1625039498            07/02/2019  08/06/2019          78.27
1765582505            07/02/2019  08/06/2019         260.85
1934161330            07/02/2019  08/06/2019          11.29
1973380007            07/02/2019  08/06/2019         126.44
2073392504            07/02/2019  08/06/2019          89.13
2123460004            07/02/2019  08/06/2019          37.15
2154604132            07/02/2019  08/06/2019         204.54
2291013056            07/02/2019  08/06/2019          90.18
2464858170            07/02/2019  08/06/2019          22.28
2689812424            07/02/2019  08/06/2019           9.31
3249452008            07/02/2019  08/06/2019          38.49
3341907974            07/02/2019  08/06/2019          29.59
3355630009            07/02/2019  08/06/2019          15.80
3675982502            07/02/2019  08/06/2019          15.80
4062922945            07/02/2019  08/06/2019           6.89
4626102505            07/02/2019  08/06/2019         118.03
4793367501            07/02/2019  08/06/2019          83.13
5033402503            07/02/2019  08/06/2019          12.35
5316252500            07/02/2019  08/06/2019       10656.35
5321630005            07/02/2019  08/06/2019         115.18
5348784637            07/02/2019  08/06/2019           6.59
5411705006            07/02/2019  08/06/2019         280.74
5593500001            07/02/2019  08/06/2019          16.74
5611957373            07/02/2019  08/06/2019           9.10
5781917504            07/02/2019  08/06/2019           6.59
6124540409            07/02/2019  08/06/2019         124.12
6137557531            07/02/2019  08/06/2019          53.75
6167465670            07/02/2019  08/06/2019          11.62
6923515008            07/02/2019  08/06/2019          70.65
7005172502            07/02/2019  08/06/2019         354.54
7122056133            07/02/2019  08/06/2019           7.00
7967529061            07/02/2019  08/06/2019        -465.43
8266487381            07/02/2019  08/06/2019          29.15
8359428136            07/02/2019  08/06/2019          18.25
8702071724            07/02/2019  08/06/2019         168.10
8973730404            07/02/2019  08/06/2019         307.03
9116039182            07/02/2019  08/06/2019          37.46
9598044056            07/02/2019  08/06/2019           6.67
9901598657            07/02/2019  08/06/2019           7.63
9995390003            07/02/2019  08/06/2019          73.91
0850668062            07/03/2019  08/07/2019           8.36
1863767503            07/03/2019  08/07/2019         182.20
2847792476            07/03/2019  08/07/2019          43.46
4287681979            07/03/2019  08/07/2019          19.85
5246257504            07/03/2019  08/07/2019        2287.46
5431647501            07/03/2019  08/07/2019        2847.93
5757122840            07/03/2019  08/07/2019         401.43
6533151400            07/03/2019  08/07/2019       13020.33
6611367506            07/03/2019  08/07/2019         165.38
6651850288            07/03/2019  08/07/2019         144.70
7152308461            07/03/2019  08/07/2019        2757.18
7996733445            07/03/2019  08/07/2019          27.11
8371427504            07/03/2019  08/07/2019         900.50
8381307506            07/03/2019  08/07/2019         135.49
9273322504            07/03/2019  08/07/2019         855.59
9596382508            07/03/2019  08/07/2019       13301.74
0215490004            07/05/2019  08/09/2019         174.74
0399795483            07/05/2019  08/09/2019          12.68
0851910000            07/05/2019  08/09/2019        1050.75
1704970001            07/05/2019  08/09/2019         293.15
1795517794            07/05/2019  08/09/2019          37.17
2186032500            07/05/2019  08/09/2019        2857.89
2752013074            07/05/2019  08/09/2019          35.37
2959751336            07/05/2019  08/09/2019          18.17
3033837505            07/05/2019  08/09/2019         370.77
3419594464            07/05/2019  08/09/2019        5748.24
3870683699            07/05/2019  08/09/2019          35.24
4676162508            07/05/2019  08/09/2019        1149.42
5265675008            07/05/2019  08/09/2019         306.78
5837025922            07/05/2019  08/09/2019           6.59
6117561719            07/05/2019  08/09/2019          20.74
6395925008            07/05/2019  08/09/2019         501.34
6604225000            07/05/2019  08/09/2019          34.10
7568833136            07/05/2019  08/09/2019           9.72
7639515233            07/05/2019  08/09/2019           7.19
7985565550            07/05/2019  08/09/2019          52.94
8486060000            07/05/2019  08/09/2019        1112.76
8555470007            07/05/2019  08/09/2019          72.22
9006000005            07/05/2019  08/09/2019         352.29
9026057506            07/05/2019  08/09/2019         655.45
9423383257            07/05/2019  08/09/2019         322.53
9581789907            07/05/2019  08/09/2019          17.82
0313545006            07/08/2019  08/12/2019          87.09
1156320002            07/08/2019  08/12/2019        3214.64
1545407502            07/08/2019  08/12/2019         132.15
1856265002            07/08/2019  08/12/2019        4033.27
4006384632            07/08/2019  08/12/2019          30.84
4452642962            07/08/2019  08/12/2019       23617.49
4696475005            07/08/2019  08/12/2019       28623.62
6414967502            07/08/2019  08/12/2019          26.44
6626365008            07/08/2019  08/12/2019       10231.42
7146330001            07/08/2019  08/12/2019        2801.21
7352631019            07/08/2019  08/12/2019        2812.37
7743229473            07/08/2019  08/12/2019          23.50
8703872054            07/08/2019  08/12/2019         472.93
8955365005            07/08/2019  08/12/2019        1150.98

99 VA Dominion Invoices for a Total Invoice Amount of $142822.91

99 Total Alexandria Invoices for a Total Invoice Amount of $142822.91


Organization:   Total

99 Total Invoices for a Total Invoice Amount of $142822.91

