
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/10/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            03/04/2010  04/08/2010           9.97
1765582505            03/04/2010  04/08/2010         102.15
1863767503            03/04/2010  04/08/2010          53.97
1973380007            03/04/2010  04/08/2010         146.01
2073392504            03/04/2010  04/08/2010          86.80
2123460004            03/04/2010  04/08/2010        -127.54
2154604132            03/04/2010  04/08/2010         170.68
3341907974            03/04/2010  04/08/2010           5.50
3355630009            03/04/2010  04/08/2010          12.87
3675982502            03/04/2010  04/08/2010          35.65
4626102505            03/04/2010  04/08/2010        -132.20
4793367501            03/04/2010  04/08/2010          76.14
5033402503            03/04/2010  04/08/2010          28.45
5163527509            03/04/2010  04/08/2010          25.40
5316252500            03/04/2010  04/08/2010        6453.35
5321630005            03/04/2010  04/08/2010          99.79
5341575008            03/04/2010  04/08/2010           6.83
5411705006            03/04/2010  04/08/2010         607.65
5431647501            03/04/2010  04/08/2010        1384.72
5498080240            03/04/2010  04/08/2010         159.95
5593500001            03/04/2010  04/08/2010           9.02
5611957373            03/04/2010  04/08/2010           6.51
6124540409            03/04/2010  04/08/2010         127.76
6137557531            03/04/2010  04/08/2010         148.36
6433295000            03/04/2010  04/08/2010          16.38
6733352501            03/04/2010  04/08/2010         106.98
6923515008            03/04/2010  04/08/2010          65.72
7005172502            03/04/2010  04/08/2010         142.71
7122056133            03/04/2010  04/08/2010           5.74
7241105886            03/04/2010  04/08/2010         -38.98
8973730404            03/04/2010  04/08/2010         500.33
9562096736            03/04/2010  04/08/2010         155.87
9598044056            03/04/2010  04/08/2010           5.50
9995390003            03/04/2010  04/08/2010          61.18
5246257504            03/05/2010  04/09/2010        1774.02
6533151400            03/05/2010  04/09/2010        7751.99
6611367506            03/05/2010  04/09/2010          89.30
7152308461            03/05/2010  04/09/2010        2150.99
8371427504            03/05/2010  04/09/2010        1206.83
8381307506            03/05/2010  04/09/2010         601.12
9273322504            03/05/2010  04/09/2010         322.70
9596382508            03/05/2010  04/09/2010        9926.33
0215490004            03/08/2010  04/12/2010          83.84
0851910000            03/08/2010  04/12/2010        1910.28
1704970001            03/08/2010  04/12/2010          56.01
1735865006            03/08/2010  04/12/2010         159.48
1857386260            03/08/2010  04/12/2010           5.50
2186032500            03/08/2010  04/12/2010         996.95
3033837505            03/08/2010  04/12/2010         354.59
3419594464            03/08/2010  04/12/2010        2491.86
3870683699            03/08/2010  04/12/2010         146.39
4676162508            03/08/2010  04/12/2010          79.67
5265675008            03/08/2010  04/12/2010         259.89
5837025922            03/08/2010  04/12/2010         120.55
6395925008            03/08/2010  04/12/2010         613.86
6604225000            03/08/2010  04/12/2010           6.19
6976229325            03/08/2010  04/12/2010         957.87
8486060000            03/08/2010  04/12/2010         641.91
8555470007            03/08/2010  04/12/2010          92.20
8975650279            03/08/2010  04/12/2010           5.97
9006000005            03/08/2010  04/12/2010         161.52
9026057506            03/08/2010  04/12/2010         776.17
9423383257            03/08/2010  04/12/2010         129.39
9581789907            03/08/2010  04/12/2010          29.70

64 VA Dominion Invoices for a Total Invoice Amount of $44422.29

64 Total Alexandria Invoices for a Total Invoice Amount of $44422.29

Organization:   Total

64 Total Invoices for a Total Invoice Amount of $44422.29

