
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/13/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
2073392504            01/06/2010  02/10/2010         125.10
3341907974            01/06/2010  02/10/2010          22.00
4793367501            01/06/2010  02/10/2010         107.63
5498080240            01/06/2010  02/10/2010         218.17
6124540409            01/06/2010  02/10/2010         119.64
6137557531            01/06/2010  02/10/2010         169.46
6611367506            01/06/2010  02/10/2010         132.77
7152308461            01/06/2010  02/10/2010        2257.53
8371427504            01/06/2010  02/10/2010        1394.83
8381307506            01/06/2010  02/10/2010         654.75
9026057506            01/06/2010  02/10/2010         195.49
9273322504            01/06/2010  02/10/2010         389.88
9562096736            01/06/2010  02/10/2010         197.75
9598044056            01/06/2010  02/10/2010           5.58
9995390003            01/06/2010  02/10/2010          82.32
0215490004            01/07/2010  02/11/2010          19.10
0851910000            01/07/2010  02/11/2010        2156.06
1704970001            01/07/2010  02/11/2010         283.51
1735865006            01/07/2010  02/11/2010         206.90
1857386260            01/07/2010  02/11/2010           5.90
2186032500            01/07/2010  02/11/2010        1104.08
3033837505            01/07/2010  02/11/2010         474.70
3419594464            01/07/2010  02/11/2010        2821.68
3870683699            01/07/2010  02/11/2010         156.93
4676162508            01/07/2010  02/11/2010          96.05
5265675008            01/07/2010  02/11/2010         336.22
5411705006            01/07/2010  02/11/2010         703.22
5746157501            01/07/2010  02/11/2010          53.87
6395925008            01/07/2010  02/11/2010         764.85
6533151400            01/07/2010  02/11/2010        9541.73
8486060000            01/07/2010  02/11/2010         728.48
8555470007            01/07/2010  02/11/2010         110.49
8975650279            01/07/2010  02/11/2010           6.06
9006000005            01/07/2010  02/11/2010         198.01
9423383257            01/07/2010  02/11/2010         141.31
9581789907            01/07/2010  02/11/2010          34.43
9596382508            01/07/2010  02/11/2010       12692.45
0313545006            01/08/2010  02/12/2010          46.04
0551576051            01/08/2010  02/12/2010         272.41
1156320002            01/08/2010  02/12/2010        3235.83
1545407502            01/08/2010  02/12/2010         159.67
1856265002            01/08/2010  02/12/2010        3570.96
2865622506            01/08/2010  02/12/2010         182.67
3856202134            01/08/2010  02/12/2010         564.63
5246257504            01/08/2010  02/12/2010        2494.72
5658873640            01/08/2010  02/01/2010        1234.13
6604225000            01/08/2010  02/12/2010           8.78
6626365008            01/08/2010  02/12/2010        7214.80
6976229325            01/08/2010  02/12/2010        1202.71
7146330001            01/08/2010  02/12/2010        2155.20
7352631019            01/08/2010  02/12/2010        2178.62
8703872054            01/08/2010  02/12/2010         746.63
8955365005            01/08/2010  02/12/2010         736.01
1043295003            01/09/2010  02/15/2010          22.12
1312808247            01/09/2010  02/15/2010          53.33
2040619443            01/09/2010  02/15/2010        6839.39
2174476057            01/09/2010  02/15/2010         128.91
2225822507            01/09/2010  02/15/2010         437.17
2232277083            01/09/2010  02/15/2010        2427.90
2923347955            01/09/2010  02/15/2010         107.32
3103257501            01/09/2010  02/15/2010         196.83
3298198353            01/09/2010  02/15/2010           7.09
3470617501            01/09/2010  02/15/2010         221.55
4696475005            01/09/2010  02/15/2010       20362.88
6070697393            01/09/2010  02/15/2010          78.56
6670610002            01/09/2010  02/15/2010         427.86
6855697501            01/09/2010  02/15/2010         192.51
7199264891            01/09/2010  02/15/2010         214.32
7236357500            01/09/2010  02/15/2010        5660.14
7320592509            01/09/2010  02/15/2010          38.78
7448178173            01/09/2010  02/15/2010         264.90
8515290008            01/09/2010  02/15/2010         313.85
8525402502            01/09/2010  02/15/2010         119.85
8954752245            01/09/2010  02/15/2010          53.37
8965342507            01/09/2010  02/15/2010          98.14
9091146192            01/09/2010  02/15/2010         540.09
9216886433            01/09/2010  02/15/2010          45.29
0014940001            01/11/2010  02/15/2010         621.78
0662927573            01/11/2010  02/15/2010        1780.68
2990617504            01/11/2010  02/15/2010           5.50
4032400121            01/11/2010  02/15/2010         283.37
4626102505            01/11/2010  02/15/2010         -27.66
5863539630            01/11/2010  02/15/2010        1294.97
6265845005            01/11/2010  02/15/2010         597.83
6904957500            01/11/2010  02/15/2010         286.48
7852141840            01/11/2010  02/15/2010        2591.46
9304957500            01/11/2010  02/15/2010         194.61

87 VA Dominion Invoices for a Total Invoice Amount of $111193.91

87 Total Alexandria Invoices for a Total Invoice Amount of $111193.91

Organization:   Total

87 Total Invoices for a Total Invoice Amount of $111193.91

