
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/13/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            02/05/2019  03/12/2019         144.59
0399795483            02/05/2019  03/12/2019           7.63
0851910000            02/05/2019  03/12/2019        2751.55
1704970001            02/05/2019  03/12/2019         220.44
1795517794            02/05/2019  03/12/2019          50.29
2186032500            02/05/2019  03/12/2019        1172.40
2752013074            02/05/2019  03/12/2019          39.27
2959751336            02/05/2019  03/12/2019          18.37
3033837505            02/05/2019  03/12/2019         681.01
3419594464            02/05/2019  03/12/2019        3141.04
3870683699            02/05/2019  03/12/2019         170.44
4676162508            02/05/2019  03/12/2019          47.13
5265675008            02/05/2019  03/12/2019         591.18
5837025922            02/05/2019  03/12/2019         109.52
6117561719            02/05/2019  03/12/2019          29.50
6395925008            02/05/2019  03/12/2019        1324.75
6604225000            02/05/2019  03/12/2019          38.12
7568833136            02/05/2019  03/12/2019          11.31
7639515233            02/05/2019  03/12/2019           7.53
7985565550            02/05/2019  03/12/2019          61.79
8486060000            02/05/2019  03/12/2019        1311.07
8555470007            02/05/2019  03/12/2019          78.53
9006000005            02/05/2019  03/12/2019         188.22
9026057506            02/05/2019  03/12/2019         489.73
9423383257            02/05/2019  03/12/2019         244.49
9581789907            02/05/2019  03/12/2019          25.09
0313545006            02/06/2019  03/13/2019          48.60
1122287962            02/06/2019  03/13/2019          81.26
1156320002            02/06/2019  03/13/2019        3647.97
1545407502            02/06/2019  03/13/2019         210.71
1856265002            02/06/2019  03/13/2019        4278.42
4006384632            02/06/2019  03/13/2019          36.79
4452642962            02/06/2019  03/13/2019       23712.57
4696475005            02/06/2019  03/13/2019       24620.05
6414967502            02/06/2019  03/13/2019          26.42
6626365008            02/06/2019  03/13/2019        9341.80
7146330001            02/06/2019  03/13/2019        3533.56
7352631019            02/06/2019  03/13/2019        3587.24
7743229473            02/06/2019  03/13/2019          24.54
8703872054            02/06/2019  03/13/2019         926.87
8955365005            02/06/2019  03/13/2019         952.46
0442731477            02/07/2019  03/14/2019          70.25
0662927573            02/07/2019  03/14/2019        2407.96
0979288487            02/07/2019  03/14/2019          67.24
1043295003            02/07/2019  03/14/2019          35.81
1312808247            02/07/2019  03/14/2019          55.42
2040619443            02/07/2019  03/14/2019        6218.59
2174476057            02/07/2019  03/14/2019         142.93
2225822507            02/07/2019  03/14/2019         346.26
2371115839            02/07/2019  03/14/2019          59.65
2923347955            02/07/2019  03/14/2019         233.34
3092500747            02/07/2019  03/14/2019          37.15
3103257501            02/07/2019  03/14/2019         330.20
3104883701            02/07/2019  03/14/2019        4208.96
3470617501            02/07/2019  03/14/2019         257.08
4802659823            02/07/2019  03/14/2019       13247.22
5680981221            02/07/2019  03/14/2019          17.11
6070697393            02/07/2019  03/14/2019         118.76
6318036420            02/07/2019  03/14/2019          40.67
6670610002            02/07/2019  03/14/2019         583.33
6855697501            02/07/2019  03/14/2019         274.93
7199264891            02/07/2019  03/14/2019         215.71
7236357500            02/07/2019  03/14/2019        3131.85
7320592509            02/07/2019  03/14/2019          52.18
7448178173            02/07/2019  03/14/2019         308.44
7835036513            02/07/2019  03/14/2019        1408.94
8118282899            02/07/2019  03/14/2019           7.53
8659213329            02/07/2019  03/14/2019          36.51
8954752245            02/07/2019  03/14/2019          82.10
8965342507            02/07/2019  03/14/2019          21.29
9091146192            02/07/2019  03/14/2019         283.45
9216886433            02/07/2019  03/14/2019          50.90
9628787443            02/07/2019  03/14/2019          41.92
0014940001            02/08/2019  03/15/2019         902.52
4032400121            02/08/2019  03/15/2019         470.81
5863539630            02/08/2019  03/15/2019        3006.22
6265845005            02/08/2019  03/15/2019        1136.26
6904957500            02/08/2019  03/15/2019         233.46
7800570009            02/08/2019  03/15/2019         127.58
7852141840            02/08/2019  03/15/2019        1927.64
0668286057            02/11/2019  03/18/2019         186.94
0865355002            02/11/2019  03/18/2019         154.38
0875041303            02/11/2019  03/18/2019          27.18
0886617919            02/11/2019  03/18/2019          28.00
0899594022            02/11/2019  03/18/2019          50.29
0906461793            02/11/2019  03/18/2019          17.52
0917312621            02/11/2019  03/18/2019          20.13
0925594723            02/11/2019  03/18/2019          32.62
0939811717            02/11/2019  03/18/2019          17.93
0949361505            02/11/2019  03/18/2019          16.44
0957987662            02/11/2019  03/18/2019          18.24
0962345666            02/11/2019  03/18/2019          34.52
1030506974            02/11/2019  03/18/2019           6.59
1338347873            02/11/2019  03/18/2019          49.56
1847312228            02/11/2019  03/18/2019         256.98
1951810769            02/11/2019  03/18/2019         226.60
2278126202            02/11/2019  03/18/2019          47.56
2342127509            02/11/2019  03/18/2019          80.11
2596065009            02/11/2019  03/18/2019         111.62
3004480236            02/11/2019  03/18/2019          24.24
4543627956            02/11/2019  03/18/2019           8.79
4914616190            02/11/2019  03/18/2019          13.94
5606496759            02/11/2019  03/18/2019           6.59
