
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/14/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            12/06/2016  01/10/2017          82.40
0851910000            12/06/2016  01/10/2017        2019.64
1704970001            12/06/2016  01/10/2017         379.25
1735865006            12/06/2016  01/10/2017          17.96
2186032500            12/06/2016  01/10/2017        1748.15
2752013074            12/06/2016  01/10/2017          50.63
2959751336            12/06/2016  01/10/2017          18.87
3033837505            12/06/2016  01/10/2017         291.90
3419594464            12/06/2016  01/10/2017        3452.13
3870683699            12/06/2016  01/10/2017         134.36
4676162508            12/06/2016  01/10/2017          36.26
5265675008            12/06/2016  01/10/2017         295.97
5837025922            12/06/2016  01/10/2017         137.64
6395925008            12/06/2016  01/10/2017         329.66
6604225000            12/06/2016  01/10/2017          42.79
7568833136            12/06/2016  01/10/2017           9.56
8486060000            12/06/2016  01/10/2017         920.37
8555470007            12/06/2016  01/10/2017         136.14
9006000005            12/06/2016  01/10/2017         241.89
9026057506            12/06/2016  01/10/2017         487.23
9423383257            12/06/2016  01/10/2017         205.29
9581789907            12/06/2016  01/10/2017          21.72
0313545006            12/07/2016  01/11/2017         188.48
1122287962            12/07/2016  01/11/2017         299.84
1156320002            12/07/2016  01/11/2017        3617.77
1545407502            12/07/2016  01/11/2017         202.71
1856265002            12/07/2016  01/11/2017        3640.97
4006384632            12/07/2016  01/11/2017          58.78
4452642962            12/07/2016  01/11/2017       20054.69
4696475005            12/07/2016  01/11/2017       24985.96
6414967502            12/07/2016  01/11/2017          25.50
6626365008            12/07/2016  01/11/2017        9140.89
7146330001            12/07/2016  01/11/2017        2989.69
7352631019            12/07/2016  01/11/2017        2760.35
8703872054            12/07/2016  01/11/2017        1149.07
8955365005            12/07/2016  01/11/2017         734.83
0442731477            12/08/2016  01/12/2017          89.49
0662927573            12/08/2016  01/12/2017        1789.87
0979288487            12/08/2016  01/12/2017          66.47
1043295003            12/08/2016  01/12/2017         134.96
1312808247            12/08/2016  01/12/2017          72.15
