DateTime,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2010-06-12 23:52:00,2010-06-12,11:52 PM,74,60,62,SSE,5,0,30.12,0.0,Mostly Cloudy
2010-06-12 00:52:00,2010-06-12,12:52 AM,74,61,64,S,7,0,30.11,0.0,Partly Cloudy
2010-06-12 01:52:00,2010-06-12,1:52 AM,73,61,66,ESE,5,0,30.11,0.0,Partly Cloudy
2010-06-12 02:52:00,2010-06-12,2:52 AM,71,62,73,S,9,0,30.10,0.0,Fair
2010-06-12 03:52:00,2010-06-12,3:52 AM,71,64,78,SSE,12,0,30.09,0.0,Mostly Cloudy
2010-06-12 04:52:00,2010-06-12,4:52 AM,70,63,78,SSE,7,0,30.09,0.0,Partly Cloudy
2010-06-12 05:52:00,2010-06-12,5:52 AM,69,62,78,SSE,8,0,30.10,0.0,Partly Cloudy
2010-06-12 06:52:00,2010-06-12,6:52 AM,70,62,76,S,9,0,30.10,0.0,Partly Cloudy
2010-06-12 07:52:00,2010-06-12,7:52 AM,73,62,68,S,9,0,30.11,0.0,Partly Cloudy
2010-06-12 08:52:00,2010-06-12,8:52 AM,76,62,62,S,13,0,30.11,0.0,Partly Cloudy
2010-06-12 09:52:00,2010-06-12,9:52 AM,79,64,60,S,10,0,30.09,0.0,Partly Cloudy
2010-06-12 10:52:00,2010-06-12,10:52 AM,82,65,56,SSW,12,0,30.09,0.0,Fair
2010-06-12 11:52:00,2010-06-12,11:52 AM,85,66,53,S,10,0,30.07,0.0,Partly Cloudy
2010-06-12 12:52:00,2010-06-12,12:52 PM,86,67,53,SSE,12,0,30.03,0.0,Partly Cloudy
2010-06-12 13:52:00,2010-06-12,1:52 PM,89,68,50,S,10,0,30.00,0.0,Partly Cloudy
2010-06-12 14:52:00,2010-06-12,2:52 PM,90,69,50,S,12,0,29.98,0.0,Partly Cloudy
2010-06-12 15:52:00,2010-06-12,3:52 PM,91,70,50,SSE,9,0,29.95,0.0,Mostly Cloudy
2010-06-12 16:52:00,2010-06-12,4:52 PM,92,70,48,S,13,0,29.94,0.0,Mostly Cloudy
2010-06-12 17:25:00,2010-06-12,5:25 PM,90,70,52,SSW,12,18,29.94,0.0,Mostly Cloudy
2010-06-12 17:52:00,2010-06-12,5:52 PM,88,70,55,SW,18,23,29.93,0.0,Cloudy
2010-06-12 17:55:00,2010-06-12,5:55 PM,88,66,49,WSW,26,32,29.94,0.0,Cloudy / Windy
2010-06-12 18:08:00,2010-06-12,6:08 PM,84,66,55,SW,22,30,29.94,0.0,Cloudy / Windy
2010-06-12 18:19:00,2010-06-12,6:19 PM,84,66,55,SW,16,26,29.94,0.0,Cloudy
2010-06-12 18:31:00,2010-06-12,6:31 PM,82,70,66,S,16,26,29.93,0.0,Cloudy
2010-06-12 18:52:00,2010-06-12,6:52 PM,80,71,74,S,9,0,29.92,0.0,Cloudy
2010-06-12 19:52:00,2010-06-12,7:52 PM,79,71,77,S,5,0,29.92,0.0,Cloudy
2010-06-12 20:52:00,2010-06-12,8:52 PM,77,69,76,SSW,8,0,29.92,0.0,Cloudy
2010-06-12 21:52:00,2010-06-12,9:52 PM,76,70,82,SSW,8,0,29.93,0.0,Mostly Cloudy
2010-06-12 22:52:00,2010-06-12,10:52 PM,75,70,84,S,9,0,29.92,0.0,Mostly Cloudy
