DateTime,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2017-07-15 00:28:00,2017-07-15,12:28 AM,77,74,90,SSW,9,0,29.96,0.0,Mostly Cloudy
2017-07-15 00:52:00,2017-07-15,12:52 AM,77,74,90,SSW,6,0,29.95,0.0,Mostly Cloudy
2017-07-15 01:52:00,2017-07-15,1:52 AM,76,75,97,SW,5,0,29.93,0.0,Cloudy
2017-07-15 02:15:00,2017-07-15,2:15 AM,76,75,97,S,3,0,29.93,0.0,Cloudy
2017-07-15 02:52:00,2017-07-15,2:52 AM,76,75,97,CALM,0,0,29.93,0.0,Partly Cloudy
2017-07-15 03:52:00,2017-07-15,3:52 AM,76,75,97,SSW,5,0,29.93,0.0,Partly Cloudy
2017-07-15 04:52:00,2017-07-15,4:52 AM,76,74,94,SSW,8,0,29.93,0.0,Mostly Cloudy
2017-07-15 05:26:00,2017-07-15,5:26 AM,76,74,94,SW,6,0,29.94,0.0,Cloudy
2017-07-15 05:52:00,2017-07-15,5:52 AM,76,73,91,SW,8,0,29.94,0.0,Cloudy
2017-07-15 06:52:00,2017-07-15,6:52 AM,77,73,88,WSW,6,0,29.94,0.0,Cloudy
2017-07-15 07:52:00,2017-07-15,7:52 AM,79,71,77,W,6,0,29.95,0.0,Mostly Cloudy
2017-07-15 08:15:00,2017-07-15,8:15 AM,80,71,74,W,10,0,29.96,0.0,Mostly Cloudy
2017-07-15 08:52:00,2017-07-15,8:52 AM,80,69,69,W,8,0,29.96,0.0,Mostly Cloudy
2017-07-15 09:52:00,2017-07-15,9:52 AM,83,70,65,WNW,14,21,29.96,0.0,Mostly Cloudy
2017-07-15 10:52:00,2017-07-15,10:52 AM,83,70,65,NNW,14,0,29.97,0.0,Mostly Cloudy
2017-07-15 11:52:00,2017-07-15,11:52 AM,86,69,57,NW,13,0,29.96,0.0,Mostly Cloudy
2017-07-15 12:52:00,2017-07-15,12:52 PM,88,67,49,WNW,14,0,29.96,0.0,Mostly Cloudy
2017-07-15 13:52:00,2017-07-15,1:52 PM,88,64,45,NW,15,0,29.95,0.0,Mostly Cloudy
2017-07-15 14:52:00,2017-07-15,2:52 PM,88,65,46,NNW,13,0,29.93,0.0,Mostly Cloudy
2017-07-15 15:52:00,2017-07-15,3:52 PM,89,62,40,NW,10,18,29.92,0.0,Mostly Cloudy
2017-07-15 16:52:00,2017-07-15,4:52 PM,88,63,43,NW,13,21,29.91,0.0,Partly Cloudy
2017-07-15 17:52:00,2017-07-15,5:52 PM,88,62,42,NNW,8,0,29.90,0.0,Fair
2017-07-15 18:52:00,2017-07-15,6:52 PM,87,62,43,NNW,12,0,29.90,0.0,Fair
2017-07-15 19:52:00,2017-07-15,7:52 PM,85,62,46,NW,12,0,29.90,0.0,Fair
2017-07-15 20:52:00,2017-07-15,8:52 PM,83,63,51,N,10,0,29.92,0.0,Fair
2017-07-15 21:52:00,2017-07-15,9:52 PM,81,63,54,N,10,0,29.95,0.0,Partly Cloudy
2017-07-15 22:52:00,2017-07-15,10:52 PM,80,63,56,N,9,0,29.96,0.0,Partly Cloudy
2017-07-15 23:52:00,2017-07-15,11:52 PM,79,62,56,N,9,0,29.97,0.0,Mostly Cloudy
