DateTime,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2015-01-17 01:52:00,2015-01-17,1:52 AM,34,16,48,N,10,0,30.27,0.0,Fair
2015-01-17 02:52:00,2015-01-17,2:52 AM,33,15,48,NNE,9,0,30.29,0.0,Partly Cloudy
2015-01-17 03:52:00,2015-01-17,3:52 AM,32,14,48,NNE,8,0,30.32,0.0,Fair
2015-01-17 04:52:00,2015-01-17,4:52 AM,31,13,47,NNE,10,0,30.32,0.0,Fair
2015-01-17 05:52:00,2015-01-17,5:52 AM,30,12,47,NE,13,0,30.32,0.0,Fair
2015-01-17 06:52:00,2015-01-17,6:52 AM,29,11,47,NE,8,0,30.33,0.0,Fair
2015-01-17 07:52:00,2015-01-17,7:52 AM,29,9,43,NE,6,0,30.36,0.0,Fair
2015-01-17 08:52:00,2015-01-17,8:52 AM,29,8,41,CALM,0,0,30.39,0.0,Fair
2015-01-17 09:52:00,2015-01-17,9:52 AM,30,10,43,NE,3,0,30.41,0.0,Fair
2015-01-17 10:52:00,2015-01-17,10:52 AM,31,11,43,CALM,0,0,30.42,0.0,Fair
2015-01-17 11:52:00,2015-01-17,11:52 AM,33,13,43,S,8,0,30.42,0.0,Fair
2015-01-17 12:52:00,2015-01-17,12:52 PM,35,15,44,SSW,9,0,30.38,0.0,Fair
2015-01-17 13:52:00,2015-01-17,1:52 PM,37,17,44,S,7,0,30.35,0.0,Partly Cloudy
2015-01-17 14:52:00,2015-01-17,2:52 PM,39,18,43,S,10,0,30.31,0.0,Partly Cloudy
2015-01-17 15:52:00,2015-01-17,3:52 PM,39,20,46,S,12,0,30.29,0.0,Mostly Cloudy
2015-01-17 16:52:00,2015-01-17,4:52 PM,39,19,45,S,10,0,30.28,0.0,Mostly Cloudy
2015-01-17 17:52:00,2015-01-17,5:52 PM,37,19,48,SSE,10,0,30.27,0.0,Mostly Cloudy
2015-01-17 18:52:00,2015-01-17,6:52 PM,36,18,48,SSE,9,0,30.26,0.0,Mostly Cloudy
2015-01-17 19:52:00,2015-01-17,7:52 PM,35,18,50,SSE,8,0,30.26,0.0,Mostly Cloudy
2015-01-17 20:52:00,2015-01-17,8:52 PM,35,21,57,SSE,10,0,30.25,0.0,Mostly Cloudy
2015-01-17 21:52:00,2015-01-17,9:52 PM,35,23,61,SSE,8,0,30.23,0.0,Mostly Cloudy
2015-01-17 22:52:00,2015-01-17,10:52 PM,35,24,64,S,10,0,30.21,0.0,Mostly Cloudy
2015-01-17 23:52:00,2015-01-17,11:52 PM,36,26,67,S,15,0,30.19,0.0,Fair
2015-01-17 00:52:00,2015-01-17,12:52 AM,35,27,72,S,18,0,30.16,0.0,Fair
