DateTime,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2017-09-18 00:52:00,2017-09-18,12:52 AM,72,69,91,ENE,5,0,30.08,0.0,Fair
2017-09-18 01:52:00,2017-09-18,1:52 AM,72,69,91,E,5,0,30.07,0.0,Fair
2017-09-18 02:52:00,2017-09-18,2:52 AM,71,69,93,NE,6,0,30.05,0.0,Cloudy
2017-09-18 03:52:00,2017-09-18,3:52 AM,71,69,93,ENE,5,0,30.05,0.0,Cloudy
2017-09-18 04:52:00,2017-09-18,4:52 AM,71,69,93,N,3,0,30.06,0.0,Cloudy
2017-09-18 05:06:00,2017-09-18,5:06 AM,71,69,93,N,5,0,30.06,0.0,Cloudy
2017-09-18 05:52:00,2017-09-18,5:52 AM,71,69,93,NNE,5,0,30.06,0.0,Cloudy
2017-09-18 06:42:00,2017-09-18,6:42 AM,71,69,93,NE,7,0,30.06,0.0,Mostly Cloudy
2017-09-18 06:52:00,2017-09-18,6:52 AM,71,69,93,ENE,8,0,30.06,0.0,Mostly Cloudy
2017-09-18 07:25:00,2017-09-18,7:25 AM,71,69,93,NE,6,0,30.07,0.0,Partly Cloudy
2017-09-18 07:52:00,2017-09-18,7:52 AM,72,69,91,NNE,8,0,30.07,0.0,Partly Cloudy
2017-09-18 08:05:00,2017-09-18,8:05 AM,72,69,91,NNE,8,0,30.07,0.0,Partly Cloudy
2017-09-18 08:45:00,2017-09-18,8:45 AM,72,69,91,NE,9,0,30.08,0.0,Mostly Cloudy
2017-09-18 08:52:00,2017-09-18,8:52 AM,73,69,87,NE,9,0,30.08,0.0,Mostly Cloudy
2017-09-18 09:20:00,2017-09-18,9:20 AM,74,69,85,NNE,10,0,30.08,0.0,Mostly Cloudy
2017-09-18 09:52:00,2017-09-18,9:52 AM,74,68,82,NE,10,0,30.07,0.0,Mostly Cloudy
2017-09-18 10:52:00,2017-09-18,10:52 AM,74,67,79,ENE,14,0,30.07,0.0,Mostly Cloudy
2017-09-18 11:04:00,2017-09-18,11:04 AM,75,67,76,,0,0,30.07,0.0,
2017-09-18 11:38:00,2017-09-18,11:38 AM,75,67,76,NE,13,0,30.08,0.0,Cloudy
2017-09-18 11:52:00,2017-09-18,11:52 AM,75,67,76,NE,10,0,30.08,0.0,Cloudy
2017-09-18 12:52:00,2017-09-18,12:52 PM,76,67,74,NE,9,0,30.06,0.0,Cloudy
2017-09-18 13:52:00,2017-09-18,1:52 PM,75,68,79,ENE,12,0,30.05,0.0,Cloudy
2017-09-18 14:52:00,2017-09-18,2:52 PM,75,68,79,ENE,9,0,30.05,0.0,Cloudy
2017-09-18 15:45:00,2017-09-18,3:45 PM,75,69,82,ENE,10,0,30.04,0.0,Cloudy
2017-09-18 15:52:00,2017-09-18,3:52 PM,75,69,82,NE,12,0,30.04,0.0,Cloudy
2017-09-18 16:52:00,2017-09-18,4:52 PM,76,69,79,NNE,10,0,30.02,0.0,Mostly Cloudy
2017-09-18 17:44:00,2017-09-18,5:44 PM,76,68,76,NE,10,0,30.02,0.0,Mostly Cloudy
2017-09-18 17:52:00,2017-09-18,5:52 PM,77,69,76,N,10,0,30.01,0.0,Mostly Cloudy
2017-09-18 18:13:00,2017-09-18,6:13 PM,76,68,76,NNE,13,0,30.00,0.0,Mostly Cloudy
2017-09-18 18:52:00,2017-09-18,6:52 PM,74,68,82,NE,12,0,30.01,0.0,Mostly Cloudy
2017-09-18 19:52:00,2017-09-18,7:52 PM,73,68,84,NNE,10,0,30.03,0.0,Partly Cloudy
2017-09-18 20:52:00,2017-09-18,8:52 PM,72,68,87,N,8,0,30.03,0.0,Partly Cloudy
2017-09-18 21:52:00,2017-09-18,9:52 PM,72,68,87,NNE,10,0,30.03,0.0,Mostly Cloudy
2017-09-18 22:52:00,2017-09-18,10:52 PM,71,68,90,NNE,8,0,30.03,0.0,Mostly Cloudy
2017-09-18 23:52:00,2017-09-18,11:52 PM,71,68,90,NNE,8,0,30.02,0.0,Partly Cloudy
