
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/13/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0956030449            03/05/2013  04/09/2013        1251.49
1011348529            03/05/2013  04/09/2013        1376.04
5246257504            03/05/2013  04/09/2013        1968.76
5411705006            03/05/2013  04/09/2013         653.10
6433295000            03/05/2013  04/09/2013          30.15
6533151400            03/05/2013  04/09/2013       12162.08
6611367506            03/05/2013  04/09/2013         156.33
7152308461            03/05/2013  04/09/2013        2384.01
8371427504            03/05/2013  04/09/2013        1075.03
8381307506            03/05/2013  04/09/2013         662.69
9273322504            03/05/2013  04/09/2013         460.15
9596382508            03/05/2013  04/09/2013       15710.85
0851910000            03/06/2013  04/10/2013        2194.79
1704970001            03/06/2013  04/10/2013          58.62
1735865006            03/06/2013  04/10/2013         226.36
2186032500            03/06/2013  04/10/2013        1357.79
3033837505            03/06/2013  04/10/2013         522.75
3419594464            03/06/2013  04/10/2013        2667.39
3870683699            03/06/2013  04/10/2013         162.27
4676162508            03/06/2013  04/10/2013         132.09
5210403555            03/06/2013  04/10/2013         624.61
5265675008            03/06/2013  04/10/2013         259.70
5746157501            03/06/2013  04/10/2013          76.28
5837025922            03/06/2013  04/10/2013         143.24
6395925008            03/06/2013  04/10/2013         763.02
6604225000            03/06/2013  04/10/2013           5.65
8486060000            03/06/2013  04/10/2013         725.28
8555470007            03/06/2013  04/10/2013         158.31
8975650279            03/06/2013  04/10/2013           6.44
9006000005            03/06/2013  04/10/2013         205.80
9026057506            03/06/2013  04/10/2013         398.45
9423383257            03/06/2013  04/10/2013         133.02
9581789907            03/06/2013  04/10/2013          21.53
0215490004            03/07/2013  04/11/2013          98.45
0313545006            03/07/2013  04/11/2013         102.57
1156320002            03/07/2013  04/11/2013        3218.10
1545407502            03/07/2013  04/11/2013         164.52
5658873640            03/07/2013  04/01/2013         559.15
6414967502            03/07/2013  04/11/2013          25.64
6626365008            03/07/2013  04/11/2013        8252.61
7352631019            03/07/2013  04/11/2013        2352.95
8703872054            03/07/2013  04/11/2013         982.99
8955365005            03/07/2013  04/11/2013         817.13
1043295003            03/08/2013  04/12/2013           5.66
1312808247            03/08/2013  04/12/2013          43.74
1856265002            03/08/2013  04/12/2013        3762.20
2174476057            03/08/2013  04/12/2013         141.85
2225822507            03/08/2013  04/12/2013         463.62
2865622506            03/08/2013  04/12/2013         165.54
2923347955            03/08/2013  04/12/2013         158.21
3103257501            03/08/2013  04/12/2013         314.33
3470617501            03/08/2013  04/12/2013         242.43
4452642962            03/08/2013  04/12/2013       17754.76
4696475005            03/08/2013  04/12/2013       22677.66
6070697393            03/08/2013  04/12/2013         101.08
6670610002            03/08/2013  04/12/2013         589.20
6855697501            03/08/2013  04/12/2013         261.08
7146330001            03/08/2013  04/12/2013        2992.10
7199264891            03/08/2013  04/12/2013         188.66
7320592509            03/08/2013  04/12/2013          47.31
7448178173            03/08/2013  04/12/2013         202.25
7835036513            03/08/2013  04/12/2013        1318.65
8954752245            03/08/2013  04/12/2013          85.70
9091146192            03/08/2013  04/12/2013         245.39
9216886433            03/08/2013  04/12/2013          50.99
0662927573            03/11/2013  04/15/2013        2392.94
2040619443            03/11/2013  04/15/2013        9433.18
2990617504            03/11/2013  04/15/2013           5.66
4032400121            03/11/2013  04/15/2013         434.14
4802659823            03/11/2013  04/15/2013       14822.72
5863539630            03/11/2013  04/15/2013        1980.17
6265845005            03/11/2013  04/15/2013         632.70
7236357500            03/11/2013  04/15/2013        3103.13
7852141840            03/11/2013  04/15/2013        3250.18
8515290008            03/11/2013  04/15/2013        1057.42
8525402502            03/11/2013  04/15/2013         182.12
8965342507            03/11/2013  04/15/2013          21.53

77 VA Dominion Invoices for a Total Invoice Amount of $154436.48

77 Total Alexandria Invoices for a Total Invoice Amount of $154436.48


Organization:   Total

77 Total Invoices for a Total Invoice Amount of $154436.48

