
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/13/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            06/05/2018  07/10/2018         171.70
0851910000            06/05/2018  07/10/2018         883.30
1704970001            06/05/2018  07/10/2018         278.85
1795517794            06/05/2018  07/10/2018          44.07
2186032500            06/05/2018  07/10/2018        2180.74
2752013074            06/05/2018  07/10/2018          47.34
2959751336            06/05/2018  07/10/2018          18.60
3033837505            06/05/2018  07/10/2018         254.97
3419594464            06/05/2018  07/10/2018        5925.16
3870683699            06/05/2018  07/10/2018          51.38
4676162508            06/05/2018  07/10/2018         738.57
5265675008            06/05/2018  07/10/2018         255.77
5837025922            06/05/2018  07/10/2018         114.46
6117561719            06/05/2018  07/10/2018          22.26
6395925008            06/05/2018  07/10/2018         390.58
6604225000            06/05/2018  07/10/2018          38.92
7568833136            06/05/2018  07/10/2018           9.41
7639515233            06/05/2018  07/10/2018           7.19
7985565550            06/05/2018  07/10/2018          54.43
8486060000            06/05/2018  07/10/2018        1023.61
8555470007            06/05/2018  07/10/2018          88.35
9006000005            06/05/2018  07/10/2018         330.96
9026057506            06/05/2018  07/10/2018         653.35
9423383257            06/05/2018  07/10/2018         304.79
9581789907            06/05/2018  07/10/2018          15.42
0313545006            06/06/2018  07/11/2018          65.03
1122287962            06/06/2018  07/11/2018         544.70
1156320002            06/06/2018  07/11/2018        3310.70
1545407502            06/06/2018  07/11/2018         117.33
1856265002            06/06/2018  07/11/2018        3901.22
4006384632            06/06/2018  07/11/2018          36.83
4452642962            06/06/2018  07/11/2018       25864.77
4696475005            06/06/2018  07/11/2018       28427.10
6414967502            06/06/2018  07/11/2018          25.80
6626365008            06/06/2018  07/11/2018       10191.00
7146330001            06/06/2018  07/11/2018        2840.43
7352631019            06/06/2018  07/11/2018        2566.62
7743229473            06/06/2018  07/11/2018          16.58
8703872054            06/06/2018  07/11/2018         709.68
8955365005            06/06/2018  07/11/2018         863.81
0442731477            06/07/2018  07/12/2018          69.26
0662927573            06/07/2018  07/12/2018        2138.89
0979288487            06/07/2018  07/12/2018          60.71
1043295003            06/07/2018  07/12/2018          22.55
1312808247            06/07/2018  07/12/2018          55.59
2040619443            06/07/2018  07/12/2018        6351.81
2174476057            06/07/2018  07/12/2018          79.80
2225822507            06/07/2018  07/12/2018         316.22
2371115839            06/07/2018  07/12/2018          69.52
2923347955            06/07/2018  07/12/2018         104.31
3092500747            06/07/2018  07/12/2018          67.54
3103257501            06/07/2018  07/12/2018         301.76
3104883701            06/07/2018  07/12/2018        5040.53
3470617501            06/07/2018  07/12/2018         140.16
4802659823            06/07/2018  07/12/2018       13620.68
5680981221            06/07/2018  07/12/2018          16.43
6070697393            06/07/2018  07/12/2018          63.22
