
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/10/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0850668062            12/03/2014  01/07/2015          18.20
1118501327            12/03/2014  01/07/2015          36.88
1301306682            12/03/2014  01/07/2015          21.70
1765582505            12/03/2014  01/07/2015         100.67
1863767503            12/03/2014  01/07/2015          48.70
2123460004            12/03/2014  01/07/2015          50.81
2154604132            12/03/2014  01/07/2015         196.83
2464858170            12/03/2014  01/07/2015          22.20
3249452008            12/03/2014  01/07/2015          72.87
3341907974            12/03/2014  01/07/2015          24.30
3355630009            12/03/2014  01/07/2015          20.03
3675982502            12/03/2014  01/07/2015          21.01
4287681979            12/03/2014  01/07/2015          21.70
4626102505            12/03/2014  01/07/2015         108.68
5033402503            12/03/2014  01/07/2015          28.46
5163527509            12/03/2014  01/07/2015          36.39
5316252500            12/03/2014  01/07/2015        9240.42
5321630005            12/03/2014  01/07/2015          53.73
5341575008            12/03/2014  01/07/2015          45.69
5411705006            12/03/2014  01/07/2015         450.95
5431647501            12/03/2014  01/07/2015        1972.75
5498080240            12/03/2014  01/07/2015         246.33
5593500001            12/03/2014  01/07/2015          14.63
5611957373            12/03/2014  01/07/2015           8.90
5781917504            12/03/2014  01/07/2015           6.59
6124540409            12/03/2014  01/07/2015         172.58
6433295000            12/03/2014  01/07/2015          45.97
6651850288            12/03/2014  01/07/2015          47.84
6923515008            12/03/2014  01/07/2015          73.18
7005172502            12/03/2014  01/07/2015         223.21
7122056133            12/03/2014  01/07/2015           6.98
7241105886            12/03/2014  01/07/2015          29.20
7996733445            12/03/2014  01/07/2015          28.71
8702071724            12/03/2014  01/07/2015         331.32
8973730404            12/03/2014  01/07/2015         340.79
9116039182            12/03/2014  01/07/2015          38.65
9562096736            12/03/2014  01/07/2015         145.97
9598044056            12/03/2014  01/07/2015           6.87
9901598657            12/03/2014  01/07/2015           7.26
9995390003            12/03/2014  01/07/2015         108.50
1011348529            12/04/2014  01/08/2015         351.64
5246257504            12/04/2014  01/08/2015        3134.58
6533151400            12/04/2014  01/08/2015       11844.49
6611367506            12/04/2014  01/08/2015         251.28
7152308461            12/04/2014  01/08/2015        2561.56
8371427504            12/04/2014  01/08/2015        1855.83
8381307506            12/04/2014  01/08/2015         503.67
9273322504            12/04/2014  01/08/2015         585.97
9596382508            12/04/2014  01/08/2015       15215.95
0215490004            12/05/2014  01/09/2015         141.95
0823337506            12/05/2014  01/09/2015           9.97
1704970001            12/05/2014  01/09/2015           8.72
1735865006            12/05/2014  01/09/2015         171.81
1973380007            12/05/2014  01/09/2015         231.44
2073392504            12/05/2014  01/09/2015         153.51
2186032500            12/05/2014  01/09/2015        1412.93
2752013074            12/05/2014  01/09/2015          59.60
3033837505            12/05/2014  01/09/2015         641.03
3419594464            12/05/2014  01/09/2015        2864.68
3870683699            12/05/2014  01/09/2015         222.72
4676162508            12/05/2014  01/09/2015          13.53
4793367501            12/05/2014  01/09/2015         119.06
5265675008            12/05/2014  01/09/2015         389.40
5746157501            12/05/2014  01/09/2015          87.99
5837025922            12/05/2014  01/09/2015         156.14
6137557531            12/05/2014  01/09/2015         152.35
6395925008            12/05/2014  01/09/2015         534.15
6604225000            12/05/2014  01/09/2015           6.59
7568833136            12/05/2014  01/09/2015           7.04
8486060000            12/05/2014  01/09/2015         781.30
8555470007            12/05/2014  01/09/2015         175.01
9006000005            12/05/2014  01/09/2015         257.46
9026057506            12/05/2014  01/09/2015         542.81
9423383257            12/05/2014  01/09/2015         185.65
9581789907            12/05/2014  01/09/2015          23.23
0313545006            12/08/2014  01/12/2015         135.03
1122287962            12/08/2014  01/12/2015          33.60
1156320002            12/08/2014  01/12/2015        3546.15
1545407502            12/08/2014  01/12/2015         167.70
1856265002            12/08/2014  01/12/2015        3564.01
4006384632            12/08/2014  01/12/2015          22.51
4452642962            12/08/2014  01/12/2015       18585.26
4696475005            12/08/2014  01/12/2015       24728.00
5658873640            12/08/2014  01/01/2015         471.19
6414967502            12/08/2014  01/12/2015          25.29
6626365008            12/08/2014  01/12/2015        8434.35
7352631019            12/08/2014  01/12/2015        2344.31
8955365005            12/08/2014  01/12/2015         881.46

88 VA Dominion Invoices for a Total Invoice Amount of $123070.35

88 Total Alexandria Invoices for a Total Invoice Amount of $123070.35


Organization:   Total

88 Total Invoices for a Total Invoice Amount of $123070.35

