
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/14/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
4626102505            07/06/2010  08/10/2010         336.68
5246257504            07/06/2010  08/10/2010        2689.43
6533151400            07/06/2010  08/10/2010        9272.31
6611367506            07/06/2010  08/10/2010         160.74
7152308461            07/06/2010  08/10/2010        3198.82
8371427504            07/06/2010  08/10/2010         871.13
8381307506            07/06/2010  08/10/2010         233.05
9273322504            07/06/2010  08/10/2010         558.34
9596382508            07/06/2010  08/10/2010       13254.92
0215490004            07/07/2010  08/11/2010          93.44
0851910000            07/07/2010  08/11/2010        1257.92
1704970001            07/07/2010  08/11/2010         216.56
1735865006            07/07/2010  08/11/2010         378.68
1857386260            07/07/2010  08/11/2010           5.50
2186032500            07/07/2010  08/11/2010        2326.41
3033837505            07/07/2010  08/11/2010         494.03
3419594464            07/07/2010  08/11/2010        5130.64
3870683699            07/07/2010  08/11/2010          87.79
4676162508            07/07/2010  08/11/2010        1252.60
5210403555            07/07/2010  08/11/2010         436.13
5265675008            07/07/2010  08/11/2010         254.95
5746157501            07/07/2010  08/11/2010          29.26
5837025922            07/07/2010  08/11/2010         117.99
6395925008            07/07/2010  08/11/2010         355.92
8486060000            07/07/2010  08/11/2010        1010.99
8555470007            07/07/2010  08/11/2010          85.08
8975650279            07/07/2010  08/11/2010           6.38
9006000005            07/07/2010  08/11/2010         477.77
9026057506            07/07/2010  08/11/2010         268.21
9423383257            07/07/2010  08/11/2010         254.42
9581789907            07/07/2010  08/11/2010          27.57
0313545006            07/08/2010  08/12/2010         128.20
0551576051            07/08/2010  08/12/2010         268.82
1156320002            07/08/2010  08/12/2010        3128.56
1545407502            07/08/2010  08/12/2010         111.98
1856265002            07/08/2010  08/12/2010        3239.49
2865622506            07/08/2010  08/12/2010         383.71
3856202134            07/08/2010  08/12/2010         418.90
5658873640            07/08/2010  07/30/2010         938.47
6414967502            07/08/2010  08/12/2010          22.35
6976229325            07/08/2010  08/12/2010         485.24
7146330001            07/08/2010  08/12/2010        2583.30
7352631019            07/08/2010  08/12/2010        2363.57
8955365005            07/08/2010  08/12/2010        1064.80
0662927573            07/09/2010  08/13/2010        1920.27
1043295003            07/09/2010  08/13/2010          11.60
1312808247            07/09/2010  08/13/2010          51.50
2040619443            07/09/2010  08/13/2010        5994.60
2174476057            07/09/2010  08/13/2010          90.36
2225822507            07/09/2010  08/13/2010         389.09
2232277083            07/09/2010  08/13/2010        2623.59
2923347955            07/09/2010  08/13/2010         139.77
3103257501            07/09/2010  08/13/2010         270.03
3298198353            07/09/2010  08/13/2010          18.37
3470617501            07/09/2010  08/13/2010         253.07
4696475005            07/09/2010  08/13/2010       23036.01
6070697393            07/09/2010  08/13/2010          25.93
6604225000            07/09/2010  08/13/2010           5.50
6670610002            07/09/2010  08/13/2010          85.60
7199264891            07/09/2010  08/13/2010         153.48
7236357500            07/09/2010  08/13/2010        3583.99
7320592509            07/09/2010  08/13/2010          35.35
7448178173            07/09/2010  08/13/2010         121.97
7835036513            07/09/2010  08/13/2010        1173.90
8515290008            07/09/2010  08/13/2010         540.21
8525402502            07/09/2010  08/13/2010         363.45
8954752245            07/09/2010  08/13/2010          46.84
8965342507            07/09/2010  08/13/2010         303.21
9091146192            07/09/2010  08/13/2010         368.78
9216886433            07/09/2010  08/13/2010          56.29
0014940001            07/12/2010  08/16/2010        1045.65
2990617504            07/12/2010  08/16/2010         106.10
4032400121            07/12/2010  08/16/2010         315.58
5863539630            07/12/2010  08/16/2010        1479.58
6265845005            07/12/2010  08/16/2010        1035.61
6626365008            07/12/2010  08/16/2010        8698.03
6904957500            07/12/2010  08/16/2010         354.05
7800570009            07/12/2010  08/16/2010         516.20
7852141840            07/12/2010  08/16/2010        3102.16
8703872054            07/12/2010  08/16/2010         704.81
9304957500            07/12/2010  08/16/2010         433.29

81 VA Dominion Invoices for a Total Invoice Amount of $119734.87

81 Total Alexandria Invoices for a Total Invoice Amount of $119734.87

Organization:   Total

81 Total Invoices for a Total Invoice Amount of $119734.87

