
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/09/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            09/01/2015  10/06/2015           7.57
0850668062            09/01/2015  10/06/2015          17.42
1118501327            09/01/2015  10/06/2015          35.18
1301306682            09/01/2015  10/06/2015          20.75
1765582505            09/01/2015  10/06/2015         250.34
1863767503            09/01/2015  10/06/2015          80.76
1934161330            09/01/2015  10/06/2015           8.27
1973380007            09/01/2015  10/06/2015         156.80
2073392504            09/01/2015  10/06/2015         112.83
2123460004            09/01/2015  10/06/2015          37.05
2154604132            09/01/2015  10/06/2015         210.49
2464858170            09/01/2015  10/06/2015          21.41
3249452008            09/01/2015  10/06/2015          36.58
3341907974            09/01/2015  10/06/2015          26.74
3355630009            09/01/2015  10/06/2015          16.13
3675982502            09/01/2015  10/06/2015          14.54
4287681979            09/01/2015  10/06/2015          20.84
4626102505            09/01/2015  10/06/2015         196.83
4793367501            09/01/2015  10/06/2015          90.60
5033402503            09/01/2015  10/06/2015          31.71
5316252500            09/01/2015  10/06/2015        9652.61
5321630005            09/01/2015  10/06/2015          76.88
5411705006            09/01/2015  10/06/2015         440.00
5431647501            09/01/2015  10/06/2015        3610.98
5593500001            09/01/2015  10/06/2015          14.64
5611957373            09/01/2015  10/06/2015           8.57
5781917504            09/01/2015  10/06/2015           6.59
6124540409            09/01/2015  10/06/2015         106.77
6137557531            09/01/2015  10/06/2015          87.71
6433295000            09/01/2015  10/06/2015          38.36
6651850288            09/01/2015  10/06/2015         148.87
6923515008            09/01/2015  10/06/2015          62.49
7005172502            09/01/2015  10/06/2015         347.65
7122056133            09/01/2015  10/06/2015           7.00
7241105886            09/01/2015  10/06/2015          29.38
7996733445            09/01/2015  10/06/2015          27.31
8702071724            09/01/2015  10/06/2015         111.44
8973730404            09/01/2015  10/06/2015         360.47
9116039182            09/01/2015  10/06/2015          37.37
9562096736            09/01/2015  10/06/2015          63.79
9598044056            09/01/2015  10/06/2015           6.79
9901598657            09/01/2015  10/06/2015           7.19
9995390003            09/01/2015  10/06/2015          75.89
5246257504            09/02/2015  10/07/2015        2580.92
6533151400            09/02/2015  10/07/2015       12077.46
6611367506            09/02/2015  10/07/2015         226.91
7152308461            09/02/2015  10/07/2015        2619.28
8371427504            09/02/2015  10/07/2015        1517.19
8381307506            09/02/2015  10/07/2015         238.93
9273322504            09/02/2015  10/07/2015         897.12
9596382508            09/02/2015  10/07/2015       14156.20
0215490004            09/03/2015  10/08/2015         109.31
0851910000            09/03/2015  10/08/2015        1019.10
1704970001            09/03/2015  10/08/2015          11.14
1735865006            09/03/2015  10/08/2015         247.46
2186032500            09/03/2015  10/08/2015        2602.14
2752013074            09/03/2015  10/08/2015          44.21
2959751336            09/03/2015  10/08/2015          17.44
3033837505            09/03/2015  10/08/2015         385.36
3419594464            09/03/2015  10/08/2015        5333.79
3870683699            09/03/2015  10/08/2015         128.22
4676162508            09/03/2015  10/08/2015        1082.46
5265675008            09/03/2015  10/08/2015         241.12
5746157501            09/03/2015  10/08/2015          33.11
5837025922            09/03/2015  10/08/2015         128.83
6395925008            09/03/2015  10/08/2015         296.42
7568833136            09/03/2015  10/08/2015           9.47
8486060000            09/03/2015  10/08/2015        1094.97
8555470007            09/03/2015  10/08/2015         108.18
9006000005            09/03/2015  10/08/2015         333.09
9026057506            09/03/2015  10/08/2015         562.61
9423383257            09/03/2015  10/08/2015         315.09
9581789907            09/03/2015  10/08/2015          16.31
0313545006            09/04/2015  10/09/2015         132.68
1122287962            09/04/2015  10/09/2015         283.11
1156320002            09/04/2015  10/09/2015        3228.53
1545407502            09/04/2015  10/09/2015         141.87
1856265002            09/04/2015  10/09/2015        3908.70
4006384632            09/04/2015  10/09/2015          27.72
4452642962            09/04/2015  10/09/2015       18460.88
4696475005            09/04/2015  10/09/2015       25765.78
6414967502            09/04/2015  10/09/2015          25.56
6604225000            09/04/2015  10/09/2015           7.00
6626365008            09/04/2015  10/09/2015        9128.15
7146330001            09/04/2015  10/09/2015        2915.75
7352631019            09/04/2015  10/09/2015        2758.42
8703872054            09/04/2015  10/09/2015        1004.19
8955365005            09/04/2015  10/09/2015        1100.30

88 VA Dominion Invoices for a Total Invoice Amount of $134044.07

88 Total Alexandria Invoices for a Total Invoice Amount of $134044.07


Organization:   Total

88 Total Invoices for a Total Invoice Amount of $134044.07

