
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/15/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            04/07/2015  05/12/2015         123.52
0851910000            04/07/2015  05/12/2015        1855.54
1704970001            04/07/2015  05/12/2015           8.52
1735865006            04/07/2015  05/12/2015         211.21
2186032500            04/07/2015  05/12/2015        1362.06
2752013074            04/07/2015  05/12/2015          25.61
2959751336            04/07/2015  05/12/2015          17.76
3033837505            04/07/2015  05/12/2015         312.68
3419594464            04/07/2015  05/12/2015        2844.53
3870683699            04/07/2015  05/12/2015         260.13
4676162508            04/07/2015  05/12/2015          25.52
5265675008            04/07/2015  05/12/2015         373.03
5746157501            04/07/2015  05/12/2015          55.68
5837025922            04/07/2015  05/12/2015         144.44
6395925008            04/07/2015  05/12/2015         880.87
7568833136            04/07/2015  05/12/2015           9.48
8486060000            04/07/2015  05/12/2015         777.46
8555470007            04/07/2015  05/12/2015         143.26
9006000005            04/07/2015  05/12/2015         176.04
9026057506            04/07/2015  05/12/2015         470.57
9423383257            04/07/2015  05/12/2015         146.16
9581789907            04/07/2015  05/12/2015          18.38
0313545006            04/08/2015  05/13/2015          91.18
1122287962            04/08/2015  05/13/2015         273.86
1156320002            04/08/2015  05/13/2015        3526.58
1856265002            04/08/2015  05/13/2015        4217.32
4452642962            04/08/2015  05/13/2015       19502.76
4696475005            04/08/2015  05/13/2015       23885.16
6414967502            04/08/2015  05/13/2015          25.27
6604225000            04/08/2015  05/13/2015           6.67
6626365008            04/08/2015  05/13/2015        8303.05
7146330001            04/08/2015  05/13/2015        3047.27
7352631019            04/08/2015  05/13/2015        2996.65
8703872054            04/08/2015  05/13/2015        1280.14
8955365005            04/08/2015  05/13/2015         852.67
0442731477            04/09/2015  05/14/2015          73.58
0662927573            04/09/2015  05/14/2015        1882.89
0979288487            04/09/2015  05/14/2015          21.20
1043295003            04/09/2015  05/14/2015          11.62
1312808247            04/09/2015  05/14/2015          62.38
1545407502            04/09/2015  05/14/2015         144.92
2040619443            04/09/2015  05/14/2015        7323.70
2174476057            04/09/2015  05/14/2015          97.16
2225822507            04/09/2015  05/14/2015         479.93
2371115839            04/09/2015  05/14/2015          70.65
2923347955            04/09/2015  05/14/2015          58.11
3103257501            04/09/2015  05/14/2015         257.62
3104883701            04/09/2015  05/14/2015        4409.68
3470617501            04/09/2015  05/14/2015         193.52
4006384632            04/09/2015  05/14/2015          21.93
4802659823            04/09/2015  05/14/2015       15177.92
5680981221            04/09/2015  05/14/2015          16.35
6070697393            04/09/2015  05/14/2015          20.22
6318036420            04/09/2015  05/14/2015          47.78
6670610002            04/09/2015  05/14/2015         366.56
6855697501            04/09/2015  05/14/2015         324.02
7199264891            04/09/2015  05/14/2015         139.88
7236357500            04/09/2015  05/14/2015        2901.28
7320592509            04/09/2015  05/14/2015          47.46
7448178173            04/09/2015  05/14/2015         168.40
7835036513            04/09/2015  05/14/2015        1765.41
8659213329            04/09/2015  05/14/2015          43.61
8954752245            04/09/2015  05/14/2015          92.53
8965342507            04/09/2015  05/14/2015          37.51
9091146192            04/09/2015  05/14/2015         192.75
9216886433            04/09/2015  05/14/2015          56.00
0014940001            04/10/2015  05/15/2015         765.68
2990617504            04/10/2015  05/15/2015          90.09
4032400121            04/10/2015  05/15/2015         497.63
5863539630            04/10/2015  05/15/2015        1585.75
6265845005            04/10/2015  05/15/2015         670.50
6904957500            04/10/2015  05/15/2015         180.59
7800570009            04/10/2015  05/15/2015         340.64
7852141840            04/10/2015  05/15/2015        2617.93
9304957500            04/10/2015  05/15/2015         107.89
0035425008            04/13/2015  05/18/2015          59.09
0045282506            04/13/2015  05/18/2015          46.04
0865355002            04/13/2015  05/18/2015         241.29
0875041303            04/13/2015  05/18/2015          29.39
0886617919            04/13/2015  05/18/2015          25.52
0899594022            04/13/2015  05/18/2015          47.01
0906461793            04/13/2015  05/18/2015          20.99
0917312621            04/13/2015  05/18/2015          13.35
0925594723            04/13/2015  05/18/2015          25.34
0939811717            04/13/2015  05/18/2015          42.55
0949361505            04/13/2015  05/18/2015          42.55
0957987662            04/13/2015  05/18/2015          16.46
0962345666            04/13/2015  05/18/2015          12.20
1030506974            04/13/2015  05/18/2015           7.34
1338347873            04/13/2015  05/18/2015          48.36
2278126202            04/13/2015  05/18/2015          46.88
2342127509            04/13/2015  05/18/2015         356.50
2596065009            04/13/2015  05/18/2015          86.35
2942720000            04/13/2015  05/18/2015          11.42
3004480236            04/13/2015  05/18/2015          13.85
5606496759            04/13/2015  05/18/2015           6.59
5722222501            04/13/2015  05/18/2015          53.01
5737778562            04/13/2015  05/18/2015          41.02
6372590007            04/13/2015  05/18/2015         103.83
6555515433            04/13/2015  05/18/2015          95.33
7902610000            04/13/2015  05/18/2015         138.53
7976345004            04/13/2015  05/18/2015        1874.32
8395777488            04/13/2015  05/18/2015         829.44
9864369971            04/13/2015  05/18/2015          60.43

104 VA Dominion Invoices for a Total Invoice Amount of $126009.28

104 Total Alexandria Invoices for a Total Invoice Amount of $126009.28


Organization:   Total

104 Total Invoices for a Total Invoice Amount of $126009.28

