
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/15/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0851910000            01/07/2014  02/11/2014        2614.50
1704970001            01/07/2014  02/11/2014         147.77
1735865006            01/07/2014  02/11/2014         224.94
2186032500            01/07/2014  02/11/2014        1279.19
3033837505            01/07/2014  02/11/2014         514.29
3419594464            01/07/2014  02/11/2014        2964.13
3870683699            01/07/2014  02/11/2014         192.09
4676162508            01/07/2014  02/11/2014           5.66
5210403555            01/07/2014  02/11/2014          63.64
5265675008            01/07/2014  02/11/2014         259.76
5746157501            01/07/2014  02/11/2014          86.01
5837025922            01/07/2014  02/11/2014         154.25
6395925008            01/07/2014  02/11/2014        1026.18
6604225000            01/07/2014  02/11/2014           6.53
8486060000            01/07/2014  02/11/2014         867.90
8555470007            01/07/2014  02/11/2014         192.09
9006000005            01/07/2014  02/11/2014         242.09
9026057506            01/07/2014  02/11/2014         454.82
9423383257            01/07/2014  02/11/2014         201.48
9581789907            01/07/2014  02/11/2014          22.51
0215490004            01/08/2014  02/12/2014         105.60
0313545006            01/08/2014  02/12/2014          72.75
1122287962            01/08/2014  02/12/2014          31.51
1156320002            01/08/2014  02/12/2014        3718.95
1545407502            01/08/2014  02/12/2014         187.74
1856265002            01/08/2014  02/12/2014        3821.76
4452642962            01/08/2014  02/12/2014       19527.47
4696475005            01/08/2014  02/12/2014       25262.26
5658873640            01/08/2014  01/30/2014         625.20
6414967502            01/08/2014  02/12/2014          25.28
6626365008            01/08/2014  02/12/2014        9069.11
7146330001            01/08/2014  02/12/2014        3116.67
7352631019            01/08/2014  02/12/2014        2887.84
8703872054            01/08/2014  02/12/2014         926.35
8955365005            01/08/2014  02/12/2014         832.22
1043295003            01/09/2014  02/13/2014           5.66
1312808247            01/09/2014  02/13/2014          42.34
2040619443            01/09/2014  02/13/2014        9483.20
2174476057            01/09/2014  02/13/2014         160.36
2225822507            01/09/2014  02/13/2014         704.61
2923347955            01/09/2014  02/13/2014         166.47
3103257501            01/09/2014  02/13/2014         333.74
3470617501            01/09/2014  02/13/2014         277.50
4802659823            01/09/2014  02/13/2014       15878.39
6070697393            01/09/2014  02/13/2014         111.75
6670610002            01/09/2014  02/13/2014         499.17
6855697501            01/09/2014  02/13/2014         345.07
7199264891            01/09/2014  02/13/2014         222.02
7236357500            01/09/2014  02/13/2014        3119.14
7320592509            01/09/2014  02/13/2014          50.19
7448178173            01/09/2014  02/13/2014         251.65
7835036513            01/09/2014  02/13/2014        1770.07
8525402502            01/09/2014  02/13/2014         137.69
8954752245            01/09/2014  02/13/2014         118.06
8965342507            01/09/2014  02/13/2014          15.34
9091146192            01/09/2014  02/13/2014         299.66
9216886433            01/09/2014  02/13/2014          47.17
0014940001            01/10/2014  02/14/2014         724.30
2990617504            01/10/2014  02/14/2014           5.66
5863539630            01/10/2014  02/14/2014        1750.00
6265845005            01/10/2014  02/14/2014         930.34
6904957500            01/10/2014  02/14/2014         245.77
7800570009            01/10/2014  02/14/2014          98.59
7852141840            01/10/2014  02/14/2014        3046.68
8515290008            01/10/2014  02/14/2014         799.50
9304957500            01/10/2014  02/14/2014         246.73
0035425008            01/11/2014  02/17/2014          73.73
0045282506            01/11/2014  02/17/2014          68.60
0865355002            01/11/2014  02/17/2014         218.37
0875041303            01/11/2014  02/17/2014          25.04
0886617919            01/11/2014  02/17/2014          32.77
0899594022            01/11/2014  02/17/2014          17.66
0906461793            01/11/2014  02/17/2014          21.06
0917312621            01/11/2014  02/17/2014          39.24
0925594723            01/11/2014  02/17/2014          22.42
0939811717            01/11/2014  02/17/2014          35.77
0949361505            01/11/2014  02/17/2014          21.83
0957987662            01/11/2014  02/17/2014          21.06
0962345666            01/11/2014  02/17/2014          15.94
1030506974            01/11/2014  02/17/2014           6.53
2596065009            01/11/2014  02/17/2014          95.89
2942720000            01/11/2014  02/17/2014          23.77
3004480236            01/11/2014  02/17/2014          20.97
4032400121            01/11/2014  02/17/2014         590.43
5606496759            01/11/2014  02/17/2014           5.66
5722222501            01/11/2014  02/17/2014          13.41
5737778562            01/11/2014  02/17/2014          97.64
6372590007            01/11/2014  02/17/2014         293.72
7902610000            01/11/2014  02/17/2014         380.83
7976345004            01/11/2014  02/17/2014        2455.41
8395777488            01/11/2014  02/17/2014        1031.95
0104237722            01/13/2014  02/17/2014        3117.11
0662927573            01/13/2014  02/17/2014        2243.64
0853450005            01/13/2014  02/17/2014         647.11
1513230001            01/13/2014  02/17/2014         449.75
1606240008            01/13/2014  02/17/2014        4993.59
2342127509            01/13/2014  02/17/2014          40.51
3110640004            01/13/2014  02/17/2014         524.64
4926320674            01/13/2014  02/17/2014         875.37
8245865004            01/13/2014  02/17/2014        2999.09
8485977501            01/13/2014  02/17/2014         664.05
9271454192            01/13/2014  02/17/2014         191.56
9523688605            01/13/2014  02/17/2014         179.20

103 VA Dominion Invoices for a Total Invoice Amount of $146172.68

103 Total Alexandria Invoices for a Total Invoice Amount of $146172.68


Organization:   Total

103 Total Invoices for a Total Invoice Amount of $146172.68

