
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/13/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
5246257504            12/05/2017  01/09/2018        2588.17
6533151400            12/05/2017  01/09/2018       11579.73
6611367506            12/05/2017  01/09/2018         195.27
7152308461            12/05/2017  01/09/2018        3093.09
8371427504            12/05/2017  01/09/2018        1603.93
8381307506            12/05/2017  01/09/2018         589.29
9273322504            12/05/2017  01/09/2018         920.88
9596382508            12/05/2017  01/09/2018       13559.95
0215490004            12/06/2017  01/10/2018          99.34
0851910000            12/06/2017  01/10/2018        1498.70
1704970001            12/06/2017  01/10/2018         150.74
2186032500            12/06/2017  01/10/2018        1957.73
2752013074            12/06/2017  01/10/2018          50.98
2959751336            12/06/2017  01/10/2018          19.01
3033837505            12/06/2017  01/10/2018         372.98
3419594464            12/06/2017  01/10/2018        3202.19
3870683699            12/06/2017  01/10/2018         180.63
4676162508            12/06/2017  01/10/2018          36.49
5265675008            12/06/2017  01/10/2018         395.29
5837025922            12/06/2017  01/10/2018         144.41
6395925008            12/06/2017  01/10/2018         435.72
6604225000            12/06/2017  01/10/2018          42.89
7568833136            12/06/2017  01/10/2018           9.60
8486060000            12/06/2017  01/10/2018         983.96
8555470007            12/06/2017  01/10/2018         152.44
9006000005            12/06/2017  01/10/2018         252.77
9026057506            12/06/2017  01/10/2018         472.03
9423383257            12/06/2017  01/10/2018         154.04
9581789907            12/06/2017  01/10/2018          21.12
0313545006            12/07/2017  01/11/2018         237.32
1122287962            12/07/2017  01/11/2018         354.36
1156320002            12/07/2017  01/11/2018        3527.22
1545407502            12/07/2017  01/11/2018         178.92
1856265002            12/07/2017  01/11/2018        3425.97
4006384632            12/07/2017  01/11/2018          48.59
4452642962            12/07/2017  01/11/2018       20329.67
4696475005            12/07/2017  01/11/2018       26254.31
6414967502            12/07/2017  01/11/2018          25.78
6626365008            12/07/2017  01/11/2018        9215.98
7146330001            12/07/2017  01/11/2018        2944.81
7352631019            12/07/2017  01/11/2018        2850.37
8703872054            12/07/2017  01/11/2018         802.43
8955365005            12/07/2017  01/11/2018         711.23
0442731477            12/08/2017  01/12/2018          93.45
0662927573            12/08/2017  01/12/2018        2066.63
0979288487            12/08/2017  01/12/2018          70.84
1043295003            12/08/2017  01/12/2018         104.08
1312808247            12/08/2017  01/12/2018          64.46
2040619443            12/08/2017  01/12/2018        8129.76
2174476057            12/08/2017  01/12/2018         109.21
2225822507            12/08/2017  01/12/2018         262.08
2371115839            12/08/2017  01/12/2018          78.66
2923347955            12/08/2017  01/12/2018         176.71
3092500747            12/08/2017  01/12/2018         103.58
3103257501            12/08/2017  01/12/2018         304.92
3104883701            12/08/2017  01/12/2018        5265.40
3470617501            12/08/2017  01/12/2018         164.68
4802659823            12/08/2017  01/12/2018       15865.74
5680981221            12/08/2017  01/12/2018          18.02
6070697393            12/08/2017  01/12/2018          31.45
6318036420            12/08/2017  01/12/2018          48.71
6670610002            12/08/2017  01/12/2018         320.60
6855697501            12/08/2017  01/12/2018         242.33
7199264891            12/08/2017  01/12/2018         160.07
7236357500            12/08/2017  01/12/2018        3599.08
7320592509            12/08/2017  01/12/2018          56.95
7448178173            12/08/2017  01/12/2018         196.07
7835036513            12/08/2017  01/12/2018        1811.24
8118282899            12/08/2017  01/12/2018           7.49
8659213329            12/08/2017  01/12/2018          48.82
8954752245            12/08/2017  01/12/2018          89.94
8965342507            12/08/2017  01/12/2018         122.95
9091146192            12/08/2017  01/12/2018         211.63
9216886433            12/08/2017  01/12/2018          67.38
9628787443            12/08/2017  01/12/2018          43.68
0014940001            12/09/2017  01/16/2018         755.44
2990617504            12/09/2017  01/16/2018          16.21
4032400121            12/09/2017  01/16/2018         662.63
5863539630            12/09/2017  01/16/2018        2078.87
6265845005            12/09/2017  01/16/2018         751.06
6904957500            12/09/2017  01/16/2018         271.41
7800570009            12/09/2017  01/16/2018         218.44
7852141840            12/09/2017  01/16/2018        2384.68
0035425008            12/11/2017  01/16/2018          25.85
0045282506            12/11/2017  01/16/2018          52.24
0668286057            12/11/2017  01/16/2018          74.83
0865355002            12/11/2017  01/16/2018         125.76
0875041303            12/11/2017  01/16/2018          29.25
0886617919            12/11/2017  01/16/2018          21.12
0899594022            12/11/2017  01/16/2018          27.25
0906461793            12/11/2017  01/16/2018          16.53
0917312621            12/11/2017  01/16/2018          50.13
0925594723            12/11/2017  01/16/2018          45.94
0939811717            12/11/2017  01/16/2018          24.75
0949361505            12/11/2017  01/16/2018          14.72
0957987662            12/11/2017  01/16/2018          18.83
0962345666            12/11/2017  01/16/2018          32.48
1030506974            12/11/2017  01/16/2018           9.19
1338347873            12/11/2017  01/16/2018          50.43
1847312228            12/11/2017  01/16/2018         185.05
1951810769            12/11/2017  01/16/2018         137.29
2278126202            12/11/2017  01/16/2018          49.24
2342127509            12/11/2017  01/16/2018          60.77
2596065009            12/11/2017  01/16/2018          96.55
3004480236            12/11/2017  01/16/2018          24.03
4543627956            12/11/2017  01/16/2018           9.01
5606496759            12/11/2017  01/16/2018           6.59
5722222501            12/11/2017  01/16/2018          44.70
5737778562            12/11/2017  01/16/2018         216.13
6372590007            12/11/2017  01/16/2018         146.54
6555515433            12/11/2017  01/16/2018          20.78
7976345004            12/11/2017  01/16/2018        1845.63
8395777488            12/11/2017  01/16/2018         866.22
8781417566            12/11/2017  01/16/2018         760.62
9163056071            12/11/2017  01/16/2018           7.91
9864369971            12/11/2017  01/16/2018          31.07

116 VA Dominion Invoices for a Total Invoice Amount of $167873.11

116 Total Alexandria Invoices for a Total Invoice Amount of $167873.11


Organization:   Total

116 Total Invoices for a Total Invoice Amount of $167873.11

