
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/09/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1765582505            02/02/2011  03/09/2011         104.70
1863767503            02/02/2011  03/09/2011          52.71
2154604132            02/02/2011  03/09/2011         197.94
3341907974            02/02/2011  03/09/2011           5.50
3355630009            02/02/2011  03/09/2011          14.68
3675982502            02/02/2011  03/09/2011          39.21
4626102505            02/02/2011  03/09/2011          73.71
5316252500            02/02/2011  03/09/2011        7288.90
5431647501            02/02/2011  03/09/2011        2464.80
5593500001            02/02/2011  03/09/2011          13.31
6651850288            02/02/2011  03/09/2011           5.67
6923515008            02/02/2011  03/09/2011          51.31
7241105886            02/02/2011  03/09/2011          26.26
8973730404            02/02/2011  03/09/2011         791.19
9562096736            02/02/2011  03/09/2011         170.28
0823337506            02/03/2011  03/10/2011          11.25
1973380007            02/03/2011  03/10/2011         151.65
2073392504            02/03/2011  03/10/2011         105.55
2123460004            02/03/2011  03/10/2011          32.19
4793367501            02/03/2011  03/10/2011          84.01
5033402503            02/03/2011  03/10/2011          17.26
5163527509            02/03/2011  03/10/2011          24.89
5246257504            02/03/2011  03/10/2011        2031.20
5321630005            02/03/2011  03/10/2011         127.20
5341575008            02/03/2011  03/10/2011          23.42
5498080240            02/03/2011  03/10/2011         160.67
5611957373            02/03/2011  03/10/2011           6.52
6124540409            02/03/2011  03/10/2011         168.48
6137557531            02/03/2011  03/10/2011         121.87
6433295000            02/03/2011  03/10/2011          26.87
6611367506            02/03/2011  03/10/2011         146.15
6733352501            02/03/2011  03/10/2011          30.32
7005172502            02/03/2011  03/10/2011         162.55
7122056133            02/03/2011  03/10/2011           5.75
7152308461            02/03/2011  03/10/2011        2582.30
8371427504            02/03/2011  03/10/2011        1343.88
8381307506            02/03/2011  03/10/2011         796.42
9273322504            02/03/2011  03/10/2011         337.12
9596382508            02/03/2011  03/10/2011       12514.02
9598044056            02/03/2011  03/10/2011           5.58
9995390003            02/03/2011  03/10/2011          67.89
0851910000            02/04/2011  03/11/2011        2232.47
1011348529            02/04/2011  03/11/2011         897.25
1704970001            02/04/2011  03/11/2011          92.95
1735865006            02/04/2011  03/11/2011         165.21
2186032500            02/04/2011  03/11/2011        1157.83
3033837505            02/04/2011  03/11/2011         433.70
3419594464            02/04/2011  03/11/2011        2672.69
3870683699            02/04/2011  03/11/2011         148.82
4676162508            02/04/2011  03/11/2011           5.50
5265675008            02/04/2011  03/11/2011         328.27
5411705006            02/04/2011  03/11/2011         557.95
5746157501            02/04/2011  03/11/2011          66.09
5837025922            02/04/2011  03/11/2011         132.18
6395925008            02/04/2011  03/11/2011         956.60
6604225000            02/04/2011  03/11/2011           6.03
8486060000            02/04/2011  03/11/2011         774.83
8555470007            02/04/2011  03/11/2011         129.53
8975650279            02/04/2011  03/11/2011           6.19
9006000005            02/04/2011  03/11/2011         225.55
9026057506            02/04/2011  03/11/2011         494.69
9423383257            02/04/2011  03/11/2011         137.75
9581789907            02/04/2011  03/11/2011          40.17
0215490004            02/07/2011  03/14/2011         101.73
0313545006            02/07/2011  03/14/2011          35.97
0551576051            02/07/2011  03/14/2011         274.99
1156320002            02/07/2011  03/14/2011        3605.76
1545407502            02/07/2011  03/14/2011         161.72
1856265002            02/07/2011  03/14/2011        3799.25
2865622506            02/07/2011  03/14/2011         194.14
3856202134            02/07/2011  03/14/2011         536.39
5658873640            02/07/2011  03/01/2011         772.96
6414967502            02/07/2011  03/14/2011          23.27
6626365008            02/07/2011  03/14/2011        7691.06
6976229325            02/07/2011  03/14/2011        1232.87
7146330001            02/07/2011  03/14/2011        2521.13
7352631019            02/07/2011  03/14/2011        2336.54
8703872054            02/07/2011  03/14/2011         706.21
8955365005            02/07/2011  03/14/2011         867.00

79 VA Dominion Invoices for a Total Invoice Amount of $68908.42

79 Total Alexandria Invoices for a Total Invoice Amount of $68908.42

Organization:   Total

79 Total Invoices for a Total Invoice Amount of $68908.42

