
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/15/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0215490004            06/07/2011  07/12/2011         141.21
0313545006            06/07/2011  07/12/2011         147.29
0551576051            06/07/2011  07/12/2011         256.14
1156320002            06/07/2011  07/12/2011        3584.06
1545407502            06/07/2011  07/12/2011         187.64
1856265002            06/07/2011  07/12/2011        3917.74
2865622506            06/07/2011  07/12/2011         349.43
3856202134            06/07/2011  07/12/2011         539.67
4696475005            06/07/2011  07/12/2011       25704.04
5246257504            06/07/2011  07/12/2011        2384.38
5658873640            06/07/2011  06/30/2011         772.94
6414967502            06/07/2011  07/12/2011          24.57
6611367506            06/07/2011  07/12/2011         135.60
6976229325            06/07/2011  07/12/2011         458.91
7146330001            06/07/2011  07/12/2011        2690.47
7352631019            06/07/2011  07/12/2011        2771.59
8955365005            06/07/2011  07/12/2011        1000.06
9026057506            06/07/2011  07/12/2011         565.58
0662927573            06/08/2011  07/13/2011        2013.74
1011348529            06/08/2011  07/13/2011         581.24
1043295003            06/08/2011  07/13/2011           5.66
1312808247            06/08/2011  07/13/2011          56.58
2040619443            06/08/2011  07/13/2011        7633.94
2174476057            06/08/2011  07/13/2011          82.83
2225822507            06/08/2011  07/13/2011         428.91
2923347955            06/08/2011  07/13/2011         185.15
3103257501            06/08/2011  07/13/2011         295.76
3470617501            06/08/2011  07/13/2011         222.07
4676162508            06/08/2011  07/13/2011         882.68
5210403555            06/08/2011  07/13/2011         419.82
6070697393            06/08/2011  07/13/2011           8.51
6670610002            06/08/2011  07/13/2011          59.25
6855697501            06/08/2011  07/13/2011         325.58
7199264891            06/08/2011  07/13/2011         193.26
7236357500            06/08/2011  07/13/2011        3609.68
7320592509            06/08/2011  07/13/2011          41.68
7448178173            06/08/2011  07/13/2011          97.48
7835036513            06/08/2011  07/13/2011        1531.27
8515290008            06/08/2011  07/13/2011         574.95
8525402502            06/08/2011  07/13/2011         211.74
8954752245            06/08/2011  07/13/2011          40.09
8965342507            06/08/2011  07/13/2011          44.32
9091146192            06/08/2011  07/13/2011         256.98
9216886433            06/08/2011  07/13/2011          45.90
0014940001            06/09/2011  07/14/2011         871.77
4032400121            06/09/2011  07/14/2011         482.70
5863539630            06/09/2011  07/14/2011        1800.37
6265845005            06/09/2011  07/14/2011         985.25
6626365008            06/09/2011  07/14/2011       10423.88
6904957500            06/09/2011  07/14/2011         175.11
7800570009            06/09/2011  07/14/2011         642.19
7852141840            06/09/2011  07/14/2011        3574.00
8703872054            06/09/2011  07/14/2011         798.35
9304957500            06/09/2011  07/14/2011         329.18
0035425008            06/10/2011  07/15/2011         108.24
0045282506            06/10/2011  07/15/2011         155.32
0865355002            06/10/2011  07/15/2011         100.06
0875041303            06/10/2011  07/15/2011          35.96
0886617919            06/10/2011  07/15/2011          70.95
0899594022            06/10/2011  07/15/2011          52.34
0906461793            06/10/2011  07/15/2011          79.88
0917312621            06/10/2011  07/15/2011          36.79
0925594723            06/10/2011  07/15/2011          65.34
0939811717            06/10/2011  07/15/2011          27.66
0949361505            06/10/2011  07/15/2011          82.20
0957987662            06/10/2011  07/15/2011          81.80
0962345666            06/10/2011  07/15/2011          35.59
1030506974            06/10/2011  07/15/2011          15.80
2342127509            06/10/2011  07/15/2011         250.62
2596065009            06/10/2011  07/15/2011         176.40
2942720000            06/10/2011  07/15/2011         145.00
2990617504            06/10/2011  07/15/2011          76.39
3004480236            06/10/2011  07/15/2011          16.61
5722222501            06/10/2011  07/15/2011         158.53
5737778562            06/10/2011  07/15/2011         102.27
6372590007            06/10/2011  07/15/2011          69.20
7902610000            06/10/2011  07/15/2011         803.80
7976345004            06/10/2011  07/15/2011        2985.64
8395777488            06/10/2011  07/15/2011         117.92
0104237722            06/13/2011  07/18/2011        1637.25
0853450005            06/13/2011  07/18/2011         458.57
1513230001            06/13/2011  07/18/2011         276.40
1606240008            06/13/2011  07/18/2011        6244.19
3110640004            06/13/2011  07/18/2011         278.24
6615730006            06/13/2011  07/18/2011         278.24
8245865004            06/13/2011  07/18/2011        1432.71
8485977501            06/13/2011  07/18/2011         790.53
9271454192            06/13/2011  07/18/2011         206.43
9523688605            06/13/2011  07/18/2011         406.17

89 VA Dominion Invoices for a Total Invoice Amount of $103422.23

89 Total Alexandria Invoices for a Total Invoice Amount of $103422.23

Organization:   Total

89 Total Invoices for a Total Invoice Amount of $103422.23

