
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 11/08/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
7320592509            11/06/2017  12/11/2017          47.17
7448178173            11/06/2017  12/11/2017          60.16
7835036513            11/06/2017  12/11/2017        1671.92
8118282899            11/06/2017  12/11/2017           7.19
8659213329            11/06/2017  12/11/2017          37.28
8954752245            11/06/2017  12/11/2017          45.27
8965342507            11/06/2017  12/11/2017         360.74
9091146192            11/06/2017  12/11/2017         139.10
9216886433            11/06/2017  12/11/2017          54.65
9628787443            11/06/2017  12/11/2017          38.08

118 VA Dominion Invoices for a Total Invoice Amount of $151775.64

118 Total Alexandria Invoices for a Total Invoice Amount of $151775.64


Organization:   Total

118 Total Invoices for a Total Invoice Amount of $151775.64

