
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/11/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            06/03/2014  07/08/2014           6.72
0850668062            06/03/2014  07/08/2014          44.91
1765582505            06/03/2014  07/08/2014         275.70
1863767503            06/03/2014  07/08/2014          54.70
1973380007            06/03/2014  07/08/2014         105.11
2073392504            06/03/2014  07/08/2014          97.46
2123460004            06/03/2014  07/08/2014          32.34
2154604132            06/03/2014  07/08/2014         161.29
3341907974            06/03/2014  07/08/2014           6.05
3355630009            06/03/2014  07/08/2014          14.87
3675982502            06/03/2014  07/08/2014           8.47
4626102505            06/03/2014  07/08/2014          58.97
4793367501            06/03/2014  07/08/2014          82.92
5033402503            06/03/2014  07/08/2014          18.07
5163527509            06/03/2014  07/08/2014          29.49
5316252500            06/03/2014  07/08/2014        8284.96
5321630005            06/03/2014  07/08/2014          59.46
5341575008            06/03/2014  07/08/2014          58.77
5411705006            06/03/2014  07/08/2014         242.52
5431647501            06/03/2014  07/08/2014        1358.28
5498080240            06/03/2014  07/08/2014         220.46
5593500001            06/03/2014  07/08/2014          13.51
5611957373            06/03/2014  07/08/2014           8.38
6124540409            06/03/2014  07/08/2014          55.01
6137557531            06/03/2014  07/08/2014          25.44
6433295000            06/03/2014  07/08/2014          35.72
6651850288            06/03/2014  07/08/2014         170.34
6923515008            06/03/2014  07/08/2014          63.92
7005172502            06/03/2014  07/08/2014         281.23
7122056133            06/03/2014  07/08/2014           6.05
7241105886            06/03/2014  07/08/2014          28.29
8973730404            06/03/2014  07/08/2014         231.69
9562096736            06/03/2014  07/08/2014         117.32
9598044056            06/03/2014  07/08/2014           5.85
9901598657            06/03/2014  07/08/2014           6.24
9995390003            06/03/2014  07/08/2014          71.18
1011348529            06/04/2014  07/09/2014         405.24
5246257504            06/04/2014  07/09/2014        2779.96
6533151400            06/04/2014  07/09/2014       12869.76
6611367506            06/04/2014  07/09/2014         150.77
7152308461            06/04/2014  07/09/2014        2651.11
8371427504            06/04/2014  07/09/2014        1081.48
8381307506            06/04/2014  07/09/2014         342.57
9273322504            06/04/2014  07/09/2014         662.07
9596382508            06/04/2014  07/09/2014       16779.34
0215490004            06/05/2014  07/10/2014          82.71
0851910000            06/05/2014  07/10/2014        1099.58
1704970001            06/05/2014  07/10/2014          83.01
1735865006            06/05/2014  07/10/2014         242.85
2186032500            06/05/2014  07/10/2014        1839.57
3033837505            06/05/2014  07/10/2014         406.38
3419594464            06/05/2014  07/10/2014        4005.13
3870683699            06/05/2014  07/10/2014          90.86
4676162508            06/05/2014  07/10/2014         676.93
5265675008            06/05/2014  07/10/2014         208.63
5746157501            06/05/2014  07/10/2014          54.14
5837025922            06/05/2014  07/10/2014         136.90
6395925008            06/05/2014  07/10/2014         333.43
6604225000            06/05/2014  07/10/2014           6.13
8486060000            06/05/2014  07/10/2014         866.11
8555470007            06/05/2014  07/10/2014         106.37
9006000005            06/05/2014  07/10/2014         340.44
9026057506            06/05/2014  07/10/2014         517.46
9423383257            06/05/2014  07/10/2014         209.90
9581789907            06/05/2014  07/10/2014          14.68
0313545006            06/06/2014  07/11/2014          67.59
1122287962            06/06/2014  07/11/2014         154.65
1156320002            06/06/2014  07/11/2014        3255.09
1545407502            06/06/2014  07/11/2014         139.70
1856265002            06/06/2014  07/11/2014        3294.53
4452642962            06/06/2014  07/11/2014       18446.18
4696475005            06/06/2014  07/11/2014       25512.66
5658873640            06/06/2014  07/01/2014         501.93
6414967502            06/06/2014  07/11/2014          25.30
6626365008            06/06/2014  07/11/2014        9747.41
7146330001            06/06/2014  07/11/2014        2829.37
7352631019            06/06/2014  07/11/2014        2258.24
8703872054            06/06/2014  07/11/2014         770.29
8955365005            06/06/2014  07/11/2014         956.94
0662927573            06/09/2014  07/14/2014        -844.79
1043295003            06/09/2014  07/14/2014           5.66
1312808247            06/09/2014  07/14/2014          33.18
2040619443            06/09/2014  07/14/2014        6854.96
2174476057            06/09/2014  07/14/2014          94.35
2225822507            06/09/2014  07/14/2014         427.59
2923347955            06/09/2014  07/14/2014         166.76
3103257501            06/09/2014  07/14/2014         294.53
3470617501            06/09/2014  07/14/2014         244.39
4802659823            06/09/2014  07/14/2014       14036.72
6070697393            06/09/2014  07/14/2014           8.47
6670610002            06/09/2014  07/14/2014          33.10
6855697501            06/09/2014  07/14/2014         387.57
7199264891            06/09/2014  07/14/2014          95.42
7236357500            06/09/2014  07/14/2014        2766.11
7320592509            06/09/2014  07/14/2014          46.57
7448178173            06/09/2014  07/14/2014         104.22
7835036513            06/09/2014  07/14/2014        1261.96
8515290008            06/09/2014  07/14/2014         464.93
8525402502            06/09/2014  07/14/2014         195.07
8954752245            06/09/2014  07/14/2014          97.74
8965342507            06/09/2014  07/14/2014         263.50
9091146192            06/09/2014  07/14/2014         148.66
9216886433            06/09/2014  07/14/2014          54.60

103 VA Dominion Invoices for a Total Invoice Amount of $156586.35

103 Total Alexandria Invoices for a Total Invoice Amount of $156586.35


Organization:   Total

103 Total Invoices for a Total Invoice Amount of $156586.35

