
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/10/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            09/02/2014  10/07/2014           7.66
0850668062            09/02/2014  10/07/2014           8.03
1765582505            09/02/2014  10/07/2014         206.07
1863767503            09/02/2014  10/07/2014          75.22
1973380007            09/02/2014  10/07/2014          79.19
2073392504            09/02/2014  10/07/2014          87.80
2123460004            09/02/2014  10/07/2014          28.38
2154604132            09/02/2014  10/07/2014         145.99
3249452008            09/02/2014  10/07/2014          61.83
3341907974            09/02/2014  10/07/2014          19.19
3355630009            09/02/2014  10/07/2014          15.01
3675982502            09/02/2014  10/07/2014           7.47
4626102505            09/02/2014  10/07/2014         145.01
4793367501            09/02/2014  10/07/2014          78.99
5033402503            09/02/2014  10/07/2014          18.10
5163527509            09/02/2014  10/07/2014          28.57
5316252500            09/02/2014  10/07/2014        8781.73
5321630005            09/02/2014  10/07/2014          70.39
5341575008            09/02/2014  10/07/2014          43.85
5411705006            09/02/2014  10/07/2014         351.62
5431647501            09/02/2014  10/07/2014        2330.52
5498080240            09/02/2014  10/07/2014         174.53
5593500001            09/02/2014  10/07/2014          13.08
5611957373            09/02/2014  10/07/2014           9.20
5781917504            09/02/2014  10/07/2014           6.59
6124540409            09/02/2014  10/07/2014          66.89
6137557531            09/02/2014  10/07/2014          42.31
6433295000            09/02/2014  10/07/2014          34.66
6651850288            09/02/2014  10/07/2014         112.18
6923515008            09/02/2014  10/07/2014          58.94
7005172502            09/02/2014  10/07/2014         308.66
7122056133            09/02/2014  10/07/2014           6.87
7241105886            09/02/2014  10/07/2014          29.20
8973730404            09/02/2014  10/07/2014         294.53
9562096736            09/02/2014  10/07/2014         127.38
9598044056            09/02/2014  10/07/2014           6.87
9901598657            09/02/2014  10/07/2014           7.17
9995390003            09/02/2014  10/07/2014          70.77
1011348529            09/03/2014  10/08/2014         245.86
5246257504            09/03/2014  10/08/2014        2834.14
6533151400            09/03/2014  10/08/2014       13477.80
6611367506            09/03/2014  10/08/2014         202.20
7152308461            09/03/2014  10/08/2014        2928.66
8371427504            09/03/2014  10/08/2014        1344.99
8381307506            09/03/2014  10/08/2014         340.26
9273322504            09/03/2014  10/08/2014         853.89
9596382508            09/03/2014  10/08/2014       16050.72
0215490004            09/04/2014  10/09/2014          94.17
0851910000            09/04/2014  10/09/2014         877.09
1704970001            09/04/2014  10/09/2014          15.19
1735865006            09/04/2014  10/09/2014         315.74
2186032500            09/04/2014  10/09/2014        2148.51
3033837505            09/04/2014  10/09/2014         374.99
3419594464            09/04/2014  10/09/2014        5415.20
3870683699            09/04/2014  10/09/2014          81.90
4676162508            09/04/2014  10/09/2014        1119.76
5265675008            09/04/2014  10/09/2014         229.78
5746157501            09/04/2014  10/09/2014          54.88
5837025922            09/04/2014  10/09/2014         135.89
6395925008            09/04/2014  10/09/2014         244.00
6604225000            09/04/2014  10/09/2014           6.59
8486060000            09/04/2014  10/09/2014         948.31
8555470007            09/04/2014  10/09/2014         145.58
9006000005            09/04/2014  10/09/2014         361.85
9026057506            09/04/2014  10/09/2014         583.45
9423383257            09/04/2014  10/09/2014         374.97
9581789907            09/04/2014  10/09/2014          15.90
0313545006            09/05/2014  10/10/2014          92.83
1122287962            09/05/2014  10/10/2014         102.99
1156320002            09/05/2014  10/10/2014        3439.32
1545407502            09/05/2014  10/10/2014         139.35
1856265002            09/05/2014  10/10/2014        3578.10
4452642962            09/05/2014  10/10/2014       18682.09
4696475005            09/05/2014  10/10/2014       25719.69
5658873640            09/05/2014  09/29/2014         455.69
6414967502            09/05/2014  10/10/2014          25.29
6626365008            09/05/2014  10/10/2014        9750.17
7352631019            09/05/2014  10/10/2014        2593.66
8703872054            09/05/2014  10/10/2014        1117.96
8955365005            09/05/2014  10/10/2014        1044.64
0662927573            09/08/2014  10/13/2014        3629.62
1043295003            09/08/2014  10/13/2014           6.59
1312808247            09/08/2014  10/13/2014          30.88
2040619443            09/08/2014  10/13/2014        7402.74
2174476057            09/08/2014  10/13/2014          99.42
2225822507            09/08/2014  10/13/2014         402.07
2923347955            09/08/2014  10/13/2014         113.45
3103257501            09/08/2014  10/13/2014         348.93
3470617501            09/08/2014  10/13/2014         248.59
4802659823            09/08/2014  10/13/2014       14167.52
6070697393            09/08/2014  10/13/2014           9.20
6670610002            09/08/2014  10/13/2014          31.54
6855697501            09/08/2014  10/13/2014         445.63
7146330001            09/08/2014  10/13/2014        2990.71
7199264891            09/08/2014  10/13/2014         155.85
7236357500            09/08/2014  10/13/2014        3387.99
7320592509            09/08/2014  10/13/2014          47.24
7448178173            09/08/2014  10/13/2014         136.49
7835036513            09/08/2014  10/13/2014        1522.20
8515290008            09/08/2014  10/13/2014         419.97
8525402502            09/08/2014  10/13/2014         186.73
8954752245            09/08/2014  10/13/2014          93.23
8965342507            09/08/2014  10/13/2014         138.23
9091146192            09/08/2014  10/13/2014         192.24
9216886433            09/08/2014  10/13/2014          55.28

105 VA Dominion Invoices for a Total Invoice Amount of $168786.84

105 Total Alexandria Invoices for a Total Invoice Amount of $168786.84


Organization:   Total

105 Total Invoices for a Total Invoice Amount of $168786.84

