Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
12:52 AM,34 F,13 F,42 %,WNW,18 mph,26 mph,30.18 in,0.0 in,Partly Cloudy
1:52 AM,34 F,14 F,44 %,NW,22 mph,35 mph,30.19 in,0.0 in,Partly Cloudy / Windy
2:52 AM,32 F,13 F,45 %,WNW,10 mph,0 mph,30.22 in,0.0 in,Partly Cloudy
3:52 AM,32 F,14 F,47 %,WNW,8 mph,0 mph,30.24 in,0.0 in,Mostly Cloudy
4:52 AM,32 F,14 F,47 %,WNW,16 mph,21 mph,30.26 in,0.0 in,Mostly Cloudy
5:52 AM,31 F,14 F,50 %,WNW,13 mph,16 mph,30.28 in,0.0 in,Mostly Cloudy
6:52 AM,31 F,11 F,43 %,NW,15 mph,26 mph,30.32 in,0.0 in,Mostly Cloudy
7:52 AM,29 F,12 F,49 %,NNW,14 mph,24 mph,30.36 in,0.0 in,Mostly Cloudy
8:52 AM,29 F,12 F,49 %,NW,15 mph,24 mph,30.39 in,0.0 in,Mostly Cloudy
9:52 AM,30 F,13 F,49 %,NW,13 mph,23 mph,30.43 in,0.0 in,Mostly Cloudy
10:52 AM,32 F,13 F,45 %,NW,14 mph,23 mph,30.45 in,0.0 in,Mostly Cloudy
11:52 AM,32 F,13 F,45 %,NW,18 mph,0 mph,30.45 in,0.0 in,Mostly Cloudy
12:52 PM,34 F,13 F,42 %,NW,15 mph,0 mph,30.43 in,0.0 in,Mostly Cloudy
1:52 PM,34 F,12 F,40 %,NNW,17 mph,0 mph,30.41 in,0.0 in,Mostly Cloudy
2:52 PM,36 F,13 F,39 %,NW,16 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
3:52 PM,36 F,13 F,39 %,NNW,14 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
4:52 PM,35 F,13 F,40 %,NNW,10 mph,0 mph,30.40 in,0.0 in,Mostly Cloudy
5:52 PM,34 F,13 F,42 %,N,8 mph,0 mph,30.39 in,0.0 in,Mostly Cloudy
6:52 PM,34 F,13 F,42 %,W,7 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
7:52 PM,34 F,13 F,42 %,CALM,0 mph,0 mph,30.43 in,0.0 in,Mostly Cloudy
8:52 PM,34 F,15 F,46 %,WSW,3 mph,0 mph,30.42 in,0.0 in,Mostly Cloudy
9:52 PM,32 F,17 F,54 %,SW,5 mph,0 mph,30.41 in,0.0 in,Mostly Cloudy
10:52 PM,32 F,15 F,50 %,SW,3 mph,0 mph,30.41 in,0.0 in,Mostly Cloudy
11:52 PM,33 F,15 F,48 %,W,5 mph,0 mph,30.40 in,0.0 in,Mostly Cloudy
