Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
12:52 AM,32 F,14 F,47 %,NW,15 mph,23 mph,29.91 in,0.0 in,Fair
1:52 AM,32 F,14 F,47 %,NW,10 mph,20 mph,29.92 in,0.0 in,Mostly Cloudy
2:52 AM,32 F,14 F,47 %,NW,15 mph,20 mph,29.92 in,0.0 in,Partly Cloudy
3:52 AM,31 F,14 F,50 %,NW,10 mph,16 mph,29.92 in,0.0 in,Partly Cloudy
4:52 AM,31 F,15 F,52 %,NW,12 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
5:52 AM,31 F,15 F,52 %,NNW,15 mph,23 mph,29.94 in,0.0 in,Fair
6:52 AM,30 F,16 F,55 %,NW,16 mph,0 mph,29.96 in,0.0 in,Partly Cloudy
7:52 AM,30 F,14 F,51 %,NW,10 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
8:52 AM,32 F,11 F,42 %,NNW,18 mph,31 mph,29.99 in,0.0 in,Partly Cloudy
9:52 AM,34 F,12 F,40 %,NNW,16 mph,26 mph,30.01 in,0.0 in,Fair
10:52 AM,35 F,13 F,40 %,NNW,17 mph,31 mph,30.01 in,0.0 in,Fair
11:52 AM,38 F,15 F,39 %,WNW,17 mph,24 mph,30.01 in,0.0 in,Fair
12:52 PM,40 F,15 F,36 %,NW,23 mph,32 mph,30.00 in,0.0 in,Partly Cloudy / Windy
1:52 PM,41 F,16 F,36 %,NW,20 mph,26 mph,29.98 in,0.0 in,Fair
2:52 PM,44 F,17 F,34 %,NW,13 mph,23 mph,29.95 in,0.0 in,Fair
3:52 PM,44 F,16 F,32 %,NW,17 mph,24 mph,29.95 in,0.0 in,Fair
4:52 PM,45 F,15 F,30 %,NNW,17 mph,25 mph,29.94 in,0.0 in,Fair
5:52 PM,45 F,14 F,29 %,NW,15 mph,25 mph,29.95 in,0.0 in,Fair
6:52 PM,42 F,12 F,29 %,NW,17 mph,25 mph,29.96 in,0.0 in,Fair
7:52 PM,40 F,13 F,33 %,NNW,10 mph,0 mph,29.99 in,0.0 in,Fair
8:52 PM,40 F,13 F,33 %,NW,9 mph,0 mph,30.00 in,0.0 in,Fair
9:52 PM,38 F,14 F,38 %,NNW,9 mph,0 mph,30.02 in,0.0 in,Fair
10:52 PM,37 F,14 F,39 %,NNW,3 mph,0 mph,30.03 in,0.0 in,Fair
11:52 PM,35 F,15 F,44 %,NNW,6 mph,0 mph,30.02 in,0.0 in,Fair
